leads_id,stage_id,funnel_id,stage_date,stage_time
2035,103,9644,2022-04-19,10:29:43
2038,103,9659,2022-04-19,16:44:13
2039,103,9715,2022-04-22,09:55:18
2037,103,9716,2022-04-22,10:04:57
2043,103,9733,2022-04-22,17:01:22
2044,103,9735,2022-04-22,17:32:59
2048,103,9754,2022-04-25,13:18:18
2042,103,9756,2022-04-25,14:10:06
2041,103,9771,2022-04-25,17:23:14
2047,103,9785,2022-04-26,14:15:55
2049,103,9796,2022-04-26,17:08:12
2045,103,9801,2022-04-27,09:44:40
2052,103,9863,2022-04-29,16:39:31
2058,103,9868,2022-04-29,16:59:58
2062,103,9880,2022-05-02,10:25:13
2067,103,9886,2022-05-02,12:12:42
2055,103,9894,2022-05-02,14:28:37
2066,103,9900,2022-05-02,16:16:24
2069,103,9902,2022-05-02,16:38:30
2075,103,9905,2022-05-02,17:10:33
2057,103,9908,2022-05-02,17:28:07
2078,103,9915,2022-05-03,09:39:07
2089,103,9918,2022-05-03,10:40:03
2076,103,9925,2022-05-03,13:26:30
2083,103,9936,2022-05-03,16:47:54
2082,103,9949,2022-05-04,11:08:22
2097,103,9960,2022-05-04,15:44:33
2068,103,9961,2022-05-04,16:00:42
2074,103,9967,2022-05-04,16:55:31
2079,103,9970,2022-05-04,17:35:00
2071,103,9971,2022-05-04,17:42:01
2081,103,9988,2022-05-05,17:11:21
2072,103,9993,2022-05-06,09:35:23
2091,103,10010,2022-05-06,12:33:11
2098,103,10013,2022-05-06,13:44:25
2104,103,10016,2022-05-06,14:58:10
2096,103,10029,2022-05-09,10:13:27
2108,103,10036,2022-05-09,11:18:09
2106,103,10039,2022-05-09,11:48:48
2101,103,10049,2022-05-09,14:28:27
2093,103,10050,2022-05-09,14:33:57
2100,103,10053,2022-05-09,15:19:57
2125,103,10055,2022-05-09,15:27:55
2090,103,10059,2022-05-09,16:00:09
2115,103,10060,2022-05-09,16:06:33
2092,103,10064,2022-05-09,16:23:17
2127,103,10070,2022-05-10,09:36:05
2130,103,10074,2022-05-10,10:34:24
2134,103,10080,2022-05-10,12:06:25
2136,103,10081,2022-05-10,12:25:15
2119,103,10082,2022-05-10,12:50:25
2131,103,10087,2022-05-10,14:37:32
2118,103,10090,2022-05-10,16:02:27
2109,103,10091,2022-05-10,16:06:03
2132,103,10093,2022-05-10,16:31:28
2133,103,10104,2022-05-11,10:00:24
2113,103,10105,2022-05-11,10:09:46
2117,103,10111,2022-05-11,11:17:50
2111,103,10116,2022-05-11,12:48:20
2122,103,10117,2022-05-11,13:24:54
2138,103,10124,2022-05-11,16:43:28
2126,103,10129,2022-05-12,09:15:48
2114,103,10138,2022-05-12,14:59:05
2146,103,10144,2022-05-12,17:44:55
2139,103,10160,2022-05-13,16:29:29
2135,103,10164,2022-05-13,17:52:12
2137,103,10167,2022-05-16,09:45:18
2144,103,10181,2022-05-16,14:28:25
2140,103,10185,2022-05-16,16:19:08
2150,103,10186,2022-05-16,17:14:10
2148,103,10199,2022-05-17,15:38:40
2143,103,10219,2022-05-18,13:31:56
2153,103,10242,2022-05-20,09:38:53
2157,103,10250,2022-05-20,11:29:17
2158,103,10255,2022-05-20,16:00:09
2166,103,10314,2022-05-25,15:03:47
2160,103,10318,2022-05-25,17:55:11
2159,103,10330,2022-05-26,17:08:11
2162,103,10341,2022-05-27,09:49:04
2165,103,10364,2022-05-27,17:01:56
2190,103,10372,2022-05-30,09:10:16
2194,103,10379,2022-05-30,10:12:16
2189,103,10380,2022-05-30,10:13:20
2195,103,10382,2022-05-30,10:22:59
2177,103,10393,2022-05-30,12:12:33
2182,103,10407,2022-05-30,16:04:00
2193,103,10411,2022-05-30,16:25:48
2170,103,10417,2022-05-30,17:07:58
2169,103,10423,2022-05-30,17:51:41
2179,103,10428,2022-05-31,09:50:19
2185,103,10433,2022-05-31,10:36:12
2192,103,10437,2022-05-31,11:22:41
2178,103,10442,2022-05-31,12:32:53
2183,103,10446,2022-05-31,14:03:25
2197,103,10456,2022-05-31,17:00:10
2187,103,10460,2022-05-31,17:35:03
2198,103,10478,2022-06-01,12:48:13
2208,103,10484,2022-06-01,15:13:28
2184,103,10487,2022-06-01,15:41:57
2186,103,10493,2022-06-01,16:43:17
2191,103,10505,2022-06-02,09:41:03
2181,103,10537,2022-06-03,09:31:07
2235,103,10539,2022-06-03,09:43:48
2180,103,10542,2022-06-03,09:54:35
2229,103,10556,2022-06-03,11:34:21
2199,103,10563,2022-06-03,12:45:28
2196,103,10564,2022-06-03,13:12:51
2202,103,10567,2022-06-03,13:30:57
2255,103,10607,2022-06-06,09:31:53
2203,103,10608,2022-06-06,09:32:11
2227,103,10611,2022-06-06,10:05:05
2251,103,10616,2022-06-06,10:19:54
2243,103,10617,2022-06-06,10:19:59
2231,103,10619,2022-06-06,10:29:25
2241,103,10622,2022-06-06,10:45:39
2218,103,10623,2022-06-06,10:47:13
2239,103,10631,2022-06-06,11:35:12
2200,103,10632,2022-06-06,11:39:49
2225,103,10635,2022-06-06,12:30:08
2204,103,10637,2022-06-06,12:41:24
2233,103,10638,2022-06-06,12:59:02
2217,103,10639,2022-06-06,13:01:57
2263,103,10640,2022-06-06,13:06:48
2242,103,10642,2022-06-06,13:17:03
2244,103,10643,2022-06-06,13:18:11
2223,103,10648,2022-06-06,13:58:21
2205,103,10652,2022-06-06,14:39:25
2209,103,10659,2022-06-06,16:07:20
2257,103,10661,2022-06-06,16:14:13
2268,103,10662,2022-06-06,16:15:29
2260,103,10665,2022-06-06,16:29:57
2214,103,10669,2022-06-06,16:44:34
2216,103,10670,2022-06-06,17:07:07
2215,103,10674,2022-06-06,17:22:41
2210,103,10679,2022-06-06,17:38:14
2230,103,10681,2022-06-06,17:53:04
2232,103,10689,2022-06-07,10:00:20
2277,103,10692,2022-06-07,10:16:08
2258,103,10693,2022-06-07,10:31:37
2246,103,10701,2022-06-07,11:54:58
2273,103,10702,2022-06-07,11:55:40
2265,103,10727,2022-06-07,16:24:10
2247,103,10728,2022-06-07,16:29:35
2271,103,10730,2022-06-07,16:41:32
2234,103,10734,2022-06-07,17:06:27
2219,103,10739,2022-06-07,17:50:39
2267,103,10751,2022-06-08,11:17:51
2276,103,10764,2022-06-08,13:42:28
2250,103,10776,2022-06-08,16:39:54
2272,103,10786,2022-06-08,17:40:25
2236,103,10789,2022-06-09,10:19:47
2266,103,10797,2022-06-09,12:10:53
2237,103,10812,2022-06-09,17:21:56
2262,103,10819,2022-06-10,09:33:07
2300,103,10828,2022-06-10,10:06:34
2254,103,10839,2022-06-10,11:19:46
2288,103,10842,2022-06-10,11:25:01
2278,103,10849,2022-06-10,12:42:11
2306,103,10852,2022-06-10,12:53:55
2275,103,10855,2022-06-10,13:19:27
2284,103,10860,2022-06-10,14:47:26
2274,103,10867,2022-06-10,15:27:15
2298,103,10873,2022-06-10,16:10:48
2280,103,10877,2022-06-10,16:48:32
2269,103,10879,2022-06-10,16:57:41
2289,103,10884,2022-06-10,17:58:51
2287,103,10885,2022-06-10,17:59:22
2312,103,10887,2022-06-13,09:09:34
2325,103,10889,2022-06-13,09:11:49
2302,103,10891,2022-06-13,09:15:11
2285,103,10899,2022-06-13,10:07:27
2309,103,10904,2022-06-13,10:35:25
2320,103,10905,2022-06-13,10:35:38
2322,103,10906,2022-06-13,10:35:50
2342,103,10907,2022-06-13,10:41:53
2327,103,10908,2022-06-13,10:52:41
2313,103,10912,2022-06-13,11:18:10
2301,103,10925,2022-06-13,13:18:12
2286,103,10932,2022-06-13,13:42:31
2310,103,10935,2022-06-13,14:02:13
2292,103,10938,2022-06-13,14:15:09
2330,103,10943,2022-06-13,15:35:01
2332,103,10945,2022-06-13,15:49:30
2323,103,10946,2022-06-13,15:53:02
2294,103,10948,2022-06-13,16:04:37
2290,103,10949,2022-06-13,16:04:50
2316,103,10955,2022-06-13,16:49:41
2341,103,10961,2022-06-13,17:04:02
2291,103,10963,2022-06-13,17:12:19
2318,103,10967,2022-06-13,17:27:46
2364,103,10979,2022-06-14,10:34:01
2324,103,10980,2022-06-14,10:36:03
2351,103,10994,2022-06-14,13:52:12
2331,103,11000,2022-06-14,15:07:30
2319,103,11003,2022-06-14,15:22:12
2344,103,11007,2022-06-14,16:09:35
2334,103,11019,2022-06-14,17:38:11
2339,103,11027,2022-06-15,09:18:22
2355,103,11028,2022-06-15,09:43:56
2336,103,11031,2022-06-15,10:24:58
2311,103,11033,2022-06-15,11:08:37
2340,103,11051,2022-06-15,16:49:17
2348,103,11054,2022-06-15,17:16:06
2326,103,11055,2022-06-15,17:32:41
2357,103,11056,2022-06-15,17:34:28
2337,103,11058,2022-06-15,17:46:27
2359,103,11064,2022-06-16,09:38:21
2328,103,11075,2022-06-16,12:59:54
2360,103,11076,2022-06-16,13:03:29
2338,103,11094,2022-06-16,17:24:22
2363,103,11105,2022-06-17,10:18:22
2343,103,11117,2022-06-17,13:22:59
2362,103,11120,2022-06-17,14:36:54
2368,103,11142,2022-06-20,09:07:36
2367,103,11145,2022-06-20,09:20:01
2358,103,11150,2022-06-20,09:57:25
2377,103,11173,2022-06-20,14:26:27
2365,103,11177,2022-06-20,15:32:06
2369,103,11209,2022-06-21,10:32:10
2374,103,11236,2022-06-21,17:06:55
2370,103,11239,2022-06-21,17:24:53
2385,103,11245,2022-06-22,09:15:16
2384,103,11248,2022-06-22,09:50:08
2376,103,11281,2022-06-22,17:42:02
2387,103,11291,2022-06-23,11:51:53
2395,103,11322,2022-06-24,09:45:32
2383,103,11327,2022-06-24,10:12:22
2372,103,11331,2022-06-24,10:42:42
2382,103,11334,2022-06-24,10:52:56
2380,103,11343,2022-06-24,13:02:55
2386,103,11349,2022-06-24,13:46:53
2394,103,11353,2022-06-24,14:19:58
2389,103,11354,2022-06-24,14:26:20
2373,103,11355,2022-06-24,15:22:19
2371,103,11367,2022-06-24,17:13:19
2403,103,11384,2022-06-27,09:40:48
2390,103,11385,2022-06-27,09:43:55
2397,103,11398,2022-06-27,10:59:51
2419,103,11422,2022-06-27,14:32:09
2402,103,11440,2022-06-27,17:21:45
2406,103,11449,2022-06-28,09:14:28
2426,103,11450,2022-06-28,09:18:37
2423,103,11460,2022-06-28,11:12:41
2424,103,11467,2022-06-28,13:09:32
2417,103,11475,2022-06-28,14:45:56
2433,103,11482,2022-06-28,15:55:44
2412,103,11490,2022-06-28,16:41:48
2416,103,11502,2022-06-29,10:01:52
2413,103,11503,2022-06-29,10:11:10
2404,103,11511,2022-06-29,11:10:58
2405,103,11521,2022-06-29,12:54:54
2398,103,11524,2022-06-29,14:03:27
2408,103,11528,2022-06-29,15:51:25
2399,103,11533,2022-06-29,16:38:28
2414,103,11540,2022-06-30,10:40:55
2411,103,11542,2022-06-30,11:16:27
2427,103,11555,2022-06-30,14:20:52
2415,103,11559,2022-06-30,16:13:04
2400,103,11562,2022-06-30,16:22:29
2445,103,11570,2022-06-30,17:32:28
2432,103,11574,2022-07-01,09:36:27
2461,103,11576,2022-07-01,09:39:22
2456,103,11583,2022-07-01,10:35:15
2466,103,11585,2022-07-01,10:47:27
2422,103,11589,2022-07-01,11:07:08
2435,103,11594,2022-07-01,12:01:48
2447,103,11598,2022-07-01,12:24:43
2418,103,11607,2022-07-01,13:00:53
2434,103,11618,2022-07-01,14:42:04
2468,103,11634,2022-07-01,16:32:14
2442,103,11643,2022-07-01,17:22:26
2410,103,11645,2022-07-01,17:30:07
2474,103,11652,2022-07-04,09:22:36
2444,103,11654,2022-07-04,09:24:09
2471,103,11663,2022-07-04,10:25:49
2476,103,11667,2022-07-04,10:42:10
2465,103,11669,2022-07-04,10:49:04
2438,103,11675,2022-07-04,11:46:05
2453,103,11678,2022-07-04,12:22:59
2462,103,11681,2022-07-04,12:43:45
2440,103,11686,2022-07-04,13:10:55
2437,103,11697,2022-07-04,14:25:52
2473,103,11703,2022-07-04,15:16:07
2439,103,11710,2022-07-04,16:08:43
2451,103,11714,2022-07-04,16:29:27
2443,103,11717,2022-07-04,16:34:59
2459,103,11723,2022-07-04,17:00:49
2460,103,11727,2022-07-04,17:15:23
2483,103,11742,2022-07-05,09:52:07
2490,103,11746,2022-07-05,10:13:35
2480,103,11748,2022-07-05,11:00:24
2496,103,11765,2022-07-05,14:09:07
2514,103,11771,2022-07-05,15:41:53
2497,103,11783,2022-07-05,17:30:47
2488,103,11786,2022-07-05,17:36:24
2492,103,11788,2022-07-06,09:21:53
2478,103,11799,2022-07-06,11:47:38
2457,103,11803,2022-07-06,12:58:28
2500,103,11805,2022-07-06,13:24:16
2495,103,11810,2022-07-06,14:17:18
2489,103,11814,2022-07-06,14:54:54
2491,103,11819,2022-07-06,16:08:32
2454,103,11824,2022-07-06,16:57:53
2499,103,11826,2022-07-06,17:09:31
2486,103,11848,2022-07-07,14:13:44
2481,103,11849,2022-07-07,15:29:08
2494,103,11850,2022-07-07,16:08:04
2509,103,11855,2022-07-07,16:56:01
2470,103,11858,2022-07-07,17:41:45
2516,103,11861,2022-07-08,09:04:25
2485,103,11872,2022-07-08,09:55:46
2498,103,11873,2022-07-08,09:58:44
2507,103,11877,2022-07-08,10:08:06
2503,103,11918,2022-07-08,15:55:46
2479,103,11922,2022-07-08,16:17:44
2524,103,11936,2022-07-11,10:02:12
2540,103,11939,2022-07-11,10:27:48
2508,103,11941,2022-07-11,10:37:48
2501,103,11948,2022-07-11,11:28:59
2528,103,11949,2022-07-11,11:41:52
2502,103,11961,2022-07-11,14:56:57
2534,103,11962,2022-07-11,15:23:56
2521,103,11965,2022-07-11,15:54:12
2515,103,11968,2022-07-11,16:21:21
2519,103,11969,2022-07-11,16:27:00
2526,103,11978,2022-07-11,17:46:52
2542,103,11983,2022-07-12,10:10:31
2537,103,11988,2022-07-12,11:13:56
2525,103,12000,2022-07-12,15:17:19
2547,103,12001,2022-07-12,15:33:42
2543,103,12011,2022-07-13,09:01:26
2529,103,12030,2022-07-13,16:32:53
2552,103,12083,2022-07-15,15:49:20
2546,103,12094,2022-07-15,17:51:48
2558,103,12098,2022-07-18,09:05:43
2553,103,12103,2022-07-18,10:03:18
2556,103,12110,2022-07-18,11:05:01
2555,103,12116,2022-07-18,13:34:17
2551,103,12124,2022-07-18,16:07:03
2557,103,12131,2022-07-19,09:33:36
2559,103,12201,2022-07-22,09:33:19
2562,103,12206,2022-07-22,10:26:35
2564,103,12209,2022-07-22,11:43:22
2563,103,12234,2022-07-25,09:57:46
2565,103,12239,2022-07-25,10:38:37
2578,103,12248,2022-07-25,13:42:55
2571,103,12252,2022-07-25,15:24:44
2576,103,12263,2022-07-26,09:45:29
2573,103,12265,2022-07-26,10:24:06
2579,103,12268,2022-07-26,11:46:05
2569,103,12276,2022-07-26,16:01:02
2580,103,12281,2022-07-26,16:54:49
2566,103,12285,2022-07-26,17:27:16
2583,103,12339,2022-07-29,12:27:33
2572,103,12341,2022-07-29,12:49:41
2585,103,12345,2022-07-29,14:04:46
2592,103,12361,2022-08-01,09:31:58
2591,103,12367,2022-08-01,10:51:43
2586,103,12375,2022-08-01,12:47:18
2596,103,12379,2022-08-01,13:34:55
2584,103,12386,2022-08-01,16:18:00
2598,103,12388,2022-08-01,16:46:45
2605,103,12390,2022-08-01,17:01:35
2600,103,12392,2022-08-01,17:14:21
2590,103,12394,2022-08-01,17:32:37
2581,103,12396,2022-08-01,17:54:18
2593,103,12398,2022-08-02,09:07:30
2589,103,12401,2022-08-02,09:33:43
2587,103,12403,2022-08-02,10:09:49
2597,103,12433,2022-08-02,17:03:48
2594,103,12442,2022-08-03,10:03:32
2612,103,12445,2022-08-03,10:39:08
2602,103,12450,2022-08-03,12:38:49
2599,103,12451,2022-08-03,12:40:41
2613,103,12491,2022-08-05,09:20:50
2618,103,12494,2022-08-05,09:33:00
2607,103,12496,2022-08-05,10:02:04
2627,103,12497,2022-08-05,10:06:26
2595,103,12502,2022-08-05,12:00:06
2616,103,12503,2022-08-05,12:07:34
2609,103,12504,2022-08-05,12:37:57
2631,103,12512,2022-08-05,13:52:30
2610,103,12515,2022-08-05,14:08:56
2647,103,12522,2022-08-05,16:20:53
2645,103,12524,2022-08-05,16:32:48
2606,103,12529,2022-08-05,16:58:42
2635,103,12539,2022-08-08,09:09:28
2615,103,12546,2022-08-08,09:39:30
2641,103,12547,2022-08-08,09:50:33
2628,103,12551,2022-08-08,10:29:57
2619,103,12552,2022-08-08,10:40:18
2636,103,12555,2022-08-08,10:49:29
2625,103,12557,2022-08-08,11:36:31
2650,103,12565,2022-08-08,12:54:07
2630,103,12572,2022-08-08,14:06:33
2651,103,12583,2022-08-08,16:16:40
2632,103,12590,2022-08-08,17:28:42
2622,103,12594,2022-08-08,17:45:01
2629,103,12595,2022-08-08,17:54:23
2626,103,12600,2022-08-09,09:33:59
2659,103,12603,2022-08-09,10:06:16
2668,103,12606,2022-08-09,11:12:33
2655,103,12622,2022-08-09,16:07:13
2652,103,12626,2022-08-09,16:33:45
2644,103,12630,2022-08-09,17:22:35
2642,103,12633,2022-08-09,17:37:32
2663,103,12644,2022-08-10,13:34:55
2653,103,12646,2022-08-10,13:53:58
2664,103,12651,2022-08-10,16:06:41
2666,103,12654,2022-08-10,17:23:47
2660,103,12658,2022-08-11,10:31:10
2669,103,12663,2022-08-11,10:47:58
2675,103,12675,2022-08-11,14:57:14
2661,103,12683,2022-08-11,17:48:17
2678,103,12689,2022-08-12,09:47:34
2680,103,12691,2022-08-12,10:29:53
2648,103,12694,2022-08-12,11:09:52
2657,103,12695,2022-08-12,12:01:02
2643,103,12706,2022-08-12,14:51:47
2681,103,12710,2022-08-12,16:09:05
2662,103,12719,2022-08-12,17:37:36
2673,103,12730,2022-08-15,10:35:19
2682,103,12732,2022-08-15,10:38:06
2679,103,12740,2022-08-15,12:33:43
2692,103,12752,2022-08-15,16:42:42
2686,103,12759,2022-08-15,17:38:34
2683,103,12762,2022-08-15,17:51:27
2691,103,12768,2022-08-16,10:24:44
2697,103,12769,2022-08-16,10:31:02
2684,103,12773,2022-08-16,13:06:49
2694,103,12781,2022-08-16,15:18:21
2690,103,12809,2022-08-17,13:54:43
2689,103,12815,2022-08-17,16:12:07
2685,103,12818,2022-08-17,17:30:29
2702,103,12820,2022-08-18,09:40:33
2698,103,12833,2022-08-18,16:36:27
2688,103,12837,2022-08-18,17:50:57
2703,103,12874,2022-08-22,11:06:37
2705,103,12875,2022-08-22,11:14:04
2704,103,12877,2022-08-22,12:34:42
2707,103,12879,2022-08-22,13:52:13
2709,103,12883,2022-08-22,16:43:07
2713,103,12921,2022-08-24,16:17:44
2708,103,12923,2022-08-24,16:38:53
2712,103,12960,2022-08-26,12:51:33
2716,103,12967,2022-08-26,14:24:40
2714,103,12981,2022-08-26,17:48:44
2721,103,12996,2022-08-29,12:12:33
2715,103,13006,2022-08-29,15:36:58
2723,103,13008,2022-08-29,16:45:39
2724,103,13027,2022-08-30,12:24:20
2727,103,13052,2022-08-31,11:38:02
2722,103,13057,2022-08-31,14:20:43
2728,103,13077,2022-08-31,17:01:25
2726,103,13087,2022-09-01,10:16:35
2747,103,13111,2022-09-02,09:04:58
2736,103,13113,2022-09-02,09:09:29
2719,103,13125,2022-09-02,10:34:31
2731,103,13156,2022-09-02,16:15:52
2735,103,13164,2022-09-02,17:02:53
2770,103,13174,2022-09-05,09:18:45
2753,103,13186,2022-09-05,09:59:58
2750,103,13188,2022-09-05,10:03:09
2733,103,13191,2022-09-05,10:13:41
2780,103,13194,2022-09-05,10:23:10
2740,103,13197,2022-09-05,10:35:22
2743,103,13205,2022-09-05,12:22:39
2739,103,13206,2022-09-05,12:23:27
2748,103,13208,2022-09-05,12:28:11
2744,103,13213,2022-09-05,13:39:58
2786,103,13214,2022-09-05,13:40:13
2766,103,13215,2022-09-05,13:53:46
2749,103,13222,2022-09-05,15:00:42
2732,103,13232,2022-09-05,16:17:05
2730,103,13239,2022-09-05,17:14:34
2745,103,13240,2022-09-05,17:18:33
2799,103,13247,2022-09-06,09:15:13
2794,103,13253,2022-09-06,09:48:11
2807,103,13256,2022-09-06,10:14:37
2771,103,13257,2022-09-06,10:17:40
2754,103,13259,2022-09-06,10:19:48
2801,103,13273,2022-09-06,13:22:22
2776,103,13287,2022-09-06,16:26:14
2803,103,13291,2022-09-06,16:57:10
2782,103,13292,2022-09-06,17:02:00
2792,103,13295,2022-09-06,17:13:02
2764,103,13301,2022-09-07,09:07:31
2796,103,13305,2022-09-07,09:51:26
2816,103,13306,2022-09-07,09:54:20
2804,103,13307,2022-09-07,10:01:57
2757,103,13324,2022-09-07,13:41:57
2774,103,13326,2022-09-07,13:56:27
2755,103,13332,2022-09-07,16:00:08
2768,103,13338,2022-09-07,17:33:28
2791,103,13340,2022-09-07,17:51:25
2742,103,13341,2022-09-07,17:55:56
2777,103,13344,2022-09-08,09:14:06
2805,103,13345,2022-09-08,09:15:10
2797,103,13346,2022-09-08,09:21:05
2785,103,13347,2022-09-08,09:35:04
2758,103,13355,2022-09-08,12:11:03
2765,103,13361,2022-09-08,12:37:57
2772,103,13373,2022-09-08,16:21:57
2775,103,13375,2022-09-08,16:26:42
2806,103,13393,2022-09-09,09:47:59
2838,103,13395,2022-09-09,09:58:41
2795,103,13400,2022-09-09,10:24:52
2828,103,13405,2022-09-09,10:48:13
2845,103,13411,2022-09-09,12:02:31
2793,103,13413,2022-09-09,12:24:45
2822,103,13417,2022-09-09,13:09:28
2821,103,13418,2022-09-09,13:25:45
2800,103,13420,2022-09-09,13:36:16
2814,103,13424,2022-09-09,14:16:36
2818,103,13428,2022-09-09,14:35:46
2769,103,13430,2022-09-09,14:55:37
2848,103,13439,2022-09-09,16:29:29
2802,103,13443,2022-09-09,16:44:44
2756,103,13445,2022-09-09,16:52:30
2787,103,13447,2022-09-09,17:02:40
2798,103,13449,2022-09-09,17:07:28
2809,103,13452,2022-09-09,17:23:20
2827,103,13464,2022-09-12,09:34:38
2863,103,13467,2022-09-12,09:53:00
2844,103,13468,2022-09-12,10:01:15
2813,103,13470,2022-09-12,10:07:58
2860,103,13474,2022-09-12,10:42:19
2865,103,13480,2022-09-12,11:10:39
2811,103,13485,2022-09-12,11:26:23
2843,103,13491,2022-09-12,11:39:36
2812,103,13495,2022-09-12,11:55:50
2823,103,13496,2022-09-12,11:59:40
2824,103,13502,2022-09-12,13:00:39
2846,103,13503,2022-09-12,13:13:39
2847,103,13506,2022-09-12,13:39:55
2826,103,13508,2022-09-12,14:06:57
2834,103,13515,2022-09-12,14:53:20
2829,103,13517,2022-09-12,15:26:28
2830,103,13519,2022-09-12,15:39:26
2872,103,13521,2022-09-12,15:49:01
2857,103,13525,2022-09-12,16:07:51
2815,103,13526,2022-09-12,16:08:25
2854,103,13529,2022-09-12,16:23:31
2836,103,13536,2022-09-12,17:10:17
2841,103,13543,2022-09-13,09:24:57
2875,103,13546,2022-09-13,09:42:46
2858,103,13548,2022-09-13,10:47:32
2835,103,13553,2022-09-13,12:09:50
2855,103,13560,2022-09-13,13:34:45
2852,103,13561,2022-09-13,13:35:26
2832,103,13570,2022-09-13,16:00:50
2833,103,13571,2022-09-13,16:07:07
2876,103,13572,2022-09-13,16:07:22
2871,103,13576,2022-09-13,16:46:55
2864,103,13584,2022-09-13,17:32:38
2850,103,13586,2022-09-13,17:43:58
2870,103,13593,2022-09-14,10:37:41
2866,103,13598,2022-09-14,12:09:20
2842,103,13605,2022-09-14,13:07:27
2862,103,13609,2022-09-14,14:01:48
2856,103,13611,2022-09-14,14:08:59
2869,103,13641,2022-09-15,14:53:36
2879,103,13664,2022-09-16,10:27:16
2859,103,13669,2022-09-16,11:10:32
2873,103,13671,2022-09-16,12:01:04
2884,103,13676,2022-09-16,13:12:01
2887,103,13679,2022-09-16,13:36:26
2878,103,13680,2022-09-16,13:43:06
2905,103,13689,2022-09-16,14:55:15
2899,103,13710,2022-09-19,09:26:22
2908,103,13730,2022-09-19,11:20:10
2889,103,13738,2022-09-19,13:16:53
2888,103,13748,2022-09-19,14:45:52
2895,103,13758,2022-09-19,15:47:49
2910,103,13801,2022-09-20,10:59:00
2912,103,13802,2022-09-20,11:19:26
2909,103,13819,2022-09-20,14:48:18
2917,103,13827,2022-09-20,16:37:01
2920,103,13834,2022-09-20,17:18:25
2900,103,13838,2022-09-20,17:46:32
2916,103,13844,2022-09-21,10:12:17
2915,103,13847,2022-09-21,11:46:41
2903,103,13849,2022-09-21,11:54:22
2924,103,13857,2022-09-21,13:18:42
2911,103,13863,2022-09-21,15:41:18
2890,103,13873,2022-09-21,17:21:11
2931,103,13916,2022-09-23,09:02:13
2928,103,13919,2022-09-23,09:26:35
2926,103,13931,2022-09-23,10:24:07
2927,103,13934,2022-09-23,10:49:40
2904,103,13960,2022-09-23,14:46:17
2945,103,13969,2022-09-23,17:26:20
2935,103,13986,2022-09-26,09:27:52
2955,103,13987,2022-09-26,09:35:17
2937,103,13988,2022-09-26,09:35:21
2934,103,13990,2022-09-26,09:44:18
2961,103,14001,2022-09-26,10:57:28
2930,103,14010,2022-09-26,12:50:43
2958,103,14043,2022-09-26,16:55:26
2939,103,14046,2022-09-26,17:07:30
2938,103,14051,2022-09-26,17:31:18
2929,103,14056,2022-09-26,17:45:34
2953,103,14062,2022-09-27,10:03:27
2975,103,14069,2022-09-27,10:31:49
2982,103,14083,2022-09-27,12:52:20
2956,103,14092,2022-09-27,14:27:28
2942,103,14093,2022-09-27,14:37:05
2932,103,14095,2022-09-27,14:53:42
2967,103,14102,2022-09-27,16:17:18
2946,103,14112,2022-09-27,17:22:11
2969,103,14113,2022-09-27,17:27:45
2976,103,14132,2022-09-28,10:21:18
2940,103,14161,2022-09-28,14:22:23
2943,103,14163,2022-09-28,14:30:04
2992,103,14192,2022-09-29,11:49:40
2979,103,14194,2022-09-29,12:12:33
2971,103,14196,2022-09-29,12:56:17
2959,103,14220,2022-09-30,09:04:33
2970,103,14228,2022-09-30,09:21:01
2957,103,14229,2022-09-30,09:30:23
2977,103,14236,2022-09-30,10:07:46
3025,103,14237,2022-09-30,10:07:49
2985,103,14238,2022-09-30,10:09:26
2995,103,14245,2022-09-30,10:35:11
2990,103,14250,2022-09-30,10:49:33
3007,103,14258,2022-09-30,11:36:35
3010,103,14268,2022-09-30,12:46:00
2950,103,14272,2022-09-30,13:10:41
3031,103,14278,2022-09-30,13:59:00
3000,103,14279,2022-09-30,14:03:53
2951,103,14289,2022-09-30,15:32:36
2964,103,14291,2022-09-30,15:41:04
2984,103,14296,2022-09-30,16:07:29
2954,103,14310,2022-09-30,17:19:05
3055,103,14322,2022-10-03,09:13:34
2987,103,14324,2022-10-03,09:22:29
3028,103,14326,2022-10-03,09:31:18
3033,103,14333,2022-10-03,10:01:12
3050,103,14339,2022-10-03,10:41:18
3058,103,14341,2022-10-03,10:43:47
3066,103,14344,2022-10-03,10:55:12
3056,103,14350,2022-10-03,11:25:34
3023,103,14351,2022-10-03,11:28:06
3015,103,14355,2022-10-03,11:44:27
2993,103,14364,2022-10-03,12:18:34
2986,103,14370,2022-10-03,12:58:21
3002,103,14378,2022-10-03,13:46:21
2994,103,14386,2022-10-03,14:18:53
3045,103,14387,2022-10-03,14:24:07
3040,103,14388,2022-10-03,14:38:22
3052,103,14389,2022-10-03,14:40:01
3064,103,14391,2022-10-03,14:51:47
2999,103,14392,2022-10-03,14:53:13
3024,103,14399,2022-10-03,15:59:16
3016,103,14400,2022-10-03,16:00:50
3030,103,14402,2022-10-03,16:06:08
3005,103,14412,2022-10-03,16:26:19
3006,103,14413,2022-10-03,16:42:01
3014,103,14415,2022-10-03,16:47:13
3012,103,14422,2022-10-03,17:16:17
3001,103,14426,2022-10-03,17:23:37
3021,103,14438,2022-10-04,09:30:42
3038,103,14440,2022-10-04,09:41:36
3073,103,14445,2022-10-04,10:12:54
3041,103,14448,2022-10-04,10:27:01
