+----------+------+---------+------------+------------+----------+------------+------------+------+
| leads_id | step |  month  |    sow     |   start    | starting |    end     |    eow     | open |
| 2133     | 7    | 05-2022 | 2022-05-30 | 2022-05-27 | 05-2022  | 2022-06-01 | 2022-06-05 | 1    |
| 2133     | 7    | 06-2022 | 2022-06-06 | 2022-05-27 | 05-2022  | 2022-06-01 | 2022-06-12 | 1    |
| 2134     | 0    | 05-2022 | 2022-05-02 | 2022-05-05 | 05-2022  | 2022-05-05 | 2022-05-08 | 1    |
| 2134     | 0    | 05-2022 | 2022-05-09 | 2022-05-05 | 05-2022  | 2022-05-05 | 2022-05-15 | 1    |
| 2134     | 1    | 05-2022 | 2022-05-02 | 2022-05-05 | 05-2022  | 2022-05-09 | 2022-05-08 | 1    |
| 2134     | 1    | 05-2022 | 2022-05-09 | 2022-05-05 | 05-2022  | 2022-05-09 | 2022-05-15 | 1    |
| 2134     | 1    | 05-2022 | 2022-05-16 | 2022-05-05 | 05-2022  | 2022-05-09 | 2022-05-22 | 1    |
| 2134     | 2    | 05-2022 | 2022-05-09 | 2022-05-09 | 05-2022  | 2022-05-10 | 2022-05-15 | 1    |
| 2134     | 2    | 05-2022 | 2022-05-16 | 2022-05-09 | 05-2022  | 2022-05-10 | 2022-05-22 | 1    |
| 2134     | 3    | 05-2022 | 2022-05-09 | 2022-05-10 | 05-2022  | 2022-05-11 | 2022-05-15 | 1    |
| 2134     | 3    | 05-2022 | 2022-05-16 | 2022-05-10 | 05-2022  | 2022-05-11 | 2022-05-22 | 1    |
| 2134     | 4    | 05-2022 | 2022-05-09 | 2022-05-11 | 05-2022  | 2022-05-16 | 2022-05-15 | 1    |
| 2134     | 4    | 05-2022 | 2022-05-16 | 2022-05-11 | 05-2022  | 2022-05-16 | 2022-05-22 | 1    |
| 2134     | 4    | 05-2022 | 2022-05-23 | 2022-05-11 | 05-2022  | 2022-05-16 | 2022-05-29 | 1    |
| 2134     | 5    | 05-2022 | 2022-05-16 | 2022-05-16 | 05-2022  | 2022-05-19 | 2022-05-22 | 1    |
| 2134     | 5    | 05-2022 | 2022-05-23 | 2022-05-16 | 05-2022  | 2022-05-19 | 2022-05-29 | 1    |
| 2134     | 6    | 05-2022 | 2022-05-16 | 2022-05-19 | 05-2022  | 2022-05-26 | 2022-05-22 | 1    |
| 2134     | 6    | 05-2022 | 2022-05-23 | 2022-05-19 | 05-2022  | 2022-05-26 | 2022-05-29 | 1    |
| 2134     | 6    | 05-2022 | 2022-05-30 | 2022-05-19 | 05-2022  | 2022-05-26 | 2022-06-05 | 1    |
| 2134     | 7    | 05-2022 | 2022-05-23 | 2022-05-26 | 05-2022  | 2022-06-01 | 2022-05-29 | 1    |
| 2134     | 7    | 05-2022 | 2022-05-30 | 2022-05-26 | 05-2022  | 2022-06-01 | 2022-06-05 | 1    |
| 2134     | 7    | 06-2022 | 2022-06-06 | 2022-05-26 | 05-2022  | 2022-06-01 | 2022-06-12 | 1    |
| 2135     | 0    | 05-2022 | 2022-05-02 | 2022-05-05 | 05-2022  | 2022-05-05 | 2022-05-08 | 1    |
| 2135     | 0    | 05-2022 | 2022-05-09 | 2022-05-05 | 05-2022  | 2022-05-05 | 2022-05-15 | 1    |
| 2135     | 1    | 05-2022 | 2022-05-02 | 2022-05-05 | 05-2022  | 2022-05-10 | 2022-05-08 | 1    |
| 2135     | 1    | 05-2022 | 2022-05-09 | 2022-05-05 | 05-2022  | 2022-05-10 | 2022-05-15 | 1    |
| 2135     | 1    | 05-2022 | 2022-05-16 | 2022-05-05 | 05-2022  | 2022-05-10 | 2022-05-22 | 1    |
| 2135     | 2    | 05-2022 | 2022-05-09 | 2022-05-10 | 05-2022  | 2022-05-13 | 2022-05-15 | 1    |
| 2135     | 2    | 05-2022 | 2022-05-16 | 2022-05-10 | 05-2022  | 2022-05-13 | 2022-05-22 | 1    |
| 2135     | 3    | 05-2022 | 2022-05-09 | 2022-05-13 | 05-2022  | 2022-05-16 | 2022-05-15 | 1    |
| 2135     | 3    | 05-2022 | 2022-05-16 | 2022-05-13 | 05-2022  | 2022-05-16 | 2022-05-22 | 1    |
| 2135     | 3    | 05-2022 | 2022-05-23 | 2022-05-13 | 05-2022  | 2022-05-16 | 2022-05-29 | 1    |
| 2135     | 4    | 05-2022 | 2022-05-16 | 2022-05-16 | 05-2022  | 2022-05-27 | 2022-05-22 | 1    |
| 2135     | 4    | 05-2022 | 2022-05-23 | 2022-05-16 | 05-2022  | 2022-05-27 | 2022-05-29 | 1    |
| 2135     | 4    | 05-2022 | 2022-05-30 | 2022-05-16 | 05-2022  | 2022-05-27 | 2022-06-05 | 1    |
| 2135     | 5    | 05-2022 | 2022-05-23 | 2022-05-27 | 05-2022  | 2022-05-30 | 2022-05-29 | 1    |
| 2135     | 5    | 05-2022 | 2022-05-30 | 2022-05-27 | 05-2022  | 2022-05-30 | 2022-06-05 | 1    |
| 2135     | 5    | 06-2022 | 2022-06-06 | 2022-05-27 | 05-2022  | 2022-05-30 | 2022-06-12 | 0    |
| 2136     | 0    | 05-2022 | 2022-05-02 | 2022-05-06 | 05-2022  | 2022-05-06 | 2022-05-08 | 1    |
| 2136     | 0    | 05-2022 | 2022-05-09 | 2022-05-06 | 05-2022  | 2022-05-06 | 2022-05-15 | 1    |
| 2136     | 1    | 05-2022 | 2022-05-02 | 2022-05-06 | 05-2022  | 2022-05-09 | 2022-05-08 | 1    |
| 2136     | 1    | 05-2022 | 2022-05-09 | 2022-05-06 | 05-2022  | 2022-05-09 | 2022-05-15 | 1    |
| 2136     | 1    | 05-2022 | 2022-05-16 | 2022-05-06 | 05-2022  | 2022-05-09 | 2022-05-22 | 1    |
| 2136     | 2    | 05-2022 | 2022-05-09 | 2022-05-09 | 05-2022  | 2022-05-10 | 2022-05-15 | 1    |
| 2136     | 2    | 05-2022 | 2022-05-16 | 2022-05-09 | 05-2022  | 2022-05-10 | 2022-05-22 | 1    |
| 2136     | 3    | 05-2022 | 2022-05-09 | 2022-05-10 | 05-2022  | 2022-05-11 | 2022-05-15 | 1    |
| 2136     | 3    | 05-2022 | 2022-05-16 | 2022-05-10 | 05-2022  | 2022-05-11 | 2022-05-22 | 1    |
| 2136     | 4    | 05-2022 | 2022-05-09 | 2022-05-11 | 05-2022  | 2022-05-18 | 2022-05-15 | 1    |
| 2136     | 4    | 05-2022 | 2022-05-16 | 2022-05-11 | 05-2022  | 2022-05-18 | 2022-05-22 | 1    |
| 2136     | 4    | 05-2022 | 2022-05-23 | 2022-05-11 | 05-2022  | 2022-05-18 | 2022-05-29 | 1    |
| 2137     | 0    | 05-2022 | 2022-05-02 | 2022-05-06 | 05-2022  | 2022-05-06 | 2022-05-08 | 1    |
| 2137     | 0    | 05-2022 | 2022-05-09 | 2022-05-06 | 05-2022  | 2022-05-06 | 2022-05-15 | 1    |
| 2137     | 1    | 05-2022 | 2022-05-02 | 2022-05-06 | 05-2022  | 2022-05-13 | 2022-05-08 | 1    |
| 2137     | 1    | 05-2022 | 2022-05-09 | 2022-05-06 | 05-2022  | 2022-05-13 | 2022-05-15 | 1    |
| 2137     | 1    | 05-2022 | 2022-05-16 | 2022-05-06 | 05-2022  | 2022-05-13 | 2022-05-22 | 1    |
| 2137     | 2    | 05-2022 | 2022-05-09 | 2022-05-13 | 05-2022  | 2022-05-16 | 2022-05-15 | 1    |
| 2137     | 2    | 05-2022 | 2022-05-16 | 2022-05-13 | 05-2022  | 2022-05-16 | 2022-05-22 | 1    |
| 2137     | 2    | 05-2022 | 2022-05-23 | 2022-05-13 | 05-2022  | 2022-05-16 | 2022-05-29 | 1    |
| 2137     | 3    | 05-2022 | 2022-05-16 | 2022-05-16 | 05-2022  | 2022-05-18 | 2022-05-22 | 1    |
| 2137     | 3    | 05-2022 | 2022-05-23 | 2022-05-16 | 05-2022  | 2022-05-18 | 2022-05-29 | 1    |
| 2137     | 4    | 05-2022 | 2022-05-16 | 2022-05-18 | 05-2022  | 2022-05-23 | 2022-05-22 | 1    |
| 2137     | 4    | 05-2022 | 2022-05-23 | 2022-05-18 | 05-2022  | 2022-05-23 | 2022-05-29 | 1    |
| 2137     | 4    | 05-2022 | 2022-05-30 | 2022-05-18 | 05-2022  | 2022-05-23 | 2022-06-05 | 1    |
| 2137     | 5    | 05-2022 | 2022-05-23 | 2022-05-23 | 05-2022  | 2022-05-24 | 2022-05-29 | 1    |
| 2137     | 5    | 05-2022 | 2022-05-30 | 2022-05-23 | 05-2022  | 2022-05-24 | 2022-06-05 | 1    |
| 2137     | 6    | 05-2022 | 2022-05-23 | 2022-05-24 | 05-2022  | 2022-06-01 | 2022-05-29 | 1    |
| 2137     | 6    | 05-2022 | 2022-05-30 | 2022-05-24 | 05-2022  | 2022-06-01 | 2022-06-05 | 1    |
| 2137     | 6    | 06-2022 | 2022-06-06 | 2022-05-24 | 05-2022  | 2022-06-01 | 2022-06-12 | 1    |
| 2138     | 0    | 05-2022 | 2022-05-02 | 2022-05-06 | 05-2022  | 2022-05-06 | 2022-05-08 | 1    |
| 2138     | 0    | 05-2022 | 2022-05-09 | 2022-05-06 | 05-2022  | 2022-05-06 | 2022-05-15 | 1    |
| 2138     | 1    | 05-2022 | 2022-05-02 | 2022-05-06 | 05-2022  | 2022-05-10 | 2022-05-08 | 1    |
| 2138     | 1    | 05-2022 | 2022-05-09 | 2022-05-06 | 05-2022  | 2022-05-10 | 2022-05-15 | 1    |
| 2138     | 1    | 05-2022 | 2022-05-16 | 2022-05-06 | 05-2022  | 2022-05-10 | 2022-05-22 | 1    |
| 2138     | 2    | 05-2022 | 2022-05-09 | 2022-05-10 | 05-2022  | 2022-05-11 | 2022-05-15 | 1    |
| 2138     | 2    | 05-2022 | 2022-05-16 | 2022-05-10 | 05-2022  | 2022-05-11 | 2022-05-22 | 1    |
| 2138     | 3    | 05-2022 | 2022-05-09 | 2022-05-11 | 05-2022  | 2022-05-12 | 2022-05-15 | 1    |
| 2138     | 3    | 05-2022 | 2022-05-16 | 2022-05-11 | 05-2022  | 2022-05-12 | 2022-05-22 | 1    |
| 2138     | 4    | 05-2022 | 2022-05-09 | 2022-05-12 | 05-2022  | 2022-05-17 | 2022-05-15 | 1    |
| 2138     | 4    | 05-2022 | 2022-05-16 | 2022-05-12 | 05-2022  | 2022-05-17 | 2022-05-22 | 1    |
| 2138     | 4    | 05-2022 | 2022-05-23 | 2022-05-12 | 05-2022  | 2022-05-17 | 2022-05-29 | 1    |
| 2138     | 5    | 05-2022 | 2022-05-16 | 2022-05-17 | 05-2022  | 2022-05-18 | 2022-05-22 | 1    |
| 2138     | 5    | 05-2022 | 2022-05-23 | 2022-05-17 | 05-2022  | 2022-05-18 | 2022-05-29 | 1    |
| 2138     | 6    | 05-2022 | 2022-05-16 | 2022-05-18 | 05-2022  | 2022-05-26 | 2022-05-22 | 1    |
| 2138     | 6    | 05-2022 | 2022-05-23 | 2022-05-18 | 05-2022  | 2022-05-26 | 2022-05-29 | 1    |
| 2138     | 6    | 05-2022 | 2022-05-30 | 2022-05-18 | 05-2022  | 2022-05-26 | 2022-06-05 | 1    |
| 2138     | 7    | 05-2022 | 2022-05-23 | 2022-05-26 | 05-2022  | 2022-06-01 | 2022-05-29 | 1    |
| 2138     | 7    | 05-2022 | 2022-05-30 | 2022-05-26 | 05-2022  | 2022-06-01 | 2022-06-05 | 1    |
| 2138     | 7    | 06-2022 | 2022-06-06 | 2022-05-26 | 05-2022  | 2022-06-01 | 2022-06-12 | 1    |
| 2139     | 0    | 05-2022 | 2022-05-02 | 2022-05-06 | 05-2022  | 2022-05-06 | 2022-05-08 | 1    |
| 2139     | 0    | 05-2022 | 2022-05-09 | 2022-05-06 | 05-2022  | 2022-05-06 | 2022-05-15 | 1    |
| 2139     | 1    | 05-2022 | 2022-05-02 | 2022-05-06 | 05-2022  | 2022-05-11 | 2022-05-08 | 1    |
| 2139     | 1    | 05-2022 | 2022-05-09 | 2022-05-06 | 05-2022  | 2022-05-11 | 2022-05-15 | 1    |
| 2139     | 1    | 05-2022 | 2022-05-16 | 2022-05-06 | 05-2022  | 2022-05-11 | 2022-05-22 | 1    |
| 2139     | 2    | 05-2022 | 2022-05-09 | 2022-05-11 | 05-2022  | 2022-05-13 | 2022-05-15 | 1    |
| 2139     | 2    | 05-2022 | 2022-05-16 | 2022-05-11 | 05-2022  | 2022-05-13 | 2022-05-22 | 1    |
| 2139     | 3    | 05-2022 | 2022-05-09 | 2022-05-13 | 05-2022  | 2022-05-16 | 2022-05-15 | 1    |
| 2139     | 3    | 05-2022 | 2022-05-16 | 2022-05-13 | 05-2022  | 2022-05-16 | 2022-05-22 | 1    |
| 2139     | 3    | 05-2022 | 2022-05-23 | 2022-05-13 | 05-2022  | 2022-05-16 | 2022-05-29 | 1    |
| 214      | 0    | 01-2021 | 2021-01-25 | 2021-01-27 | 01-2021  | 2021-01-27 | 2021-01-31 | 1    |
| 214      | 0    | 02-2021 | 2021-02-01 | 2021-01-27 | 01-2021  | 2021-01-27 | 2021-02-07 | 0    |
| 214      | 1    | 01-2021 | 2021-01-25 | 2021-01-27 | 01-2021  | 2021-02-01 | 2021-01-31 | 1    |
| 214      | 1    | 02-2021 | 2021-02-01 | 2021-01-27 | 01-2021  | 2021-02-01 | 2021-02-07 | 1    |
| 214      | 1    | 02-2021 | 2021-02-08 | 2021-01-27 | 01-2021  | 2021-02-01 | 2021-02-14 | 1    |
| 2140     | 0    | 05-2022 | 2022-05-09 | 2022-05-09 | 05-2022  | 2022-05-09 | 2022-05-15 | 1    |
| 2140     | 0    | 05-2022 | 2022-05-16 | 2022-05-09 | 05-2022  | 2022-05-09 | 2022-05-22 | 1    |
| 2140     | 1    | 05-2022 | 2022-05-09 | 2022-05-09 | 05-2022  | 2022-05-13 | 2022-05-15 | 1    |
| 2140     | 1    | 05-2022 | 2022-05-16 | 2022-05-09 | 05-2022  | 2022-05-13 | 2022-05-22 | 1    |
| 2140     | 2    | 05-2022 | 2022-05-09 | 2022-05-13 | 05-2022  | 2022-05-16 | 2022-05-15 | 1    |
| 2140     | 2    | 05-2022 | 2022-05-16 | 2022-05-13 | 05-2022  | 2022-05-16 | 2022-05-22 | 1    |
| 2140     | 2    | 05-2022 | 2022-05-23 | 2022-05-13 | 05-2022  | 2022-05-16 | 2022-05-29 | 1    |
| 2140     | 3    | 05-2022 | 2022-05-16 | 2022-05-16 | 05-2022  | 2022-05-19 | 2022-05-22 | 1    |
| 2140     | 3    | 05-2022 | 2022-05-23 | 2022-05-16 | 05-2022  | 2022-05-19 | 2022-05-29 | 1    |
| 2140     | 4    | 05-2022 | 2022-05-16 | 2022-05-19 | 05-2022  | 2022-05-27 | 2022-05-22 | 1    |
| 2140     | 4    | 05-2022 | 2022-05-23 | 2022-05-19 | 05-2022  | 2022-05-27 | 2022-05-29 | 1    |
| 2140     | 4    | 05-2022 | 2022-05-30 | 2022-05-19 | 05-2022  | 2022-05-27 | 2022-06-05 | 1    |
| 2140     | 5    | 05-2022 | 2022-05-23 | 2022-05-27 | 05-2022  | 2022-05-30 | 2022-05-29 | 1    |
| 2140     | 5    | 05-2022 | 2022-05-30 | 2022-05-27 | 05-2022  | 2022-05-30 | 2022-06-05 | 1    |
| 2140     | 5    | 06-2022 | 2022-06-06 | 2022-05-27 | 05-2022  | 2022-05-30 | 2022-06-12 | 0    |
| 2140     | 6    | 05-2022 | 2022-05-30 | 2022-05-30 | 05-2022  | 2022-06-07 | 2022-06-05 | 1    |
| 2140     | 6    | 06-2022 | 2022-06-06 | 2022-05-30 | 05-2022  | 2022-06-07 | 2022-06-12 | 1    |
| 2140     | 6    | 06-2022 | 2022-06-13 | 2022-05-30 | 05-2022  | 2022-06-07 | 2022-06-19 | 1    |
| 2141     | 0    | 05-2022 | 2022-05-09 | 2022-05-09 | 05-2022  | 2022-05-09 | 2022-05-15 | 1    |
| 2141     | 0    | 05-2022 | 2022-05-16 | 2022-05-09 | 05-2022  | 2022-05-09 | 2022-05-22 | 1    |
| 2142     | 0    | 05-2022 | 2022-05-09 | 2022-05-09 | 05-2022  | 2022-05-09 | 2022-05-15 | 1    |
| 2142     | 0    | 05-2022 | 2022-05-16 | 2022-05-09 | 05-2022  | 2022-05-09 | 2022-05-22 | 1    |
| 2142     | 1    | 05-2022 | 2022-05-09 | 2022-05-09 | 05-2022  | 2022-05-16 | 2022-05-15 | 1    |
| 2142     | 1    | 05-2022 | 2022-05-16 | 2022-05-09 | 05-2022  | 2022-05-16 | 2022-05-22 | 1    |
| 2142     | 1    | 05-2022 | 2022-05-23 | 2022-05-09 | 05-2022  | 2022-05-16 | 2022-05-29 | 1    |
| 2143     | 0    | 05-2022 | 2022-05-09 | 2022-05-09 | 05-2022  | 2022-05-09 | 2022-05-15 | 1    |
| 2143     | 0    | 05-2022 | 2022-05-16 | 2022-05-09 | 05-2022  | 2022-05-09 | 2022-05-22 | 1    |
| 2143     | 1    | 05-2022 | 2022-05-09 | 2022-05-09 | 05-2022  | 2022-05-16 | 2022-05-15 | 1    |
| 2143     | 1    | 05-2022 | 2022-05-16 | 2022-05-09 | 05-2022  | 2022-05-16 | 2022-05-22 | 1    |
| 2143     | 1    | 05-2022 | 2022-05-23 | 2022-05-09 | 05-2022  | 2022-05-16 | 2022-05-29 | 1    |
| 2143     | 2    | 05-2022 | 2022-05-16 | 2022-05-16 | 05-2022  | 2022-05-18 | 2022-05-22 | 1    |
| 2143     | 2    | 05-2022 | 2022-05-23 | 2022-05-16 | 05-2022  | 2022-05-18 | 2022-05-29 | 1    |
| 2143     | 3    | 05-2022 | 2022-05-16 | 2022-05-18 | 05-2022  | 2022-05-19 | 2022-05-22 | 1    |
| 2143     | 3    | 05-2022 | 2022-05-23 | 2022-05-18 | 05-2022  | 2022-05-19 | 2022-05-29 | 1    |
| 2143     | 4    | 05-2022 | 2022-05-16 | 2022-05-19 | 05-2022  | 2022-05-25 | 2022-05-22 | 1    |
| 2143     | 4    | 05-2022 | 2022-05-23 | 2022-05-19 | 05-2022  | 2022-05-25 | 2022-05-29 | 1    |
| 2143     | 4    | 05-2022 | 2022-05-30 | 2022-05-19 | 05-2022  | 2022-05-25 | 2022-06-05 | 1    |
| 2143     | 5    | 05-2022 | 2022-05-23 | 2022-05-25 | 05-2022  | 2022-05-27 | 2022-05-29 | 1    |
| 2143     | 5    | 05-2022 | 2022-05-30 | 2022-05-25 | 05-2022  | 2022-05-27 | 2022-06-05 | 1    |
| 2143     | 6    | 05-2022 | 2022-05-23 | 2022-05-27 | 05-2022  | 2022-06-02 | 2022-05-29 | 1    |
| 2143     | 6    | 05-2022 | 2022-05-30 | 2022-05-27 | 05-2022  | 2022-06-02 | 2022-06-05 | 1    |
| 2143     | 6    | 06-2022 | 2022-06-06 | 2022-05-27 | 05-2022  | 2022-06-02 | 2022-06-12 | 1    |
| 2144     | 0    | 05-2022 | 2022-05-09 | 2022-05-09 | 05-2022  | 2022-05-09 | 2022-05-15 | 1    |
| 2144     | 0    | 05-2022 | 2022-05-16 | 2022-05-09 | 05-2022  | 2022-05-09 | 2022-05-22 | 1    |
| 2144     | 1    | 05-2022 | 2022-05-09 | 2022-05-09 | 05-2022  | 2022-05-13 | 2022-05-15 | 1    |
| 2144     | 1    | 05-2022 | 2022-05-16 | 2022-05-09 | 05-2022  | 2022-05-13 | 2022-05-22 | 1    |
| 2144     | 2    | 05-2022 | 2022-05-09 | 2022-05-13 | 05-2022  | 2022-05-16 | 2022-05-15 | 1    |
| 2144     | 2    | 05-2022 | 2022-05-16 | 2022-05-13 | 05-2022  | 2022-05-16 | 2022-05-22 | 1    |
| 2144     | 2    | 05-2022 | 2022-05-23 | 2022-05-13 | 05-2022  | 2022-05-16 | 2022-05-29 | 1    |
| 2144     | 3    | 05-2022 | 2022-05-16 | 2022-05-16 | 05-2022  | 2022-05-19 | 2022-05-22 | 1    |
| 2144     | 3    | 05-2022 | 2022-05-23 | 2022-05-16 | 05-2022  | 2022-05-19 | 2022-05-29 | 1    |
| 2145     | 0    | 05-2022 | 2022-05-09 | 2022-05-09 | 05-2022  | 2022-05-09 | 2022-05-15 | 1    |
| 2145     | 0    | 05-2022 | 2022-05-16 | 2022-05-09 | 05-2022  | 2022-05-09 | 2022-05-22 | 1    |
| 2146     | 0    | 05-2022 | 2022-05-09 | 2022-05-09 | 05-2022  | 2022-05-09 | 2022-05-15 | 1    |
| 2146     | 0    | 05-2022 | 2022-05-16 | 2022-05-09 | 05-2022  | 2022-05-09 | 2022-05-22 | 1    |
| 2146     | 1    | 05-2022 | 2022-05-09 | 2022-05-09 | 05-2022  | 2022-05-11 | 2022-05-15 | 1    |
| 2146     | 1    | 05-2022 | 2022-05-16 | 2022-05-09 | 05-2022  | 2022-05-11 | 2022-05-22 | 1    |
| 2146     | 2    | 05-2022 | 2022-05-09 | 2022-05-11 | 05-2022  | 2022-05-12 | 2022-05-15 | 1    |
| 2146     | 2    | 05-2022 | 2022-05-16 | 2022-05-11 | 05-2022  | 2022-05-12 | 2022-05-22 | 1    |
| 2146     | 3    | 05-2022 | 2022-05-09 | 2022-05-12 | 05-2022  | 2022-05-13 | 2022-05-15 | 1    |
| 2146     | 3    | 05-2022 | 2022-05-16 | 2022-05-12 | 05-2022  | 2022-05-13 | 2022-05-22 | 1    |
| 2146     | 4    | 05-2022 | 2022-05-09 | 2022-05-13 | 05-2022  | 2022-05-24 | 2022-05-15 | 1    |
| 2146     | 4    | 05-2022 | 2022-05-16 | 2022-05-13 | 05-2022  | 2022-05-24 | 2022-05-22 | 1    |
| 2146     | 4    | 05-2022 | 2022-05-23 | 2022-05-13 | 05-2022  | 2022-05-24 | 2022-05-29 | 1    |
| 2146     | 4    | 05-2022 | 2022-05-30 | 2022-05-13 | 05-2022  | 2022-05-24 | 2022-06-05 | 1    |
| 2146     | 5    | 05-2022 | 2022-05-23 | 2022-05-24 | 05-2022  | 2022-05-27 | 2022-05-29 | 1    |
| 2146     | 5    | 05-2022 | 2022-05-30 | 2022-05-24 | 05-2022  | 2022-05-27 | 2022-06-05 | 1    |
| 2146     | 6    | 05-2022 | 2022-05-23 | 2022-05-27 | 05-2022  | 2022-06-06 | 2022-05-29 | 1    |
| 2146     | 6    | 05-2022 | 2022-05-30 | 2022-05-27 | 05-2022  | 2022-06-06 | 2022-06-05 | 1    |
| 2146     | 6    | 06-2022 | 2022-06-06 | 2022-05-27 | 05-2022  | 2022-06-06 | 2022-06-12 | 1    |
| 2146     | 6    | 06-2022 | 2022-06-13 | 2022-05-27 | 05-2022  | 2022-06-06 | 2022-06-19 | 1    |
| 2146     | 7    | 06-2022 | 2022-06-06 | 2022-06-06 | 06-2022  | 2022-06-13 | 2022-06-12 | 1    |
| 2146     | 7    | 06-2022 | 2022-06-13 | 2022-06-06 | 06-2022  | 2022-06-13 | 2022-06-19 | 1    |
| 2146     | 7    | 06-2022 | 2022-06-20 | 2022-06-06 | 06-2022  | 2022-06-13 | 2022-06-26 | 1    |
| 2147     | 0    | 05-2022 | 2022-05-09 | 2022-05-09 | 05-2022  | 2022-05-09 | 2022-05-15 | 1    |
| 2147     | 0    | 05-2022 | 2022-05-16 | 2022-05-09 | 05-2022  | 2022-05-09 | 2022-05-22 | 1    |
| 2148     | 0    | 05-2022 | 2022-05-09 | 2022-05-10 | 05-2022  | 2022-05-10 | 2022-05-15 | 1    |
| 2148     | 0    | 05-2022 | 2022-05-16 | 2022-05-10 | 05-2022  | 2022-05-10 | 2022-05-22 | 1    |
| 2148     | 1    | 05-2022 | 2022-05-09 | 2022-05-10 | 05-2022  | 2022-05-16 | 2022-05-15 | 1    |
| 2148     | 1    | 05-2022 | 2022-05-16 | 2022-05-10 | 05-2022  | 2022-05-16 | 2022-05-22 | 1    |
| 2148     | 1    | 05-2022 | 2022-05-23 | 2022-05-10 | 05-2022  | 2022-05-16 | 2022-05-29 | 1    |
| 2148     | 2    | 05-2022 | 2022-05-16 | 2022-05-16 | 05-2022  | 2022-05-17 | 2022-05-22 | 1    |
| 2148     | 2    | 05-2022 | 2022-05-23 | 2022-05-16 | 05-2022  | 2022-05-17 | 2022-05-29 | 1    |
| 2148     | 3    | 05-2022 | 2022-05-16 | 2022-05-17 | 05-2022  | 2022-05-18 | 2022-05-22 | 1    |
| 2148     | 3    | 05-2022 | 2022-05-23 | 2022-05-17 | 05-2022  | 2022-05-18 | 2022-05-29 | 1    |
| 2148     | 4    | 05-2022 | 2022-05-16 | 2022-05-18 | 05-2022  | 2022-05-26 | 2022-05-22 | 1    |
| 2148     | 4    | 05-2022 | 2022-05-23 | 2022-05-18 | 05-2022  | 2022-05-26 | 2022-05-29 | 1    |
| 2148     | 4    | 05-2022 | 2022-05-30 | 2022-05-18 | 05-2022  | 2022-05-26 | 2022-06-05 | 1    |
| 2149     | 0    | 05-2022 | 2022-05-09 | 2022-05-10 | 05-2022  | 2022-05-10 | 2022-05-15 | 1    |
| 2149     | 0    | 05-2022 | 2022-05-16 | 2022-05-10 | 05-2022  | 2022-05-10 | 2022-05-22 | 1    |
| 215      | 0    | 01-2021 | 2021-01-25 | 2021-01-27 | 01-2021  | 2021-01-27 | 2021-01-31 | 1    |
| 215      | 0    | 02-2021 | 2021-02-01 | 2021-01-27 | 01-2021  | 2021-01-27 | 2021-02-07 | 0    |
| 215      | 1    | 01-2021 | 2021-01-25 | 2021-01-27 | 01-2021  | 2021-02-02 | 2021-01-31 | 1    |
| 215      | 1    | 02-2021 | 2021-02-01 | 2021-01-27 | 01-2021  | 2021-02-02 | 2021-02-07 | 1    |
| 215      | 1    | 02-2021 | 2021-02-08 | 2021-01-27 | 01-2021  | 2021-02-02 | 2021-02-14 | 1    |
| 2150     | 0    | 05-2022 | 2022-05-09 | 2022-05-10 | 05-2022  | 2022-05-10 | 2022-05-15 | 1    |
| 2150     | 0    | 05-2022 | 2022-05-16 | 2022-05-10 | 05-2022  | 2022-05-10 | 2022-05-22 | 1    |
| 2150     | 1    | 05-2022 | 2022-05-09 | 2022-05-10 | 05-2022  | 2022-05-13 | 2022-05-15 | 1    |
| 2150     | 1    | 05-2022 | 2022-05-16 | 2022-05-10 | 05-2022  | 2022-05-13 | 2022-05-22 | 1    |
| 2150     | 2    | 05-2022 | 2022-05-09 | 2022-05-13 | 05-2022  | 2022-05-16 | 2022-05-15 | 1    |
| 2150     | 2    | 05-2022 | 2022-05-16 | 2022-05-13 | 05-2022  | 2022-05-16 | 2022-05-22 | 1    |
| 2150     | 2    | 05-2022 | 2022-05-23 | 2022-05-13 | 05-2022  | 2022-05-16 | 2022-05-29 | 1    |
| 2150     | 3    | 05-2022 | 2022-05-16 | 2022-05-16 | 05-2022  | 2022-05-17 | 2022-05-22 | 1    |
| 2150     | 3    | 05-2022 | 2022-05-23 | 2022-05-16 | 05-2022  | 2022-05-17 | 2022-05-29 | 1    |
| 2150     | 4    | 05-2022 | 2022-05-16 | 2022-05-17 | 05-2022  | 2022-05-23 | 2022-05-22 | 1    |
| 2150     | 4    | 05-2022 | 2022-05-23 | 2022-05-17 | 05-2022  | 2022-05-23 | 2022-05-29 | 1    |
| 2150     | 4    | 05-2022 | 2022-05-30 | 2022-05-17 | 05-2022  | 2022-05-23 | 2022-06-05 | 1    |
| 2150     | 5    | 05-2022 | 2022-05-23 | 2022-05-23 | 05-2022  | 2022-05-26 | 2022-05-29 | 1    |
| 2150     | 5    | 05-2022 | 2022-05-30 | 2022-05-23 | 05-2022  | 2022-05-26 | 2022-06-05 | 1    |
| 2151     | 0    | 05-2022 | 2022-05-09 | 2022-05-11 | 05-2022  | 2022-05-11 | 2022-05-15 | 1    |
| 2151     | 0    | 05-2022 | 2022-05-16 | 2022-05-11 | 05-2022  | 2022-05-11 | 2022-05-22 | 1    |
