quarter_date,leads_id,funnel_id,start_quarter,stage_quarter,stage_id,last_stage_id,first_stage_flag,final_stage_flag,stage_drop
2022-04-01,2419,11332,2022-04-01,2022-04-01,102,106,0,0,0
2022-04-01,2419,11422,2022-04-01,2022-04-01,103,106,0,0,0
2022-04-01,2419,11472,2022-04-01,2022-04-01,104,106,0,0,0
2022-04-01,2419,11721,2022-04-01,2022-07-01,105,106,0,0,0
2022-04-01,2431,11498,2022-04-01,2022-04-01,102,103,0,0,0
2022-04-01,2431,11611,2022-04-01,2022-07-01,103,103,0,0,1
2022-04-01,2451,11622,2022-04-01,2022-07-01,102,108,0,0,0
2022-04-01,2457,11733,2022-04-01,2022-07-01,102,106,0,0,0
2022-04-01,2473,11617,2022-04-01,2022-07-01,102,108,0,0,0
2022-04-01,2484,11610,2022-04-01,2022-07-01,102,102,0,0,1
2022-04-01,1767,9148,2022-01-01,2022-04-01,108,108,0,1,0
2022-04-01,1772,9360,2022-01-01,2022-04-01,108,108,0,1,0
2022-04-01,1808,9167,2022-01-01,2022-04-01,108,108,0,1,0
2022-04-01,1893,9141,2022-01-01,2022-04-01,103,103,0,0,1
2022-04-01,1899,9188,2022-01-01,2022-04-01,104,108,0,0,0
2022-04-01,1899,9368,2022-04-01,2022-04-01,105,108,0,0,0
2022-04-01,1899,9415,2022-04-01,2022-04-01,106,108,0,0,0
2022-04-01,1899,9594,2022-04-01,2022-04-01,107,108,0,0,0
2022-04-01,1899,9717,2022-04-01,2022-04-01,108,108,0,1,0
2022-04-01,1922,9172,2022-01-01,2022-04-01,103,108,0,0,0
2022-04-01,1922,9219,2022-04-01,2022-04-01,104,108,0,0,0
2022-04-01,1922,9568,2022-04-01,2022-04-01,105,108,0,0,0
2022-04-01,1922,9604,2022-04-01,2022-04-01,106,108,0,0,0
2022-04-01,1922,9692,2022-04-01,2022-04-01,107,108,0,0,0
2022-04-01,1922,9788,2022-04-01,2022-04-01,108,108,0,1,0
2022-04-01,1945,9120,2022-01-01,2022-04-01,102,107,0,0,0
2022-04-01,1945,9244,2022-04-01,2022-04-01,103,107,0,0,0
2022-04-01,1945,9336,2022-04-01,2022-04-01,104,107,0,0,0
2022-04-01,1945,9603,2022-04-01,2022-04-01,105,107,0,0,0
2022-04-01,1945,9626,2022-04-01,2022-04-01,106,107,0,0,0
2022-04-01,1945,9762,2022-04-01,2022-04-01,107,107,0,0,1
2022-04-01,1989,9414,2022-04-01,2022-04-01,102,108,0,0,0
2022-04-01,1989,9467,2022-04-01,2022-04-01,103,108,0,0,0
2022-04-01,1989,9545,2022-04-01,2022-04-01,104,108,0,0,0
2022-04-01,1989,9683,2022-04-01,2022-04-01,105,108,0,0,0
2022-04-01,1989,9712,2022-04-01,2022-04-01,106,108,0,0,0
2022-04-01,1989,9821,2022-04-01,2022-04-01,107,108,0,0,0
2022-04-01,1989,9986,2022-04-01,2022-04-01,108,108,0,1,0
2022-04-01,2000,9399,2022-04-01,2022-04-01,102,108,0,0,0
2022-04-01,2000,9475,2022-04-01,2022-04-01,103,108,0,0,0
2022-04-01,2000,9530,2022-04-01,2022-04-01,104,108,0,0,0
2022-04-01,2000,9688,2022-04-01,2022-04-01,105,108,0,0,0
2022-04-01,2000,9703,2022-04-01,2022-04-01,106,108,0,0,0
2022-04-01,2000,9816,2022-04-01,2022-04-01,107,108,0,0,0
2022-04-01,2000,9990,2022-04-01,2022-04-01,108,108,0,1,0
2022-04-01,2010,9404,2022-04-01,2022-04-01,102,108,0,0,0
2022-04-01,2010,9473,2022-04-01,2022-04-01,103,108,0,0,0
2022-04-01,2010,9492,2022-04-01,2022-04-01,104,108,0,0,0
2022-04-01,2010,9652,2022-04-01,2022-04-01,105,108,0,0,0
2022-04-01,2010,9711,2022-04-01,2022-04-01,106,108,0,0,0
2022-04-01,2010,9786,2022-04-01,2022-04-01,107,108,0,0,0
2022-04-01,2010,9965,2022-04-01,2022-04-01,108,108,0,1,0
2022-04-01,2015,9416,2022-04-01,2022-04-01,102,103,0,0,0
2022-04-01,2015,9452,2022-04-01,2022-04-01,103,103,0,0,1
2022-04-01,2023,9476,2022-04-01,2022-04-01,102,108,0,0,0
2022-04-01,2023,9525,2022-04-01,2022-04-01,103,108,0,0,0
2022-04-01,2023,9591,2022-04-01,2022-04-01,104,108,0,0,0
2022-04-01,2023,9695,2022-04-01,2022-04-01,105,108,0,0,0
2022-04-01,2023,9719,2022-04-01,2022-04-01,106,108,0,0,0
2022-04-01,2023,9872,2022-04-01,2022-04-01,107,108,0,0,0
2022-04-01,2023,9914,2022-04-01,2022-04-01,108,108,0,1,0
2022-04-01,2045,9739,2022-04-01,2022-04-01,102,105,0,0,0
2022-04-01,2045,9801,2022-04-01,2022-04-01,103,105,0,0,0
2022-04-01,2045,9856,2022-04-01,2022-04-01,104,105,0,0,0
2022-04-01,2045,10007,2022-04-01,2022-04-01,105,105,0,0,1
2022-04-01,2054,9747,2022-04-01,2022-04-01,102,102,0,0,1
2022-04-01,2073,9917,2022-04-01,2022-04-01,102,102,0,0,1
2022-04-01,2097,9893,2022-04-01,2022-04-01,102,105,0,0,0
2022-04-01,2097,9960,2022-04-01,2022-04-01,103,105,0,0,0
2022-04-01,2097,10004,2022-04-01,2022-04-01,104,105,0,0,0
2022-04-01,2097,10182,2022-04-01,2022-04-01,105,105,0,0,1
2022-04-01,2118,10068,2022-04-01,2022-04-01,102,106,0,0,0
2022-04-01,2118,10090,2022-04-01,2022-04-01,103,106,0,0,0
2022-04-01,2118,10143,2022-04-01,2022-04-01,104,106,0,0,0
2022-04-01,2118,10189,2022-04-01,2022-04-01,105,106,0,0,0
2022-04-01,2118,10211,2022-04-01,2022-04-01,106,106,0,0,1
2022-04-01,2184,10394,2022-04-01,2022-04-01,102,105,0,0,0
2022-04-01,2184,10487,2022-04-01,2022-04-01,103,105,0,0,0
2022-04-01,2184,10530,2022-04-01,2022-04-01,104,105,0,0,0
2022-04-01,2184,10705,2022-04-01,2022-04-01,105,105,0,0,1
2022-04-01,2185,10402,2022-04-01,2022-04-01,102,104,0,0,0
2022-04-01,2185,10433,2022-04-01,2022-04-01,103,104,0,0,0
2022-04-01,2185,10504,2022-04-01,2022-04-01,104,104,0,0,1
2022-04-01,2229,10524,2022-04-01,2022-04-01,102,108,0,0,0
2022-04-01,2229,10556,2022-04-01,2022-04-01,103,108,0,0,0
2022-04-01,2229,10634,2022-04-01,2022-04-01,104,108,0,0,0
2022-04-01,2229,10990,2022-04-01,2022-04-01,105,108,0,0,0
2022-04-01,2229,11071,2022-04-01,2022-04-01,106,108,0,0,0
2022-04-01,2229,11339,2022-04-01,2022-04-01,107,108,0,0,0
2022-04-01,2229,11640,2022-04-01,2022-07-01,108,108,0,1,0
2022-04-01,2234,10606,2022-04-01,2022-04-01,102,108,0,0,0
2022-04-01,2234,10734,2022-04-01,2022-04-01,103,108,0,0,0
2022-04-01,2234,10863,2022-04-01,2022-04-01,104,108,0,0,0
2022-04-01,2234,11111,2022-04-01,2022-04-01,105,108,0,0,0
2022-04-01,2234,11218,2022-04-01,2022-04-01,106,108,0,0,0
2022-04-01,2234,11480,2022-04-01,2022-04-01,107,108,0,0,0
2022-04-01,2234,11601,2022-04-01,2022-07-01,108,108,0,1,0
2022-04-01,2248,10620,2022-04-01,2022-04-01,102,103,0,0,0
2022-04-01,2248,10732,2022-04-01,2022-04-01,103,103,0,0,1
2022-04-01,2271,10605,2022-04-01,2022-04-01,102,104,0,0,0
2022-04-01,2271,10730,2022-04-01,2022-04-01,103,104,0,0,0
2022-04-01,2271,10746,2022-04-01,2022-04-01,104,104,0,0,1
2022-04-01,2313,10848,2022-04-01,2022-04-01,102,104,0,0,0
2022-04-01,2313,10912,2022-04-01,2022-04-01,103,104,0,0,0
2022-04-01,2313,11030,2022-04-01,2022-04-01,104,104,0,0,1
2022-04-01,2317,10970,2022-04-01,2022-04-01,102,103,0,0,0
2022-04-01,2317,10977,2022-04-01,2022-04-01,103,103,0,0,1
2022-04-01,2356,10987,2022-04-01,2022-04-01,102,103,0,0,0
2022-04-01,2356,11089,2022-04-01,2022-04-01,103,103,0,0,1
2022-04-01,2359,10962,2022-04-01,2022-04-01,102,104,0,0,0
2022-04-01,2359,11064,2022-04-01,2022-04-01,103,104,0,0,0
2022-04-01,2359,11096,2022-04-01,2022-04-01,104,104,0,0,1
2022-04-01,2372,11201,2022-04-01,2022-04-01,102,108,0,0,0
2022-04-01,2372,11331,2022-04-01,2022-04-01,103,108,0,0,0
2022-04-01,2372,11416,2022-04-01,2022-04-01,104,108,0,0,0
2022-04-01,2372,11718,2022-04-01,2022-07-01,105,108,0,0,0
2022-04-01,2399,11414,2022-04-01,2022-04-01,102,107,0,0,0
2022-04-01,2399,11533,2022-04-01,2022-04-01,103,107,0,0,0
2022-04-01,2399,11551,2022-04-01,2022-04-01,104,107,0,0,0
2022-04-01,2399,11894,2022-04-01,2022-07-01,105,107,0,0,0
2022-04-01,2406,11390,2022-04-01,2022-04-01,102,106,0,0,0
2022-04-01,2406,11449,2022-04-01,2022-04-01,103,106,0,0,0
2022-04-01,2406,11556,2022-04-01,2022-04-01,104,106,0,0,0
2022-04-01,2406,11789,2022-04-01,2022-07-01,105,106,0,0,0
2022-04-01,2409,11324,2022-04-01,2022-04-01,102,103,0,0,0
2022-04-01,2409,11396,2022-04-01,2022-04-01,103,103,0,0,1
2022-04-01,2432,11453,2022-04-01,2022-04-01,102,106,0,0,0
2022-04-01,2432,11574,2022-04-01,2022-07-01,103,106,0,0,0
2022-04-01,2437,11631,2022-04-01,2022-07-01,102,107,0,0,0
2022-04-01,2443,11604,2022-04-01,2022-07-01,102,107,0,0,0
2022-04-01,2446,11439,2022-04-01,2022-04-01,102,102,0,0,1
2022-04-01,2481,11784,2022-04-01,2022-07-01,102,108,0,0,0
2022-04-01,1724,9159,2022-01-01,2022-04-01,108,108,0,1,0
2022-04-01,1797,9122,2022-01-01,2022-04-01,108,108,0,1,0
2022-04-01,1885,9365,2022-01-01,2022-04-01,105,107,0,0,0
2022-04-01,1885,9434,2022-04-01,2022-04-01,106,107,0,0,0
2022-04-01,1885,9630,2022-04-01,2022-04-01,107,107,0,0,1
2022-04-01,1913,9131,2022-01-01,2022-04-01,103,104,0,0,0
2022-04-01,1913,9241,2022-04-01,2022-04-01,104,104,0,0,1
2022-04-01,2024,9443,2022-04-01,2022-04-01,102,106,0,0,0
2022-04-01,2024,9510,2022-04-01,2022-04-01,103,106,0,0,0
2022-04-01,2024,9550,2022-04-01,2022-04-01,104,106,0,0,0
2022-04-01,2024,9653,2022-04-01,2022-04-01,105,106,0,0,0
2022-04-01,2024,9700,2022-04-01,2022-04-01,106,106,0,0,1
2022-04-01,2031,9586,2022-04-01,2022-04-01,102,106,0,0,0
2022-04-01,2031,9637,2022-04-01,2022-04-01,103,106,0,0,0
2022-04-01,2031,9651,2022-04-01,2022-04-01,104,106,0,0,0
2022-04-01,2031,9744,2022-04-01,2022-04-01,105,106,0,0,0
2022-04-01,2031,9871,2022-04-01,2022-04-01,106,106,0,0,1
2022-04-01,2046,9769,2022-04-01,2022-04-01,102,102,0,0,1
2022-04-01,2094,9930,2022-04-01,2022-04-01,102,103,0,0,0
2022-04-01,2094,10011,2022-04-01,2022-04-01,103,103,0,0,1
2022-04-01,2130,10033,2022-04-01,2022-04-01,102,104,0,0,0
2022-04-01,2130,10074,2022-04-01,2022-04-01,103,104,0,0,0
2022-04-01,2130,10133,2022-04-01,2022-04-01,104,104,0,0,1
2022-04-01,2142,10184,2022-04-01,2022-04-01,102,102,0,0,1
2022-04-01,2174,10363,2022-04-01,2022-04-01,102,102,0,0,1
2022-04-01,2177,10362,2022-04-01,2022-04-01,102,108,0,0,0
2022-04-01,2177,10393,2022-04-01,2022-04-01,103,108,0,0,0
2022-04-01,2177,10482,2022-04-01,2022-04-01,104,108,0,0,0
2022-04-01,2177,10714,2022-04-01,2022-04-01,105,108,0,0,0
2022-04-01,2177,10825,2022-04-01,2022-04-01,106,108,0,0,0
2022-04-01,2177,11175,2022-04-01,2022-04-01,107,108,0,0,0
2022-04-01,2177,11515,2022-04-01,2022-04-01,108,108,0,1,0
2022-04-01,2186,10434,2022-04-01,2022-04-01,102,105,0,0,0
2022-04-01,2186,10493,2022-04-01,2022-04-01,103,105,0,0,0
2022-04-01,2186,10516,2022-04-01,2022-04-01,104,105,0,0,0
2022-04-01,2186,10628,2022-04-01,2022-04-01,105,105,0,0,1
2022-04-01,2190,10340,2022-04-01,2022-04-01,102,104,0,0,0
2022-04-01,2190,10372,2022-04-01,2022-04-01,103,104,0,0,0
2022-04-01,2190,10439,2022-04-01,2022-04-01,104,104,0,0,1
2022-04-01,2219,10676,2022-04-01,2022-04-01,102,105,0,0,0
2022-04-01,2219,10739,2022-04-01,2022-04-01,103,105,0,0,0
2022-04-01,2219,10795,2022-04-01,2022-04-01,104,105,0,0,0
2022-04-01,2219,11148,2022-04-01,2022-04-01,105,105,0,0,1
2022-04-01,2225,10580,2022-04-01,2022-04-01,102,104,0,0,0
2022-04-01,2225,10635,2022-04-01,2022-04-01,103,104,0,0,0
2022-04-01,2225,10706,2022-04-01,2022-04-01,104,104,0,0,1
2022-04-01,2253,10612,2022-04-01,2022-04-01,102,102,0,0,1
2022-04-01,2266,10743,2022-04-01,2022-04-01,102,104,0,0,0
2022-04-01,2266,10797,2022-04-01,2022-04-01,103,104,0,0,0
2022-04-01,2266,10878,2022-04-01,2022-04-01,104,104,0,0,1
2022-04-01,2267,10698,2022-04-01,2022-04-01,102,108,0,0,0
2022-04-01,2267,10751,2022-04-01,2022-04-01,103,108,0,0,0
2022-04-01,2267,10792,2022-04-01,2022-04-01,104,108,0,0,0
2022-04-01,2267,11017,2022-04-01,2022-04-01,105,108,0,0,0
2022-04-01,2267,11137,2022-04-01,2022-04-01,106,108,0,0,0
2022-04-01,2267,11298,2022-04-01,2022-04-01,107,108,0,0,0
2022-04-01,2267,11608,2022-04-01,2022-07-01,108,108,0,1,0
2022-04-01,2286,10875,2022-04-01,2022-04-01,102,105,0,0,0
2022-04-01,2286,10932,2022-04-01,2022-04-01,103,105,0,0,0
2022-04-01,2286,10986,2022-04-01,2022-04-01,104,105,0,0,0
2022-04-01,2286,11153,2022-04-01,2022-04-01,105,105,0,0,1
2022-04-01,2289,10744,2022-04-01,2022-04-01,102,108,0,0,0
2022-04-01,2289,10884,2022-04-01,2022-04-01,103,108,0,0,0
2022-04-01,2289,10959,2022-04-01,2022-04-01,104,108,0,0,0
2022-04-01,2289,11166,2022-04-01,2022-04-01,105,108,0,0,0
2022-04-01,2289,11271,2022-04-01,2022-04-01,106,108,0,0,0
2022-04-01,2289,11493,2022-04-01,2022-04-01,107,108,0,0,0
2022-04-01,2289,11776,2022-04-01,2022-07-01,108,108,0,1,0
2022-04-01,2290,10883,2022-04-01,2022-04-01,102,106,0,0,0
2022-04-01,2290,10949,2022-04-01,2022-04-01,103,106,0,0,0
2022-04-01,2290,11045,2022-04-01,2022-04-01,104,106,0,0,0
2022-04-01,2290,11183,2022-04-01,2022-04-01,105,106,0,0,0
2022-04-01,2290,11297,2022-04-01,2022-04-01,106,106,0,0,1
2022-04-01,2291,10866,2022-04-01,2022-04-01,102,108,0,0,0
2022-04-01,2291,10963,2022-04-01,2022-04-01,103,108,0,0,0
2022-04-01,2291,11041,2022-04-01,2022-04-01,104,108,0,0,0
2022-04-01,2291,11171,2022-04-01,2022-04-01,105,108,0,0,0
2022-04-01,2291,11296,2022-04-01,2022-04-01,106,108,0,0,0
2022-04-01,2291,11527,2022-04-01,2022-04-01,107,108,0,0,0
2022-04-01,2291,11731,2022-04-01,2022-07-01,108,108,0,1,0
2022-04-01,2304,10831,2022-04-01,2022-04-01,102,103,0,0,0
2022-04-01,2304,10902,2022-04-01,2022-04-01,103,103,0,0,1
2022-04-01,2306,10799,2022-04-01,2022-04-01,102,108,0,0,0
2022-04-01,2306,10852,2022-04-01,2022-04-01,103,108,0,0,0
2022-04-01,2306,10926,2022-04-01,2022-04-01,104,108,0,0,0
2022-04-01,2306,11187,2022-04-01,2022-04-01,105,108,0,0,0
2022-04-01,2306,11275,2022-04-01,2022-04-01,106,108,0,0,0
2022-04-01,2306,11406,2022-04-01,2022-04-01,107,108,0,0,0
2022-04-01,2306,11780,2022-04-01,2022-07-01,108,108,0,1,0
2022-04-01,2331,10914,2022-04-01,2022-04-01,102,105,0,0,0
2022-04-01,2331,11000,2022-04-01,2022-04-01,103,105,0,0,0
2022-04-01,2331,11082,2022-04-01,2022-04-01,104,105,0,0,0
2022-04-01,2331,11152,2022-04-01,2022-04-01,105,105,0,0,1
2022-04-01,2343,11032,2022-04-01,2022-04-01,102,105,0,0,0
2022-04-01,2343,11117,2022-04-01,2022-04-01,103,105,0,0,0
2022-04-01,2343,11164,2022-04-01,2022-04-01,104,105,0,0,0
2022-04-01,2343,11494,2022-04-01,2022-04-01,105,105,0,0,1
2022-04-01,2351,10888,2022-04-01,2022-04-01,102,108,0,0,0
2022-04-01,2351,10994,2022-04-01,2022-04-01,103,108,0,0,0
2022-04-01,2351,11116,2022-04-01,2022-04-01,104,108,0,0,0
2022-04-01,2351,11222,2022-04-01,2022-04-01,105,108,0,0,0
2022-04-01,2351,11328,2022-04-01,2022-04-01,106,108,0,0,0
2022-04-01,2351,11638,2022-04-01,2022-07-01,107,108,0,0,0
2022-04-01,2367,11135,2022-04-01,2022-04-01,102,104,0,0,0
2022-04-01,2367,11145,2022-04-01,2022-04-01,103,104,0,0,0
2022-04-01,2367,11241,2022-04-01,2022-04-01,104,104,0,0,1
2022-04-01,2373,11232,2022-04-01,2022-04-01,102,106,0,0,0
2022-04-01,2373,11355,2022-04-01,2022-04-01,103,106,0,0,0
2022-04-01,2373,11412,2022-04-01,2022-04-01,104,106,0,0,0
2022-04-01,2373,11692,2022-04-01,2022-07-01,105,106,0,0,0
2022-04-01,2376,11185,2022-04-01,2022-04-01,102,104,0,0,0
2022-04-01,2376,11281,2022-04-01,2022-04-01,103,104,0,0,0
2022-04-01,2376,11340,2022-04-01,2022-04-01,104,104,0,0,1
2022-04-01,2418,11456,2022-04-01,2022-04-01,102,108,0,0,0
2022-04-01,2418,11607,2022-04-01,2022-07-01,103,108,0,0,0
2022-04-01,2428,11381,2022-04-01,2022-04-01,102,103,0,0,0
2022-04-01,2428,11471,2022-04-01,2022-04-01,103,103,0,0,1
2022-04-01,2434,11519,2022-04-01,2022-04-01,102,108,0,0,0
2022-04-01,2434,11618,2022-04-01,2022-07-01,103,108,0,0,0
2022-04-01,2452,11387,2022-04-01,2022-04-01,102,103,0,0,0
2022-04-01,2452,11455,2022-04-01,2022-04-01,103,103,0,0,1
2022-04-01,2474,11627,2022-04-01,2022-07-01,102,108,0,0,0
2022-04-01,1754,9132,2022-01-01,2022-04-01,108,108,0,1,0
2022-04-01,1860,9179,2022-01-01,2022-04-01,106,108,0,0,0
2022-04-01,1860,9380,2022-04-01,2022-04-01,107,108,0,0,0
2022-04-01,1860,9558,2022-04-01,2022-04-01,108,108,0,1,0
2022-04-01,1866,9287,2022-01-01,2022-04-01,105,107,0,0,0
2022-04-01,1866,9374,2022-04-01,2022-04-01,106,107,0,0,0
2022-04-01,1866,9625,2022-04-01,2022-04-01,107,107,0,0,1
2022-04-01,1872,9183,2022-01-01,2022-04-01,105,108,0,0,0
2022-04-01,1872,9271,2022-04-01,2022-04-01,106,108,0,0,0
2022-04-01,1872,9531,2022-04-01,2022-04-01,107,108,0,0,0
2022-04-01,1872,9713,2022-04-01,2022-04-01,108,108,0,1,0
2022-04-01,1878,9235,2022-01-01,2022-04-01,105,108,0,0,0
2022-04-01,1878,9304,2022-04-01,2022-04-01,106,108,0,0,0
2022-04-01,1878,9444,2022-04-01,2022-04-01,107,108,0,0,0
2022-04-01,1878,9521,2022-04-01,2022-04-01,108,108,0,1,0
2022-04-01,1938,9134,2022-01-01,2022-04-01,104,106,0,0,0
2022-04-01,1938,9381,2022-04-01,2022-04-01,105,106,0,0,0
2022-04-01,1938,9445,2022-04-01,2022-04-01,106,106,0,0,1
2022-04-01,1954,9154,2022-01-01,2022-04-01,102,107,0,0,0
2022-04-01,1954,9216,2022-04-01,2022-04-01,103,107,0,0,0
2022-04-01,1954,9335,2022-04-01,2022-04-01,104,107,0,0,0
2022-04-01,1954,9539,2022-04-01,2022-04-01,105,107,0,0,0
2022-04-01,1954,9567,2022-04-01,2022-04-01,106,107,0,0,0
2022-04-01,1954,9675,2022-04-01,2022-04-01,107,107,0,0,1
2022-04-01,1983,9215,2022-01-01,2022-04-01,102,108,0,0,0
2022-04-01,1983,9275,2022-04-01,2022-04-01,103,108,0,0,0
2022-04-01,1983,9328,2022-04-01,2022-04-01,104,108,0,0,0
2022-04-01,1983,9449,2022-04-01,2022-04-01,105,108,0,0,0
2022-04-01,1983,9544,2022-04-01,2022-04-01,106,108,0,0,0
2022-04-01,1983,9708,2022-04-01,2022-04-01,107,108,0,0,0
2022-04-01,1983,9820,2022-04-01,2022-04-01,108,108,0,1,0
2022-04-01,1994,9273,2022-04-01,2022-04-01,102,108,0,0,0
2022-04-01,1994,9425,2022-04-01,2022-04-01,103,108,0,0,0
2022-04-01,1994,9457,2022-04-01,2022-04-01,104,108,0,0,0
2022-04-01,1994,9599,2022-04-01,2022-04-01,105,108,0,0,0
2022-04-01,1994,9639,2022-04-01,2022-04-01,106,108,0,0,0
2022-04-01,1994,9780,2022-04-01,2022-04-01,107,108,0,0,0
2022-04-01,1994,9866,2022-04-01,2022-04-01,108,108,0,1,0
2022-04-01,2020,9376,2022-04-01,2022-04-01,102,103,0,0,0
2022-04-01,2020,9482,2022-04-01,2022-04-01,103,103,0,0,1
2022-04-01,2032,9572,2022-04-01,2022-04-01,102,102,0,0,1
2022-04-01,2038,9631,2022-04-01,2022-04-01,102,107,0,0,0
2022-04-01,2038,9659,2022-04-01,2022-04-01,103,107,0,0,0
2022-04-01,2038,9667,2022-04-01,2022-04-01,104,107,0,0,0
2022-04-01,2038,9750,2022-04-01,2022-04-01,105,107,0,0,0
2022-04-01,2038,9808,2022-04-01,2022-04-01,106,107,0,0,0
2022-04-01,2038,9968,2022-04-01,2022-04-01,107,107,0,0,1
2022-04-01,2072,9932,2022-04-01,2022-04-01,102,105,0,0,0
2022-04-01,2072,9993,2022-04-01,2022-04-01,103,105,0,0,0
2022-04-01,2072,10034,2022-04-01,2022-04-01,104,105,0,0,0
2022-04-01,2072,10171,2022-04-01,2022-04-01,105,105,0,0,1
2022-04-01,2098,9978,2022-04-01,2022-04-01,102,108,0,0,0
2022-04-01,2098,10013,2022-04-01,2022-04-01,103,108,0,0,0
2022-04-01,2098,10057,2022-04-01,2022-04-01,104,108,0,0,0
2022-04-01,2098,10161,2022-04-01,2022-04-01,105,108,0,0,0
2022-04-01,2098,10198,2022-04-01,2022-04-01,106,108,0,0,0
2022-04-01,2098,10272,2022-04-01,2022-04-01,107,108,0,0,0
2022-04-01,2098,10490,2022-04-01,2022-04-01,108,108,0,1,0
2022-04-01,2113,10065,2022-04-01,2022-04-01,102,105,0,0,0
2022-04-01,2113,10105,2022-04-01,2022-04-01,103,105,0,0,0
2022-04-01,2113,10136,2022-04-01,2022-04-01,104,105,0,0,0
2022-04-01,2113,10239,2022-04-01,2022-04-01,105,105,0,0,1
2022-04-01,2241,10540,2022-04-01,2022-04-01,102,105,0,0,0
2022-04-01,2241,10622,2022-04-01,2022-04-01,103,105,0,0,0
2022-04-01,2241,10807,2022-04-01,2022-04-01,104,105,0,0,0
2022-04-01,2241,11043,2022-04-01,2022-04-01,105,105,0,0,1
2022-04-01,2250,10682,2022-04-01,2022-04-01,102,108,0,0,0
2022-04-01,2250,10776,2022-04-01,2022-04-01,103,108,0,0,0
2022-04-01,2250,10802,2022-04-01,2022-04-01,104,108,0,0,0
2022-04-01,2250,11021,2022-04-01,2022-04-01,105,108,0,0,0
2022-04-01,2250,11088,2022-04-01,2022-04-01,106,108,0,0,0
2022-04-01,2250,11257,2022-04-01,2022-04-01,107,108,0,0,0
2022-04-01,2250,11597,2022-04-01,2022-07-01,108,108,0,1,0
2022-04-01,2251,10594,2022-04-01,2022-04-01,102,106,0,0,0
2022-04-01,2251,10616,2022-04-01,2022-04-01,103,106,0,0,0
2022-04-01,2251,10685,2022-04-01,2022-04-01,104,106,0,0,0
2022-04-01,2251,11012,2022-04-01,2022-04-01,105,106,0,0,0
2022-04-01,2251,11074,2022-04-01,2022-04-01,106,106,0,0,1
2022-04-01,2268,10559,2022-04-01,2022-04-01,102,105,0,0,0
2022-04-01,2268,10662,2022-04-01,2022-04-01,103,105,0,0,0
2022-04-01,2268,10790,2022-04-01,2022-04-01,104,105,0,0,0
2022-04-01,2268,10928,2022-04-01,2022-04-01,105,105,0,0,1
2022-04-01,2275,10687,2022-04-01,2022-04-01,102,108,0,0,0
2022-04-01,2275,10855,2022-04-01,2022-04-01,103,108,0,0,0
2022-04-01,2275,10917,2022-04-01,2022-04-01,104,108,0,0,0
2022-04-01,2275,11203,2022-04-01,2022-04-01,105,108,0,0,0
2022-04-01,2275,11249,2022-04-01,2022-04-01,106,108,0,0,0
2022-04-01,2275,11563,2022-04-01,2022-04-01,107,108,0,0,0
2022-04-01,2275,11836,2022-04-01,2022-07-01,108,108,0,1,0
2022-04-01,2276,10713,2022-04-01,2022-04-01,102,106,0,0,0
2022-04-01,2276,10764,2022-04-01,2022-04-01,103,106,0,0,0
2022-04-01,2276,10841,2022-04-01,2022-04-01,104,106,0,0,0
2022-04-01,2276,11202,2022-04-01,2022-04-01,105,106,0,0,0
2022-04-01,2276,11273,2022-04-01,2022-04-01,106,106,0,0,1
2022-04-01,2302,10851,2022-04-01,2022-04-01,102,105,0,0,0
2022-04-01,2302,10891,2022-04-01,2022-04-01,103,105,0,0,0
2022-04-01,2302,10999,2022-04-01,2022-04-01,104,105,0,0,0
2022-04-01,2302,11169,2022-04-01,2022-04-01,105,105,0,0,1
2022-04-01,2320,10854,2022-04-01,2022-04-01,102,108,0,0,0
2022-04-01,2320,10905,2022-04-01,2022-04-01,103,108,0,0,0
2022-04-01,2320,11037,2022-04-01,2022-04-01,104,108,0,0,0
2022-04-01,2320,11192,2022-04-01,2022-04-01,105,108,0,0,0
2022-04-01,2320,11205,2022-04-01,2022-04-01,106,108,0,0,0
2022-04-01,2320,11507,2022-04-01,2022-04-01,107,108,0,0,0
2022-04-01,2320,11835,2022-04-01,2022-07-01,108,108,0,1,0
2022-04-01,2336,10895,2022-04-01,2022-04-01,102,108,0,0,0
2022-04-01,2336,11031,2022-04-01,2022-04-01,103,108,0,0,0
2022-04-01,2336,11063,2022-04-01,2022-04-01,104,108,0,0,0
2022-04-01,2336,11314,2022-04-01,2022-04-01,105,108,0,0,0
2022-04-01,2336,11378,2022-04-01,2022-04-01,106,108,0,0,0
2022-04-01,2336,11708,2022-04-01,2022-07-01,107,108,0,0,0
2022-04-01,2352,10960,2022-04-01,2022-04-01,102,102,0,0,1
2022-04-01,2368,11139,2022-04-01,2022-04-01,102,104,0,0,0
2022-04-01,2368,11142,2022-04-01,2022-04-01,103,104,0,0,0
2022-04-01,2368,11242,2022-04-01,2022-04-01,104,104,0,0,1
2022-04-01,2383,11207,2022-04-01,2022-04-01,102,108,0,0,0
2022-04-01,2383,11327,2022-04-01,2022-04-01,103,108,0,0,0
2022-04-01,2383,11415,2022-04-01,2022-04-01,104,108,0,0,0
2022-04-01,2383,11672,2022-04-01,2022-07-01,105,108,0,0,0
2022-04-01,2384,11234,2022-04-01,2022-04-01,102,107,0,0,0
2022-04-01,2384,11248,2022-04-01,2022-04-01,103,107,0,0,0
2022-04-01,2384,11348,2022-04-01,2022-04-01,104,107,0,0,0
