month_date,leads_id,funnel_id,start_month,stage_month,stage_id,last_stage_id,first_stage_flag,final_stage_flag,stage_drop,deal_won
2022-01-01,1390,7174,2021-12-01,2022-01-01,108,108,0,1,0,1
2022-01-01,1390,7174,2021-12-01,2022-01-01,108,108,0,1,0,1
2022-01-01,1391,7156,2021-12-01,2022-01-01,108,108,0,1,0,1
2022-01-01,1391,7156,2021-12-01,2022-01-01,108,108,0,1,0,1
2022-01-01,1391,7156,2021-12-01,2022-01-01,108,108,0,1,0,1
2022-01-01,1391,7156,2021-12-01,2022-01-01,108,108,0,1,0,1
2022-01-01,1391,7156,2021-12-01,2022-01-01,108,108,0,1,0,1
2022-01-01,1409,7110,2021-12-01,2022-01-01,108,108,0,1,0,1
2022-01-01,1409,7110,2021-12-01,2022-01-01,108,108,0,1,0,1
2022-01-01,1409,7110,2021-12-01,2022-01-01,108,108,0,1,0,1
2022-01-01,1409,7110,2021-12-01,2022-01-01,108,108,0,1,0,1
2022-01-01,1409,7110,2021-12-01,2022-01-01,108,108,0,1,0,1
2022-01-01,1411,7111,2021-12-01,2022-01-01,107,108,0,0,0,0
2022-01-01,1411,7111,2021-12-01,2022-01-01,107,108,0,0,0,0
2022-01-01,1411,7111,2021-12-01,2022-01-01,107,108,0,0,0,0
2022-01-01,1411,7111,2021-12-01,2022-01-01,107,108,0,0,0,0
2022-01-01,1411,7111,2021-12-01,2022-01-01,107,108,0,0,0,0
2022-01-01,1414,7061,2021-12-01,2022-01-01,105,108,0,0,0,0
2022-01-01,1414,7061,2021-12-01,2022-01-01,105,108,0,0,0,0
2022-01-01,1414,7061,2021-12-01,2022-01-01,105,108,0,0,0,0
2022-01-01,1414,7061,2021-12-01,2022-01-01,105,108,0,0,0,0
2022-01-01,1414,7061,2021-12-01,2022-01-01,105,108,0,0,0,0
2022-01-01,1416,7078,2021-12-01,2022-01-01,106,106,0,0,1,0
2022-01-01,1416,7078,2021-12-01,2022-01-01,106,106,0,0,1,0
2022-01-01,1416,7078,2021-12-01,2022-01-01,106,106,0,0,1,0
2022-01-01,1416,7078,2021-12-01,2022-01-01,106,106,0,0,1,0
2022-01-01,1416,7078,2021-12-01,2022-01-01,106,106,0,0,1,0
2022-01-01,1423,7167,2021-12-01,2022-01-01,107,108,0,0,0,0
2022-01-01,1423,7167,2021-12-01,2022-01-01,107,108,0,0,0,0
2022-01-01,1423,7167,2021-12-01,2022-01-01,107,108,0,0,0,0
2022-01-01,1423,7167,2021-12-01,2022-01-01,107,108,0,0,0,0
2022-01-01,1423,7167,2021-12-01,2022-01-01,107,108,0,0,0,0
2022-01-01,1425,7094,2021-12-01,2022-01-01,105,105,0,0,1,0
2022-01-01,1425,7094,2021-12-01,2022-01-01,105,105,0,0,1,0
2022-01-01,1425,7094,2021-12-01,2022-01-01,105,105,0,0,1,0
2022-01-01,1425,7094,2021-12-01,2022-01-01,105,105,0,0,1,0
2022-01-01,1425,7094,2021-12-01,2022-01-01,105,105,0,0,1,0
2022-01-01,1429,7118,2021-12-01,2022-01-01,106,106,0,0,1,0
2022-01-01,1429,7118,2021-12-01,2022-01-01,106,106,0,0,1,0
2022-01-01,1429,7118,2021-12-01,2022-01-01,106,106,0,0,1,0
2022-01-01,1429,7118,2021-12-01,2022-01-01,106,106,0,0,1,0
2022-01-01,1429,7118,2021-12-01,2022-01-01,106,106,0,0,1,0
2022-01-01,1432,7070,2021-12-01,2022-01-01,107,108,0,0,0,0
2022-01-01,1432,7070,2021-12-01,2022-01-01,107,108,0,0,0,0
2022-01-01,1432,7070,2021-12-01,2022-01-01,107,108,0,0,0,0
2022-01-01,1432,7070,2021-12-01,2022-01-01,107,108,0,0,0,0
2022-01-01,1432,7070,2021-12-01,2022-01-01,107,108,0,0,0,0
2022-01-01,1435,7018,2021-12-01,2022-01-01,105,108,0,0,0,0
2022-01-01,1435,7018,2021-12-01,2022-01-01,105,108,0,0,0,0
2022-01-01,1435,7018,2021-12-01,2022-01-01,105,108,0,0,0,0
2022-01-01,1435,7018,2021-12-01,2022-01-01,105,108,0,0,0,0
2022-01-01,1435,7018,2021-12-01,2022-01-01,105,108,0,0,0,0
2022-01-01,1436,7057,2021-12-01,2022-01-01,106,107,0,0,0,0
2022-01-01,1436,7057,2021-12-01,2022-01-01,106,107,0,0,0,0
2022-01-01,1436,7057,2021-12-01,2022-01-01,106,107,0,0,0,0
2022-01-01,1436,7057,2021-12-01,2022-01-01,106,107,0,0,0,0
2022-01-01,1436,7057,2021-12-01,2022-01-01,106,107,0,0,0,0
2022-01-01,1440,7155,2021-12-01,2022-01-01,105,106,0,0,0,0
2022-01-01,1440,7155,2021-12-01,2022-01-01,105,106,0,0,0,0
2022-01-01,1440,7155,2021-12-01,2022-01-01,105,106,0,0,0,0
2022-01-01,1440,7155,2021-12-01,2022-01-01,105,106,0,0,0,0
2022-01-01,1440,7155,2021-12-01,2022-01-01,105,106,0,0,0,0
2022-01-01,1441,7194,2021-12-01,2022-01-01,105,108,0,0,0,0
2022-01-01,1441,7194,2021-12-01,2022-01-01,105,108,0,0,0,0
2022-01-01,1441,7194,2021-12-01,2022-01-01,105,108,0,0,0,0
2022-01-01,1441,7194,2021-12-01,2022-01-01,105,108,0,0,0,0
2022-01-01,1441,7194,2021-12-01,2022-01-01,105,108,0,0,0,0
2022-01-01,1444,7038,2021-12-01,2022-01-01,105,108,0,0,0,0
2022-01-01,1444,7038,2021-12-01,2022-01-01,105,108,0,0,0,0
2022-01-01,1444,7038,2021-12-01,2022-01-01,105,108,0,0,0,0
2022-01-01,1444,7038,2021-12-01,2022-01-01,105,108,0,0,0,0
2022-01-01,1444,7038,2021-12-01,2022-01-01,105,108,0,0,0,0
2022-01-01,1445,7102,2021-12-01,2022-01-01,105,108,0,0,0,0
2022-01-01,1445,7102,2021-12-01,2022-01-01,105,108,0,0,0,0
2022-01-01,1445,7102,2021-12-01,2022-01-01,105,108,0,0,0,0
2022-01-01,1445,7102,2021-12-01,2022-01-01,105,108,0,0,0,0
2022-01-01,1445,7102,2021-12-01,2022-01-01,105,108,0,0,0,0
2022-01-01,1447,7252,2021-12-01,2022-01-01,105,108,0,0,0,0
2022-01-01,1447,7252,2021-12-01,2022-01-01,105,108,0,0,0,0
2022-01-01,1447,7252,2021-12-01,2022-01-01,105,108,0,0,0,0
2022-01-01,1447,7252,2021-12-01,2022-01-01,105,108,0,0,0,0
2022-01-01,1447,7252,2021-12-01,2022-01-01,105,108,0,0,0,0
2022-01-01,1450,7049,2021-12-01,2022-01-01,106,108,0,0,0,0
2022-01-01,1450,7049,2021-12-01,2022-01-01,106,108,0,0,0,0
2022-01-01,1450,7049,2021-12-01,2022-01-01,106,108,0,0,0,0
2022-01-01,1450,7049,2021-12-01,2022-01-01,106,108,0,0,0,0
2022-01-01,1450,7049,2021-12-01,2022-01-01,106,108,0,0,0,0
2022-01-01,1452,7219,2021-12-01,2022-01-01,105,108,0,0,0,0
2022-01-01,1452,7219,2021-12-01,2022-01-01,105,108,0,0,0,0
2022-01-01,1452,7219,2021-12-01,2022-01-01,105,108,0,0,0,0
2022-01-01,1452,7219,2021-12-01,2022-01-01,105,108,0,0,0,0
2022-01-01,1452,7219,2021-12-01,2022-01-01,105,108,0,0,0,0
2022-01-01,1453,7053,2021-12-01,2022-01-01,104,104,0,0,1,0
2022-01-01,1453,7053,2021-12-01,2022-01-01,104,104,0,0,1,0
2022-01-01,1453,7053,2021-12-01,2022-01-01,104,104,0,0,1,0
2022-01-01,1453,7053,2021-12-01,2022-01-01,104,104,0,0,1,0
2022-01-01,1453,7053,2021-12-01,2022-01-01,104,104,0,0,1,0
2022-01-01,1455,7002,2021-12-01,2022-01-01,104,104,0,0,1,0
2022-01-01,1455,7002,2021-12-01,2022-01-01,104,104,0,0,1,0
2022-01-01,1455,7002,2021-12-01,2022-01-01,104,104,0,0,1,0
2022-01-01,1455,7002,2021-12-01,2022-01-01,104,104,0,0,1,0
2022-01-01,1455,7002,2021-12-01,2022-01-01,104,104,0,0,1,0
2022-01-01,1456,7016,2021-12-01,2022-01-01,105,108,0,0,0,0
2022-01-01,1456,7016,2021-12-01,2022-01-01,105,108,0,0,0,0
2022-01-01,1456,7016,2021-12-01,2022-01-01,105,108,0,0,0,0
2022-01-01,1456,7016,2021-12-01,2022-01-01,105,108,0,0,0,0
2022-01-01,1456,7016,2021-12-01,2022-01-01,105,108,0,0,0,0
2022-01-01,1457,7172,2021-12-01,2022-01-01,105,108,0,0,0,0
2022-01-01,1457,7172,2021-12-01,2022-01-01,105,108,0,0,0,0
2022-01-01,1457,7172,2021-12-01,2022-01-01,105,108,0,0,0,0
2022-01-01,1457,7172,2021-12-01,2022-01-01,105,108,0,0,0,0
2022-01-01,1457,7172,2021-12-01,2022-01-01,105,108,0,0,0,0
2022-01-01,1459,7236,2021-12-01,2022-01-01,105,108,0,0,0,0
2022-01-01,1459,7236,2021-12-01,2022-01-01,105,108,0,0,0,0
2022-01-01,1459,7236,2021-12-01,2022-01-01,105,108,0,0,0,0
2022-01-01,1459,7236,2021-12-01,2022-01-01,105,108,0,0,0,0
2022-01-01,1459,7236,2021-12-01,2022-01-01,105,108,0,0,0,0
2022-01-01,1460,7107,2021-12-01,2022-01-01,105,106,0,0,0,0
2022-01-01,1460,7107,2021-12-01,2022-01-01,105,106,0,0,0,0
2022-01-01,1460,7107,2021-12-01,2022-01-01,105,106,0,0,0,0
2022-01-01,1460,7107,2021-12-01,2022-01-01,105,106,0,0,0,0
2022-01-01,1460,7107,2021-12-01,2022-01-01,105,106,0,0,0,0
2022-01-01,1462,7086,2021-12-01,2022-01-01,105,106,0,0,0,0
2022-01-01,1462,7086,2021-12-01,2022-01-01,105,106,0,0,0,0
2022-01-01,1462,7086,2021-12-01,2022-01-01,105,106,0,0,0,0
2022-01-01,1462,7086,2021-12-01,2022-01-01,105,106,0,0,0,0
2022-01-01,1462,7086,2021-12-01,2022-01-01,105,106,0,0,0,0
2022-01-01,1464,7184,2021-12-01,2022-01-01,105,106,0,0,0,0
2022-01-01,1464,7184,2021-12-01,2022-01-01,105,106,0,0,0,0
2022-01-01,1464,7184,2021-12-01,2022-01-01,105,106,0,0,0,0
2022-01-01,1464,7184,2021-12-01,2022-01-01,105,106,0,0,0,0
2022-01-01,1464,7184,2021-12-01,2022-01-01,105,106,0,0,0,0
2022-01-01,1467,7267,2021-12-01,2022-01-01,105,106,0,0,0,0
2022-01-01,1467,7267,2021-12-01,2022-01-01,105,106,0,0,0,0
2022-01-01,1467,7267,2021-12-01,2022-01-01,105,106,0,0,0,0
2022-01-01,1467,7267,2021-12-01,2022-01-01,105,106,0,0,0,0
2022-01-01,1467,7267,2021-12-01,2022-01-01,105,106,0,0,0,0
2022-01-01,1468,7033,2021-12-01,2022-01-01,104,104,0,0,1,0
2022-01-01,1468,7033,2021-12-01,2022-01-01,104,104,0,0,1,0
2022-01-01,1468,7033,2021-12-01,2022-01-01,104,104,0,0,1,0
2022-01-01,1468,7033,2021-12-01,2022-01-01,104,104,0,0,1,0
2022-01-01,1468,7033,2021-12-01,2022-01-01,104,104,0,0,1,0
2022-01-01,1469,7068,2021-12-01,2022-01-01,104,105,0,0,0,0
2022-01-01,1469,7068,2021-12-01,2022-01-01,104,105,0,0,0,0
2022-01-01,1469,7068,2021-12-01,2022-01-01,104,105,0,0,0,0
2022-01-01,1469,7068,2021-12-01,2022-01-01,104,105,0,0,0,0
2022-01-01,1469,7068,2021-12-01,2022-01-01,104,105,0,0,0,0
2022-01-01,1471,7005,2021-12-01,2022-01-01,104,108,0,0,0,0
2022-01-01,1471,7005,2021-12-01,2022-01-01,104,108,0,0,0,0
2022-01-01,1471,7005,2021-12-01,2022-01-01,104,108,0,0,0,0
2022-01-01,1471,7005,2021-12-01,2022-01-01,104,108,0,0,0,0
2022-01-01,1471,7005,2021-12-01,2022-01-01,104,108,0,0,0,0
2022-01-01,1472,7017,2021-12-01,2022-01-01,104,105,0,0,0,0
2022-01-01,1472,7017,2021-12-01,2022-01-01,104,105,0,0,0,0
2022-01-01,1472,7017,2021-12-01,2022-01-01,104,105,0,0,0,0
2022-01-01,1472,7017,2021-12-01,2022-01-01,104,105,0,0,0,0
2022-01-01,1472,7017,2021-12-01,2022-01-01,104,105,0,0,0,0
2022-01-01,1473,7064,2021-12-01,2022-01-01,103,108,0,0,0,0
2022-01-01,1473,7064,2021-12-01,2022-01-01,103,108,0,0,0,0
2022-01-01,1473,7064,2021-12-01,2022-01-01,103,108,0,0,0,0
2022-01-01,1473,7064,2021-12-01,2022-01-01,103,108,0,0,0,0
2022-01-01,1473,7064,2021-12-01,2022-01-01,103,108,0,0,0,0
2022-01-01,1474,7035,2021-12-01,2022-01-01,104,106,0,0,0,0
2022-01-01,1474,7035,2021-12-01,2022-01-01,104,106,0,0,0,0
2022-01-01,1474,7035,2021-12-01,2022-01-01,104,106,0,0,0,0
2022-01-01,1474,7035,2021-12-01,2022-01-01,104,106,0,0,0,0
2022-01-01,1474,7035,2021-12-01,2022-01-01,104,106,0,0,0,0
2022-01-01,1475,7048,2021-12-01,2022-01-01,103,105,0,0,0,0
2022-01-01,1475,7048,2021-12-01,2022-01-01,103,105,0,0,0,0
2022-01-01,1475,7048,2021-12-01,2022-01-01,103,105,0,0,0,0
2022-01-01,1475,7048,2021-12-01,2022-01-01,103,105,0,0,0,0
2022-01-01,1475,7048,2021-12-01,2022-01-01,103,105,0,0,0,0
2022-01-01,1476,7051,2021-12-01,2022-01-01,104,105,0,0,0,0
2022-01-01,1476,7051,2021-12-01,2022-01-01,104,105,0,0,0,0
2022-01-01,1476,7051,2021-12-01,2022-01-01,104,105,0,0,0,0
2022-01-01,1476,7051,2021-12-01,2022-01-01,104,105,0,0,0,0
2022-01-01,1476,7051,2021-12-01,2022-01-01,104,105,0,0,0,0
2022-01-01,1477,7036,2021-12-01,2022-01-01,103,105,0,0,0,0
2022-01-01,1477,7036,2021-12-01,2022-01-01,103,105,0,0,0,0
2022-01-01,1477,7036,2021-12-01,2022-01-01,103,105,0,0,0,0
2022-01-01,1477,7036,2021-12-01,2022-01-01,103,105,0,0,0,0
2022-01-01,1477,7036,2021-12-01,2022-01-01,103,105,0,0,0,0
2022-01-01,1478,7044,2021-12-01,2022-01-01,104,108,0,0,0,0
2022-01-01,1478,7044,2021-12-01,2022-01-01,104,108,0,0,0,0
2022-01-01,1478,7044,2021-12-01,2022-01-01,104,108,0,0,0,0
2022-01-01,1478,7044,2021-12-01,2022-01-01,104,108,0,0,0,0
2022-01-01,1478,7044,2021-12-01,2022-01-01,104,108,0,0,0,0
2022-01-01,1479,7060,2021-12-01,2022-01-01,104,104,0,0,1,0
2022-01-01,1479,7060,2021-12-01,2022-01-01,104,104,0,0,1,0
2022-01-01,1479,7060,2021-12-01,2022-01-01,104,104,0,0,1,0
2022-01-01,1479,7060,2021-12-01,2022-01-01,104,104,0,0,1,0
2022-01-01,1479,7060,2021-12-01,2022-01-01,104,104,0,0,1,0
2022-01-01,1481,7022,2021-12-01,2022-01-01,102,104,0,0,0,0
2022-01-01,1481,7022,2021-12-01,2022-01-01,102,104,0,0,0,0
2022-01-01,1481,7022,2021-12-01,2022-01-01,102,104,0,0,0,0
2022-01-01,1481,7022,2021-12-01,2022-01-01,102,104,0,0,0,0
2022-01-01,1481,7022,2021-12-01,2022-01-01,102,104,0,0,0,0
2022-01-01,1482,7031,2021-12-01,2022-01-01,103,108,0,0,0,0
2022-01-01,1482,7031,2021-12-01,2022-01-01,103,108,0,0,0,0
2022-01-01,1482,7031,2021-12-01,2022-01-01,103,108,0,0,0,0
2022-01-01,1482,7031,2021-12-01,2022-01-01,103,108,0,0,0,0
2022-01-01,1482,7031,2021-12-01,2022-01-01,103,108,0,0,0,0
2022-01-01,1483,7029,2021-12-01,2022-01-01,102,104,0,0,0,0
2022-01-01,1483,7029,2021-12-01,2022-01-01,102,104,0,0,0,0
2022-01-01,1483,7029,2021-12-01,2022-01-01,102,104,0,0,0,0
2022-01-01,1483,7029,2021-12-01,2022-01-01,102,104,0,0,0,0
2022-01-01,1483,7029,2021-12-01,2022-01-01,102,104,0,0,0,0
2022-01-01,1484,7058,2021-12-01,2022-01-01,103,104,0,0,0,0
2022-01-01,1484,7058,2021-12-01,2022-01-01,103,104,0,0,0,0
2022-01-01,1484,7058,2021-12-01,2022-01-01,103,104,0,0,0,0
2022-01-01,1484,7058,2021-12-01,2022-01-01,103,104,0,0,0,0
2022-01-01,1484,7058,2021-12-01,2022-01-01,103,104,0,0,0,0
2022-01-01,1485,7028,2021-12-01,2022-01-01,103,104,0,0,0,0
2022-01-01,1485,7028,2021-12-01,2022-01-01,103,104,0,0,0,0
2022-01-01,1485,7028,2021-12-01,2022-01-01,103,104,0,0,0,0
2022-01-01,1485,7028,2021-12-01,2022-01-01,103,104,0,0,0,0
2022-01-01,1485,7028,2021-12-01,2022-01-01,103,104,0,0,0,0
2022-01-01,1486,7041,2021-12-01,2022-01-01,102,108,0,0,0,0
2022-01-01,1486,7041,2021-12-01,2022-01-01,102,108,0,0,0,0
2022-01-01,1486,7041,2021-12-01,2022-01-01,102,108,0,0,0,0
2022-01-01,1486,7041,2021-12-01,2022-01-01,102,108,0,0,0,0
2022-01-01,1486,7041,2021-12-01,2022-01-01,102,108,0,0,0,0
2022-01-01,1487,7059,2021-12-01,2022-01-01,103,108,0,0,0,0
2022-01-01,1487,7059,2021-12-01,2022-01-01,103,108,0,0,0,0
2022-01-01,1487,7059,2021-12-01,2022-01-01,103,108,0,0,0,0
2022-01-01,1487,7059,2021-12-01,2022-01-01,103,108,0,0,0,0
2022-01-01,1487,7059,2021-12-01,2022-01-01,103,108,0,0,0,0
2022-01-01,1491,7046,2021-12-01,2022-01-01,103,106,0,0,0,0
2022-01-01,1491,7046,2021-12-01,2022-01-01,103,106,0,0,0,0
2022-01-01,1491,7046,2021-12-01,2022-01-01,103,106,0,0,0,0
2022-01-01,1491,7046,2021-12-01,2022-01-01,103,106,0,0,0,0
2022-01-01,1491,7046,2021-12-01,2022-01-01,103,106,0,0,0,0
2022-01-01,1492,7011,2021-12-01,2022-01-01,102,108,0,0,0,0
2022-01-01,1492,7011,2021-12-01,2022-01-01,102,108,0,0,0,0
2022-01-01,1492,7011,2021-12-01,2022-01-01,102,108,0,0,0,0
2022-01-01,1492,7011,2021-12-01,2022-01-01,102,108,0,0,0,0
2022-01-01,1492,7011,2021-12-01,2022-01-01,102,108,0,0,0,0
2022-01-01,1493,7055,2021-12-01,2022-01-01,102,108,0,0,0,0
2022-01-01,1493,7055,2021-12-01,2022-01-01,102,108,0,0,0,0
2022-01-01,1493,7055,2021-12-01,2022-01-01,102,108,0,0,0,0
2022-01-01,1493,7055,2021-12-01,2022-01-01,102,108,0,0,0,0
2022-01-01,1493,7055,2021-12-01,2022-01-01,102,108,0,0,0,0
2022-01-01,1494,7113,2021-12-01,2022-01-01,102,103,0,0,0,0
2022-01-01,1494,7113,2021-12-01,2022-01-01,102,103,0,0,0,0
2022-01-01,1494,7113,2021-12-01,2022-01-01,102,103,0,0,0,0
2022-01-01,1494,7113,2021-12-01,2022-01-01,102,103,0,0,0,0
2022-01-01,1494,7113,2021-12-01,2022-01-01,102,103,0,0,0,0
2022-01-01,1495,7030,2021-12-01,2022-01-01,102,103,0,0,0,0
2022-01-01,1495,7030,2021-12-01,2022-01-01,102,103,0,0,0,0
2022-01-01,1495,7030,2021-12-01,2022-01-01,102,103,0,0,0,0
2022-01-01,1495,7030,2021-12-01,2022-01-01,102,103,0,0,0,0
2022-01-01,1495,7030,2021-12-01,2022-01-01,102,103,0,0,0,0
2022-01-01,1496,7076,2021-12-01,2022-01-01,102,108,0,0,0,0
2022-01-01,1496,7076,2021-12-01,2022-01-01,102,108,0,0,0,0
2022-01-01,1496,7076,2021-12-01,2022-01-01,102,108,0,0,0,0
2022-01-01,1496,7076,2021-12-01,2022-01-01,102,108,0,0,0,0
2022-01-01,1496,7076,2021-12-01,2022-01-01,102,108,0,0,0,0
2022-01-01,1497,7112,2021-12-01,2022-01-01,102,103,0,0,0,0
2022-01-01,1497,7112,2021-12-01,2022-01-01,102,103,0,0,0,0
2022-01-01,1497,7112,2021-12-01,2022-01-01,102,103,0,0,0,0
2022-01-01,1497,7112,2021-12-01,2022-01-01,102,103,0,0,0,0
2022-01-01,1497,7112,2021-12-01,2022-01-01,102,103,0,0,0,0
2022-01-01,1499,7054,2021-12-01,2022-01-01,103,104,0,0,0,0
2022-01-01,1499,7054,2021-12-01,2022-01-01,103,104,0,0,0,0
2022-01-01,1499,7054,2021-12-01,2022-01-01,103,104,0,0,0,0
2022-01-01,1499,7054,2021-12-01,2022-01-01,103,104,0,0,0,0
2022-01-01,1499,7054,2021-12-01,2022-01-01,103,104,0,0,0,0
2022-01-01,1500,7019,2021-12-01,2022-01-01,103,107,0,0,0,0
2022-01-01,1500,7019,2021-12-01,2022-01-01,103,107,0,0,0,0
2022-01-01,1500,7019,2021-12-01,2022-01-01,103,107,0,0,0,0
2022-01-01,1500,7019,2021-12-01,2022-01-01,103,107,0,0,0,0
2022-01-01,1500,7019,2021-12-01,2022-01-01,103,107,0,0,0,0
2022-01-01,1501,7008,2021-12-01,2022-01-01,102,106,0,0,0,0
2022-01-01,1501,7008,2021-12-01,2022-01-01,102,106,0,0,0,0
2022-01-01,1501,7008,2021-12-01,2022-01-01,102,106,0,0,0,0
2022-01-01,1501,7008,2021-12-01,2022-01-01,102,106,0,0,0,0
2022-01-01,1501,7008,2021-12-01,2022-01-01,102,106,0,0,0,0
2022-01-01,1502,7003,2021-12-01,2022-01-01,103,108,0,0,0,0
2022-01-01,1502,7003,2021-12-01,2022-01-01,103,108,0,0,0,0
2022-01-01,1502,7003,2021-12-01,2022-01-01,103,108,0,0,0,0
2022-01-01,1502,7003,2021-12-01,2022-01-01,103,108,0,0,0,0
2022-01-01,1502,7003,2021-12-01,2022-01-01,103,108,0,0,0,0
2022-01-01,1503,7098,2021-12-01,2022-01-01,102,108,0,0,0,0
2022-01-01,1503,7098,2021-12-01,2022-01-01,102,108,0,0,0,0
2022-01-01,1503,7098,2021-12-01,2022-01-01,102,108,0,0,0,0
2022-01-01,1503,7098,2021-12-01,2022-01-01,102,108,0,0,0,0
2022-01-01,1503,7098,2021-12-01,2022-01-01,102,108,0,0,0,0
2022-01-01,1504,7079,2021-12-01,2022-01-01,102,104,0,0,0,0
2022-01-01,1504,7079,2021-12-01,2022-01-01,102,104,0,0,0,0
2022-01-01,1504,7079,2021-12-01,2022-01-01,102,104,0,0,0,0
2022-01-01,1504,7079,2021-12-01,2022-01-01,102,104,0,0,0,0
2022-01-01,1504,7079,2021-12-01,2022-01-01,102,104,0,0,0,0
2022-01-01,1505,7093,2021-12-01,2022-01-01,102,104,0,0,0,0
2022-01-01,1505,7093,2021-12-01,2022-01-01,102,104,0,0,0,0
2022-01-01,1505,7093,2021-12-01,2022-01-01,102,104,0,0,0,0
2022-01-01,1505,7093,2021-12-01,2022-01-01,102,104,0,0,0,0
2022-01-01,1505,7093,2021-12-01,2022-01-01,102,104,0,0,0,0
2022-01-01,1506,7056,2021-12-01,2022-01-01,102,105,0,0,0,0
2022-01-01,1506,7056,2021-12-01,2022-01-01,102,105,0,0,0,0
2022-01-01,1506,7056,2021-12-01,2022-01-01,102,105,0,0,0,0
2022-01-01,1506,7056,2021-12-01,2022-01-01,102,105,0,0,0,0
2022-01-01,1506,7056,2021-12-01,2022-01-01,102,105,0,0,0,0
2022-01-01,1507,7066,2021-12-01,2022-01-01,103,107,0,0,0,0
2022-01-01,1507,7066,2021-12-01,2022-01-01,103,107,0,0,0,0
2022-01-01,1507,7066,2021-12-01,2022-01-01,103,107,0,0,0,0
2022-01-01,1507,7066,2021-12-01,2022-01-01,103,107,0,0,0,0
2022-01-01,1507,7066,2021-12-01,2022-01-01,103,107,0,0,0,0
2022-01-01,1508,7015,2021-12-01,2022-01-01,103,105,0,0,0,0
2022-01-01,1508,7015,2021-12-01,2022-01-01,103,105,0,0,0,0
2022-01-01,1508,7015,2021-12-01,2022-01-01,103,105,0,0,0,0
2022-01-01,1508,7015,2021-12-01,2022-01-01,103,105,0,0,0,0
2022-01-01,1508,7015,2021-12-01,2022-01-01,103,105,0,0,0,0
2022-01-01,1509,7040,2021-12-01,2022-01-01,102,104,0,0,0,0
2022-01-01,1509,7040,2021-12-01,2022-01-01,102,104,0,0,0,0
2022-01-01,1509,7040,2021-12-01,2022-01-01,102,104,0,0,0,0
2022-01-01,1509,7040,2021-12-01,2022-01-01,102,104,0,0,0,0
2022-01-01,1509,7040,2021-12-01,2022-01-01,102,104,0,0,0,0
2022-01-01,1510,7004,2021-12-01,2022-01-01,102,102,0,0,1,0
2022-01-01,1510,7004,2021-12-01,2022-01-01,102,102,0,0,1,0
2022-01-01,1510,7004,2021-12-01,2022-01-01,102,102,0,0,1,0
2022-01-01,1510,7004,2021-12-01,2022-01-01,102,102,0,0,1,0
2022-01-01,1510,7004,2021-12-01,2022-01-01,102,102,0,0,1,0
2022-01-01,1511,7069,2021-12-01,2022-01-01,102,106,0,0,0,0
2022-01-01,1511,7069,2021-12-01,2022-01-01,102,106,0,0,0,0
2022-01-01,1511,7069,2021-12-01,2022-01-01,102,106,0,0,0,0
2022-01-01,1511,7069,2021-12-01,2022-01-01,102,106,0,0,0,0
2022-01-01,1511,7069,2021-12-01,2022-01-01,102,106,0,0,0,0
2022-01-01,1512,7108,2021-12-01,2022-01-01,102,102,0,0,1,0
2022-01-01,1512,7108,2021-12-01,2022-01-01,102,102,0,0,1,0
2022-01-01,1512,7108,2021-12-01,2022-01-01,102,102,0,0,1,0
2022-01-01,1512,7108,2021-12-01,2022-01-01,102,102,0,0,1,0
2022-01-01,1512,7108,2021-12-01,2022-01-01,102,102,0,0,1,0
2022-01-01,1513,7045,2021-12-01,2022-01-01,103,104,0,0,0,0
2022-01-01,1513,7045,2021-12-01,2022-01-01,103,104,0,0,0,0
2022-01-01,1513,7045,2021-12-01,2022-01-01,103,104,0,0,0,0
2022-01-01,1513,7045,2021-12-01,2022-01-01,103,104,0,0,0,0
2022-01-01,1513,7045,2021-12-01,2022-01-01,103,104,0,0,0,0
2022-01-01,1514,7050,2021-12-01,2022-01-01,102,103,0,0,0,0
2022-01-01,1514,7050,2021-12-01,2022-01-01,102,103,0,0,0,0
2022-01-01,1514,7050,2021-12-01,2022-01-01,102,103,0,0,0,0
2022-01-01,1514,7050,2021-12-01,2022-01-01,102,103,0,0,0,0
2022-01-01,1514,7050,2021-12-01,2022-01-01,102,103,0,0,0,0
2022-01-01,1515,7128,2021-12-01,2022-01-01,102,108,0,0,0,0
2022-01-01,1515,7128,2021-12-01,2022-01-01,102,108,0,0,0,0
2022-01-01,1515,7128,2021-12-01,2022-01-01,102,108,0,0,0,0
2022-01-01,1515,7128,2021-12-01,2022-01-01,102,108,0,0,0,0
2022-01-01,1515,7128,2021-12-01,2022-01-01,102,108,0,0,0,0
2022-01-01,1516,7169,2021-12-01,2022-01-01,102,108,0,0,0,0
2022-01-01,1516,7169,2021-12-01,2022-01-01,102,108,0,0,0,0
2022-01-01,1516,7169,2021-12-01,2022-01-01,102,108,0,0,0,0
2022-01-01,1516,7169,2021-12-01,2022-01-01,102,108,0,0,0,0
2022-01-01,1516,7169,2021-12-01,2022-01-01,102,108,0,0,0,0
2022-01-01,1517,7200,2021-12-01,2022-01-01,102,104,0,0,0,0
2022-01-01,1517,7200,2021-12-01,2022-01-01,102,104,0,0,0,0
2022-01-01,1517,7200,2021-12-01,2022-01-01,102,104,0,0,0,0
2022-01-01,1517,7200,2021-12-01,2022-01-01,102,104,0,0,0,0
2022-01-01,1517,7200,2021-12-01,2022-01-01,102,104,0,0,0,0
