leads_id,stage_id,funnel_id,first_date,stage_date,stage_time,start_date,stage,days_duration_stage,stage_drop,reason,last_stage_id,last_date,days_duration_pipeline,first_stage_flag,final_stage_flag,deal_won
3025,105,14731,2022-09-26,2022-10-10,12:21:28,2022-10-03,discussion_success,7,0,,108,2022-10-27,31,0,0,0
3025,106,14929,2022-09-26,2022-10-13,14:25:20,2022-10-10,offer_sent,3,0,,108,2022-10-27,31,0,0,0
3025,107,15098,2022-09-26,2022-10-19,11:17:04,2022-10-13,quotation_recieved,6,0,,108,2022-10-27,31,0,0,0
3025,108,15342,2022-09-26,2022-10-27,15:31:45,2022-10-19,deal_won,8,0,,108,2022-10-27,31,0,1,1
3030,101,14049,2022-09-26,2022-09-26,17:24:38,,leads_registered,,0,,104,2022-10-06,10,1,0,0
3030,102,14239,2022-09-26,2022-09-30,10:09:53,2022-09-26,leads_qualification,4,0,,104,2022-10-06,10,0,0,0
3030,103,14402,2022-09-26,2022-10-03,16:06:08,2022-09-30,initial_communication_success,3,0,,104,2022-10-06,10,0,0,0
3030,104,14597,2022-09-26,2022-10-06,10:34:58,2022-10-03,approach_success,3,1,not interested,104,2022-10-06,10,0,0,0
3035,101,14086,2022-09-27,2022-09-27,13:10:10,,leads_registered,,0,,106,2022-10-17,20,1,0,0
3035,102,14356,2022-09-27,2022-10-03,11:49:43,2022-09-27,leads_qualification,6,0,,106,2022-10-17,20,0,0,0
3035,103,14457,2022-09-27,2022-10-04,11:15:13,2022-10-03,initial_communication_success,1,0,,106,2022-10-17,20,0,0,0
3035,104,14603,2022-09-27,2022-10-06,11:31:59,2022-10-04,approach_success,2,0,,106,2022-10-17,20,0,0,0
3035,105,14917,2022-09-27,2022-10-13,10:21:28,2022-10-06,discussion_success,7,0,,106,2022-10-17,20,0,0,0
3035,106,15004,2022-09-27,2022-10-17,11:20:45,2022-10-13,offer_sent,4,1,not interested,106,2022-10-17,20,0,0,0
3040,101,14104,2022-09-27,2022-09-27,16:27:12,,leads_registered,,0,,105,2022-10-10,13,1,0,0
3040,102,14305,2022-09-27,2022-09-30,17:03:17,2022-09-27,leads_qualification,3,0,,105,2022-10-10,13,0,0,0
3040,103,14388,2022-09-27,2022-10-03,14:38:22,2022-09-30,initial_communication_success,3,0,,105,2022-10-10,13,0,0,0
3040,104,14478,2022-09-27,2022-10-04,13:31:05,2022-10-03,approach_success,1,0,,105,2022-10-10,13,0,0,0
3040,105,14768,2022-09-27,2022-10-10,15:07:07,2022-10-04,discussion_success,6,1,price not fit,105,2022-10-10,13,0,0,0
3041,101,14107,2022-09-27,2022-09-27,16:58:12,,leads_registered,,0,,107,2022-10-24,27,1,0,0
3041,102,14334,2022-09-27,2022-10-03,10:09:13,2022-09-27,leads_qualification,6,0,,107,2022-10-24,27,0,0,0
3041,103,14448,2022-09-27,2022-10-04,10:27:01,2022-10-03,initial_communication_success,1,0,,107,2022-10-24,27,0,0,0
3041,104,14685,2022-09-27,2022-10-07,15:48:23,2022-10-04,approach_success,3,0,,107,2022-10-24,27,0,0,0
3041,105,14962,2022-09-27,2022-10-14,13:02:18,2022-10-07,discussion_success,7,0,,107,2022-10-24,27,0,0,0
3041,106,15042,2022-09-27,2022-10-18,09:09:55,2022-10-14,offer_sent,4,0,,107,2022-10-24,27,0,0,0
3041,107,15219,2022-09-27,2022-10-24,10:33:42,2022-10-18,quotation_recieved,6,1,price not fit,107,2022-10-24,27,0,0,0
3062,101,14166,2022-09-28,2022-09-28,15:41:50,,leads_registered,,0,,103,2022-10-04,6,1,0,0
3062,102,14376,2022-09-28,2022-10-03,13:42:58,2022-09-28,leads_qualification,5,0,,103,2022-10-04,6,0,0,0
3062,103,14503,2022-09-28,2022-10-04,16:57:34,2022-10-03,initial_communication_success,1,1,not answered,103,2022-10-04,6,0,0,0
3076,101,14206,2022-09-29,2022-09-29,14:52:58,,leads_registered,,0,,107,2022-10-21,22,1,0,0
3076,102,14418,2022-09-29,2022-10-03,16:55:57,2022-09-29,leads_qualification,4,0,,107,2022-10-21,22,0,0,0
3076,103,14586,2022-09-29,2022-10-06,09:08:17,2022-10-03,initial_communication_success,3,0,,107,2022-10-21,22,0,0,0
3076,104,14679,2022-09-29,2022-10-07,15:01:50,2022-10-06,approach_success,1,0,,107,2022-10-21,22,0,0,0
3076,105,14897,2022-09-29,2022-10-12,17:30:29,2022-10-07,discussion_success,5,0,,107,2022-10-21,22,0,0,0
3076,106,14911,2022-09-29,2022-10-13,09:58:58,2022-10-12,offer_sent,1,0,,107,2022-10-21,22,0,0,0
3076,107,15186,2022-09-29,2022-10-21,13:22:11,2022-10-13,quotation_recieved,8,1,price not fit,107,2022-10-21,22,0,0,0
3102,101,14300,2022-09-30,2022-09-30,16:39:54,,leads_registered,,0,,108,2022-10-31,31,1,0,0
3102,102,14673,2022-09-30,2022-10-07,14:20:43,2022-09-30,leads_qualification,7,0,,108,2022-10-31,31,0,0,0
3102,103,14771,2022-09-30,2022-10-10,15:34:43,2022-10-07,initial_communication_success,3,0,,108,2022-10-31,31,0,0,0
3102,104,14870,2022-09-30,2022-10-12,11:39:43,2022-10-10,approach_success,2,0,,108,2022-10-31,31,0,0,0
3102,105,15127,2022-09-30,2022-10-19,17:54:26,2022-10-12,discussion_success,7,0,,108,2022-10-31,31,0,0,0
3102,106,15130,2022-09-30,2022-10-20,09:18:02,2022-10-19,offer_sent,1,0,,108,2022-10-31,31,0,0,0
3102,107,15290,2022-09-30,2022-10-26,10:07:28,2022-10-20,quotation_recieved,6,0,,108,2022-10-31,31,0,0,0
3102,108,15412,2022-09-30,2022-10-31,09:52:05,2022-10-26,deal_won,5,0,,108,2022-10-31,31,0,1,1
3106,101,14315,2022-09-30,2022-09-30,17:44:42,,leads_registered,,0,,105,2022-10-11,11,1,0,0
3106,102,14338,2022-09-30,2022-10-03,10:38:27,2022-09-30,leads_qualification,3,0,,105,2022-10-11,11,0,0,0
3106,103,14453,2022-09-30,2022-10-04,10:44:32,2022-10-03,initial_communication_success,1,0,,105,2022-10-11,11,0,0,0
3106,104,14563,2022-09-30,2022-10-05,15:50:30,2022-10-04,approach_success,1,0,,105,2022-10-11,11,0,0,0
3106,105,14838,2022-09-30,2022-10-11,16:16:42,2022-10-05,discussion_success,6,1,price not fit,105,2022-10-11,11,0,0,0
3122,101,14484,2022-10-04,2022-10-04,14:22:18,,leads_registered,,0,,108,2022-10-31,27,1,0,0
3122,102,14672,2022-10-04,2022-10-07,14:11:49,2022-10-04,leads_qualification,3,0,,108,2022-10-31,27,0,0,0
3122,103,14788,2022-10-04,2022-10-10,17:39:47,2022-10-07,initial_communication_success,3,0,,108,2022-10-31,27,0,0,0
3122,104,14818,2022-10-04,2022-10-11,11:23:33,2022-10-10,approach_success,1,0,,108,2022-10-31,27,0,0,0
3122,105,15021,2022-10-04,2022-10-17,15:03:56,2022-10-11,discussion_success,6,0,,108,2022-10-31,27,0,0,0
3122,106,15083,2022-10-04,2022-10-19,09:16:39,2022-10-17,offer_sent,2,0,,108,2022-10-31,27,0,0,0
3122,107,15260,2022-10-04,2022-10-25,12:20:20,2022-10-19,quotation_recieved,6,0,,108,2022-10-31,27,0,0,0
3122,108,15410,2022-10-04,2022-10-31,09:31:28,2022-10-25,deal_won,6,0,,108,2022-10-31,27,0,1,1
3138,101,14543,2022-10-05,2022-10-05,12:42:01,,leads_registered,,0,,103,2022-10-12,7,1,0,0
3138,102,14764,2022-10-05,2022-10-10,14:42:38,2022-10-05,leads_qualification,5,0,,103,2022-10-12,7,0,0,0
3138,103,14892,2022-10-05,2022-10-12,16:49:57,2022-10-10,initial_communication_success,2,1,not answered,103,2022-10-12,7,0,0,0
3142,101,14561,2022-10-05,2022-10-05,15:43:29,,leads_registered,,0,,104,2022-10-11,6,1,0,0
3142,102,14645,2022-10-05,2022-10-07,10:45:34,2022-10-05,leads_qualification,2,0,,104,2022-10-11,6,0,0,0
3142,103,14735,2022-10-05,2022-10-10,12:28:31,2022-10-07,initial_communication_success,3,0,,104,2022-10-11,6,0,0,0
3142,104,14816,2022-10-05,2022-10-11,11:00:05,2022-10-10,approach_success,1,1,already use other products,104,2022-10-11,6,0,0,0
3148,101,14577,2022-10-05,2022-10-05,17:13:52,,leads_registered,,0,,103,2022-10-11,6,1,0,0
3148,102,14717,2022-10-05,2022-10-10,10:23:26,2022-10-05,leads_qualification,5,0,,103,2022-10-11,6,0,0,0
3148,103,14803,2022-10-05,2022-10-11,10:11:43,2022-10-10,initial_communication_success,1,1,not interested,103,2022-10-11,6,0,0,0
3149,101,14578,2022-10-05,2022-10-05,17:16:47,,leads_registered,,0,,105,2022-10-17,12,1,0,0
3149,102,14692,2022-10-05,2022-10-07,16:43:51,2022-10-05,leads_qualification,2,0,,105,2022-10-17,12,0,0,0
3149,103,14762,2022-10-05,2022-10-10,14:28:02,2022-10-07,initial_communication_success,3,0,,105,2022-10-17,12,0,0,0
3149,104,14896,2022-10-05,2022-10-12,17:22:39,2022-10-10,approach_success,2,0,,105,2022-10-17,12,0,0,0
3149,105,15027,2022-10-05,2022-10-17,16:55:40,2022-10-12,discussion_success,5,1,price not fit,105,2022-10-17,12,0,0,0
3154,101,14609,2022-10-06,2022-10-06,13:46:28,,leads_registered,,0,,107,2022-10-27,21,1,0,0
3154,102,14749,2022-10-06,2022-10-10,13:19:26,2022-10-06,leads_qualification,4,0,,107,2022-10-27,21,0,0,0
3154,103,14795,2022-10-06,2022-10-11,09:13:16,2022-10-10,initial_communication_success,1,0,,107,2022-10-27,21,0,0,0
3154,104,14923,2022-10-06,2022-10-13,12:54:05,2022-10-11,approach_success,2,0,,107,2022-10-27,21,0,0,0
3154,105,15064,2022-10-06,2022-10-18,13:19:57,2022-10-13,discussion_success,5,0,,107,2022-10-27,21,0,0,0
3154,106,15183,2022-10-06,2022-10-21,12:13:56,2022-10-18,offer_sent,3,0,,107,2022-10-27,21,0,0,0
3154,107,15327,2022-10-06,2022-10-27,10:19:31,2022-10-21,quotation_recieved,6,1,not answered,107,2022-10-27,21,0,0,0
3155,101,14613,2022-10-06,2022-10-06,15:59:14,,leads_registered,,0,,104,2022-10-17,11,1,0,0
3155,102,14904,2022-10-06,2022-10-13,09:13:34,2022-10-06,leads_qualification,7,0,,104,2022-10-17,11,0,0,0
3155,103,14978,2022-10-06,2022-10-14,17:06:28,2022-10-13,initial_communication_success,1,0,,104,2022-10-17,11,0,0,0
3155,104,14984,2022-10-06,2022-10-17,09:07:03,2022-10-14,approach_success,3,1,not answered,104,2022-10-17,11,0,0,0
3175,101,14885,2022-10-12,2022-10-12,14:59:38,,leads_registered,,0,,103,2022-10-19,7,1,0,0
3175,102,15073,2022-10-12,2022-10-18,16:03:58,2022-10-12,leads_qualification,6,0,,103,2022-10-19,7,0,0,0
3175,103,15082,2022-10-12,2022-10-19,09:01:42,2022-10-18,initial_communication_success,1,1,not answered,103,2022-10-19,7,0,0,0
3219,101,15258,2022-10-25,2022-10-25,11:55:24,,leads_registered,,0,,104,2022-11-01,7,1,0,0
3219,102,15372,2022-10-25,2022-10-28,12:41:42,2022-10-25,leads_qualification,3,0,,104,2022-11-01,7,0,0,0
3219,103,15432,2022-10-25,2022-10-31,12:24:43,2022-10-28,initial_communication_success,3,0,,104,2022-11-01,7,0,0,0
3219,104,15482,2022-10-25,2022-11-01,15:42:02,2022-10-31,approach_success,1,1,not interested,104,2022-11-01,7,0,0,0
3253,101,15397,2022-10-28,2022-10-28,17:20:02,,leads_registered,,0,,101,2022-10-28,0,1,0,0
3257,101,15414,2022-10-31,2022-10-31,10:12:15,,leads_registered,,0,,104,2022-11-10,10,1,0,0
3257,102,15648,2022-10-31,2022-11-07,16:00:38,2022-10-31,leads_qualification,7,0,,104,2022-11-10,10,0,0,0
3257,103,15673,2022-10-31,2022-11-08,09:53:56,2022-11-07,initial_communication_success,1,0,,104,2022-11-10,10,0,0,0
3257,104,15737,2022-10-31,2022-11-10,12:16:26,2022-11-08,approach_success,2,1,already use other products,104,2022-11-10,10,0,0,0
3260,101,15422,2022-10-31,2022-10-31,10:30:25,,leads_registered,,0,,108,2022-11-28,28,1,0,0
3260,102,15584,2022-10-31,2022-11-04,14:08:36,2022-10-31,leads_qualification,4,0,,108,2022-11-28,28,0,0,0
3260,103,15605,2022-10-31,2022-11-07,09:09:54,2022-11-04,initial_communication_success,3,0,,108,2022-11-28,28,0,0,0
3260,104,15738,2022-10-31,2022-11-10,12:33:44,2022-11-07,approach_success,3,0,,108,2022-11-28,28,0,0,0
3260,105,15825,2022-10-31,2022-11-15,13:47:46,2022-11-10,discussion_success,5,0,,108,2022-11-28,28,0,0,0
3260,106,15878,2022-10-31,2022-11-17,17:23:44,2022-11-15,offer_sent,2,0,,108,2022-11-28,28,0,0,0
3260,107,15980,2022-10-31,2022-11-23,16:24:43,2022-11-17,quotation_recieved,6,0,,108,2022-11-28,28,0,0,0
3260,108,16062,2022-10-31,2022-11-28,15:38:04,2022-11-23,deal_won,5,0,,108,2022-11-28,28,0,1,1
3262,101,15426,2022-10-31,2022-10-31,11:40:14,,leads_registered,,0,,101,2022-10-31,0,1,0,0
3274,101,15468,2022-11-01,2022-11-01,10:05:36,,leads_registered,,0,,107,2022-11-25,24,1,0,0
3274,102,15659,2022-11-01,2022-11-07,17:09:09,2022-11-01,leads_qualification,6,0,,107,2022-11-25,24,0,0,0
3274,103,15672,2022-11-01,2022-11-08,09:52:17,2022-11-07,initial_communication_success,1,0,,107,2022-11-25,24,0,0,0
3274,104,15705,2022-11-01,2022-11-09,09:59:03,2022-11-08,approach_success,1,0,,107,2022-11-25,24,0,0,0
3274,105,15822,2022-11-01,2022-11-15,11:51:41,2022-11-09,discussion_success,6,0,,107,2022-11-25,24,0,0,0
3274,106,15877,2022-11-01,2022-11-17,17:16:27,2022-11-15,offer_sent,2,0,,107,2022-11-25,24,0,0,0
3274,107,16035,2022-11-01,2022-11-25,17:03:10,2022-11-17,quotation_recieved,8,1,not answered,107,2022-11-25,24,0,0,0
3278,101,15476,2022-11-01,2022-11-01,12:45:28,,leads_registered,,0,,108,2022-11-29,28,1,0,0
3278,102,15614,2022-11-01,2022-11-07,10:08:16,2022-11-01,leads_qualification,6,0,,108,2022-11-29,28,0,0,0
3278,103,15703,2022-11-01,2022-11-09,09:07:58,2022-11-07,initial_communication_success,2,0,,108,2022-11-29,28,0,0,0
3278,104,15763,2022-11-01,2022-11-11,13:04:54,2022-11-09,approach_success,2,0,,108,2022-11-29,28,0,0,0
3278,105,15872,2022-11-01,2022-11-17,16:11:21,2022-11-11,discussion_success,6,0,,108,2022-11-29,28,0,0,0
3278,106,15913,2022-11-01,2022-11-21,09:23:44,2022-11-17,offer_sent,4,0,,108,2022-11-29,28,0,0,0
3278,107,16045,2022-11-01,2022-11-28,10:49:10,2022-11-21,quotation_recieved,7,0,,108,2022-11-29,28,0,0,0
3278,108,16079,2022-11-01,2022-11-29,11:55:59,2022-11-28,deal_won,1,0,,108,2022-11-29,28,0,1,1
3284,101,15494,2022-11-02,2022-11-02,09:01:02,,leads_registered,,0,,107,2022-12-01,29,1,0,0
3284,102,15658,2022-11-02,2022-11-07,17:07:59,2022-11-02,leads_qualification,5,0,,107,2022-12-01,29,0,0,0
3284,103,15694,2022-11-02,2022-11-08,16:26:38,2022-11-07,initial_communication_success,1,0,,107,2022-12-01,29,0,0,0
3284,104,15766,2022-11-02,2022-11-11,13:40:43,2022-11-08,approach_success,3,0,,107,2022-12-01,29,0,0,0
3284,105,15927,2022-11-02,2022-11-21,15:06:18,2022-11-11,discussion_success,10,0,,107,2022-12-01,29,0,0,0
3284,106,15954,2022-11-02,2022-11-22,14:36:49,2022-11-21,offer_sent,1,0,,107,2022-12-01,29,0,0,0
3284,107,16119,2022-11-02,2022-12-01,12:17:39,2022-11-22,quotation_recieved,9,1,price not fit,107,2022-12-01,29,0,0,0
3303,101,15563,2022-11-04,2022-11-04,10:20:18,,leads_registered,,0,,102,2022-11-08,4,1,0,0
3303,102,15698,2022-11-04,2022-11-08,17:08:29,2022-11-04,leads_qualification,4,1,not selected,102,2022-11-08,4,0,0,0
3305,101,15578,2022-11-04,2022-11-04,13:35:47,,leads_registered,,0,,104,2022-11-15,11,1,0,0
3305,102,15771,2022-11-04,2022-11-11,15:49:57,2022-11-04,leads_qualification,7,0,,104,2022-11-15,11,0,0,0
3305,103,15801,2022-11-04,2022-11-14,16:13:20,2022-11-11,initial_communication_success,3,0,,104,2022-11-15,11,0,0,0
3305,104,15823,2022-11-04,2022-11-15,13:05:57,2022-11-14,approach_success,1,1,not interested,104,2022-11-15,11,0,0,0
3319,101,15743,2022-11-10,2022-11-10,15:07:00,,leads_registered,,0,,104,2022-11-21,11,1,0,0
3319,102,15828,2022-11-10,2022-11-15,14:38:13,2022-11-10,leads_qualification,5,0,,104,2022-11-21,11,0,0,0
3319,103,15906,2022-11-10,2022-11-18,16:57:14,2022-11-15,initial_communication_success,3,0,,104,2022-11-21,11,0,0,0
3319,104,15923,2022-11-10,2022-11-21,13:31:51,2022-11-18,approach_success,3,1,not interested,104,2022-11-21,11,0,0,0
4,101,4,2020-11-26,2020-11-26,13:56:31,,leads_registered,,0,,103,2020-12-02,6,1,0,0
4,102,14,2020-11-26,2020-12-01,16:36:31,2020-11-26,leads_qualification,5,0,,103,2020-12-02,6,0,0,0
4,103,23,2020-11-26,2020-12-02,16:22:27,2020-12-01,initial_communication_success,1,1,not answered,103,2020-12-02,6,0,0,0
23,101,31,2020-12-04,2020-12-04,10:32:42,,leads_registered,,0,,107,2020-12-31,27,1,0,0
23,102,88,2020-12-04,2020-12-09,09:34:26,2020-12-04,leads_qualification,5,0,,107,2020-12-31,27,0,0,0
23,103,144,2020-12-04,2020-12-11,17:31:43,2020-12-09,initial_communication_success,2,0,,107,2020-12-31,27,0,0,0
23,104,148,2020-12-04,2020-12-14,09:13:25,2020-12-11,approach_success,3,0,,107,2020-12-31,27,0,0,0
23,105,246,2020-12-04,2020-12-18,14:53:15,2020-12-14,discussion_success,4,0,,107,2020-12-31,27,0,0,0
23,106,292,2020-12-04,2020-12-22,16:00:52,2020-12-18,offer_sent,4,0,,107,2020-12-31,27,0,0,0
23,107,428,2020-12-04,2020-12-31,16:45:12,2020-12-22,quotation_recieved,9,1,price not fit,107,2020-12-31,27,0,0,0
24,101,33,2020-12-04,2020-12-04,11:01:40,,leads_registered,,0,,108,2021-01-04,31,1,0,0
24,102,90,2020-12-04,2020-12-09,10:31:28,2020-12-04,leads_qualification,5,0,,108,2021-01-04,31,0,0,0
24,103,117,2020-12-04,2020-12-11,09:27:17,2020-12-09,initial_communication_success,2,0,,108,2021-01-04,31,0,0,0
24,104,176,2020-12-04,2020-12-14,17:22:55,2020-12-11,approach_success,3,0,,108,2021-01-04,31,0,0,0
24,105,233,2020-12-04,2020-12-18,09:34:04,2020-12-14,discussion_success,4,0,,108,2021-01-04,31,0,0,0
24,106,279,2020-12-04,2020-12-22,09:22:32,2020-12-18,offer_sent,4,0,,108,2021-01-04,31,0,0,0
24,107,395,2020-12-04,2020-12-30,09:03:41,2020-12-22,quotation_recieved,8,0,,108,2021-01-04,31,0,0,0
24,108,465,2020-12-04,2021-01-04,09:28:55,2020-12-30,deal_won,5,0,,108,2021-01-04,31,0,1,1
33,101,49,2020-12-07,2020-12-07,09:37:27,,leads_registered,,0,,101,2020-12-07,0,1,0,0
40,101,66,2020-12-07,2020-12-07,16:39:49,,leads_registered,,0,,101,2020-12-07,0,1,0,0
43,101,77,2020-12-08,2020-12-08,12:08:28,,leads_registered,,0,,102,2020-12-11,3,1,0,0
43,102,143,2020-12-08,2020-12-11,17:16:16,2020-12-08,leads_qualification,3,1,not selected,102,2020-12-11,3,0,0,0
45,101,82,2020-12-08,2020-12-08,16:08:54,,leads_registered,,0,,108,2021-01-05,28,1,0,0
45,102,137,2020-12-08,2020-12-11,15:33:47,2020-12-08,leads_qualification,3,0,,108,2021-01-05,28,0,0,0
45,103,177,2020-12-08,2020-12-14,17:23:33,2020-12-11,initial_communication_success,3,0,,108,2021-01-05,28,0,0,0
45,104,192,2020-12-08,2020-12-15,17:03:55,2020-12-14,approach_success,1,0,,108,2021-01-05,28,0,0,0
45,105,273,2020-12-08,2020-12-21,15:33:44,2020-12-15,discussion_success,6,0,,108,2021-01-05,28,0,0,0
45,106,298,2020-12-08,2020-12-22,17:52:40,2020-12-21,offer_sent,1,0,,108,2021-01-05,28,0,0,0
45,107,354,2020-12-08,2020-12-28,10:46:29,2020-12-22,quotation_recieved,6,0,,108,2021-01-05,28,0,0,0
45,108,515,2020-12-08,2021-01-05,11:38:35,2020-12-28,deal_won,8,0,,108,2021-01-05,28,0,1,1
51,101,98,2020-12-09,2020-12-09,13:24:49,,leads_registered,,0,,103,2020-12-15,6,1,0,0
51,102,155,2020-12-09,2020-12-14,10:21:34,2020-12-09,leads_qualification,5,0,,103,2020-12-15,6,0,0,0
51,103,191,2020-12-09,2020-12-15,16:56:52,2020-12-14,initial_communication_success,1,1,not answered,103,2020-12-15,6,0,0,0
56,101,114,2020-12-10,2020-12-10,17:16:59,,leads_registered,,0,,105,2020-12-21,11,1,0,0
56,102,194,2020-12-10,2020-12-15,17:11:13,2020-12-10,leads_qualification,5,0,,105,2020-12-21,11,0,0,0
56,103,217,2020-12-10,2020-12-17,10:57:38,2020-12-15,initial_communication_success,2,0,,105,2020-12-21,11,0,0,0
56,104,243,2020-12-10,2020-12-18,13:06:33,2020-12-17,approach_success,1,0,,105,2020-12-21,11,0,0,0
56,105,260,2020-12-10,2020-12-21,10:31:34,2020-12-18,discussion_success,3,1,not answered,105,2020-12-21,11,0,0,0
72,101,205,2020-12-16,2020-12-16,15:19:44,,leads_registered,,0,,105,2020-12-31,15,1,0,0
72,102,284,2020-12-16,2020-12-22,10:37:46,2020-12-16,leads_qualification,6,0,,105,2020-12-31,15,0,0,0
72,103,332,2020-12-16,2020-12-25,09:07:39,2020-12-22,initial_communication_success,3,0,,105,2020-12-31,15,0,0,0
72,104,360,2020-12-16,2020-12-28,13:03:16,2020-12-25,approach_success,3,0,,105,2020-12-31,15,0,0,0
72,105,420,2020-12-16,2020-12-31,12:46:33,2020-12-28,discussion_success,3,1,not interested,105,2020-12-31,15,0,0,0
111,101,399,2020-12-30,2020-12-30,10:31:48,,leads_registered,,0,,108,2021-01-28,29,1,0,0
111,102,475,2020-12-30,2021-01-04,12:15:13,2020-12-30,leads_qualification,5,0,,108,2021-01-28,29,0,0,0
111,103,516,2020-12-30,2021-01-05,11:57:24,2021-01-04,initial_communication_success,1,0,,108,2021-01-28,29,0,0,0
111,104,543,2020-12-30,2021-01-06,12:38:56,2021-01-05,approach_success,1,0,,108,2021-01-28,29,0,0,0
111,105,659,2020-12-30,2021-01-11,16:55:01,2021-01-06,discussion_success,5,0,,108,2021-01-28,29,0,0,0
111,106,697,2020-12-30,2021-01-13,14:13:19,2021-01-11,offer_sent,2,0,,108,2021-01-28,29,0,0,0
111,107,829,2020-12-30,2021-01-21,16:43:33,2021-01-13,quotation_recieved,8,0,,108,2021-01-28,29,0,0,0
111,108,892,2020-12-30,2021-01-28,11:39:24,2021-01-21,deal_won,7,0,,108,2021-01-28,29,0,1,1
120,101,426,2020-12-31,2020-12-31,16:03:13,,leads_registered,,0,,104,2021-01-11,11,1,0,0
120,102,567,2020-12-31,2021-01-07,10:51:21,2020-12-31,leads_qualification,7,0,,104,2021-01-11,11,0,0,0
120,103,618,2020-12-31,2021-01-08,16:59:32,2021-01-07,initial_communication_success,1,0,,104,2021-01-11,11,0,0,0
120,104,635,2020-12-31,2021-01-11,10:35:16,2021-01-08,approach_success,3,1,not interested,104,2021-01-11,11,0,0,0
136,101,482,2021-01-04,2021-01-04,13:48:33,,leads_registered,,0,,101,2021-01-04,0,1,0,0
171,101,583,2021-01-07,2021-01-07,17:18:18,,leads_registered,,0,,105,2021-01-20,13,1,0,0
171,102,695,2021-01-07,2021-01-13,12:14:26,2021-01-07,leads_qualification,6,0,,105,2021-01-20,13,0,0,0
171,103,712,2021-01-07,2021-01-14,10:37:14,2021-01-13,initial_communication_success,1,0,,105,2021-01-20,13,0,0,0
171,104,737,2021-01-07,2021-01-15,12:28:25,2021-01-14,approach_success,1,0,,105,2021-01-20,13,0,0,0
171,105,816,2021-01-07,2021-01-20,17:12:02,2021-01-15,discussion_success,5,1,price not fit,105,2021-01-20,13,0,0,0
193,101,774,2021-01-18,2021-01-18,16:17:34,,leads_registered,,0,,104,2021-01-27,9,1,0,0
193,102,838,2021-01-18,2021-01-22,11:28:43,2021-01-18,leads_qualification,4,0,,104,2021-01-27,9,0,0,0
193,103,858,2021-01-18,2021-01-25,14:18:48,2021-01-22,initial_communication_success,3,0,,104,2021-01-27,9,0,0,0
193,104,883,2021-01-18,2021-01-27,10:08:25,2021-01-25,approach_success,2,1,not interested,104,2021-01-27,9,0,0,0
196,101,807,2021-01-20,2021-01-20,12:42:08,,leads_registered,,0,,105,2021-02-01,12,1,0,0
196,102,860,2021-01-20,2021-01-25,15:24:19,2021-01-20,leads_qualification,5,0,,105,2021-02-01,12,0,0,0
196,103,876,2021-01-20,2021-01-26,14:15:34,2021-01-25,initial_communication_success,1,0,,105,2021-02-01,12,0,0,0
196,104,920,2021-01-20,2021-01-29,15:15:51,2021-01-26,approach_success,3,0,,105,2021-02-01,12,0,0,0
196,105,931,2021-01-20,2021-02-01,09:07:12,2021-01-29,discussion_success,3,1,not interested,105,2021-02-01,12,0,0,0
203,101,850,2021-01-25,2021-01-25,09:34:59,,leads_registered,,0,,107,2021-02-19,25,1,0,0
203,102,907,2021-01-25,2021-01-29,10:39:08,2021-01-25,leads_qualification,4,0,,107,2021-02-19,25,0,0,0
203,103,942,2021-01-25,2021-02-01,11:55:16,2021-01-29,initial_communication_success,3,0,,107,2021-02-19,25,0,0,0
203,104,970,2021-01-25,2021-02-02,13:51:52,2021-02-01,approach_success,1,0,,107,2021-02-19,25,0,0,0
203,105,1050,2021-01-25,2021-02-08,11:24:27,2021-02-02,discussion_success,6,0,,107,2021-02-19,25,0,0,0
203,106,1107,2021-01-25,2021-02-10,16:43:16,2021-02-08,offer_sent,2,0,,107,2021-02-19,25,0,0,0
203,107,1231,2021-01-25,2021-02-19,17:04:50,2021-02-10,quotation_recieved,9,1,price not fit,107,2021-02-19,25,0,0,0
206,101,862,2021-01-25,2021-01-25,17:12:32,,leads_registered,,0,,105,2021-02-08,14,1,0,0
206,102,929,2021-01-25,2021-01-29,17:31:13,2021-01-25,leads_qualification,4,0,,105,2021-02-08,14,0,0,0
206,103,948,2021-01-25,2021-02-01,15:13:30,2021-01-29,initial_communication_success,3,0,,105,2021-02-08,14,0,0,0
206,104,1001,2021-01-25,2021-02-04,13:56:15,2021-02-01,approach_success,3,0,,105,2021-02-08,14,0,0,0
206,105,1070,2021-01-25,2021-02-08,17:49:46,2021-02-04,discussion_success,4,1,price not fit,105,2021-02-08,14,0,0,0
232,101,941,2021-02-01,2021-02-01,11:50:23,,leads_registered,,0,,104,2021-02-10,9,1,0,0
232,102,1026,2021-02-01,2021-02-05,13:36:46,2021-02-01,leads_qualification,4,0,,104,2021-02-10,9,0,0,0
232,103,1069,2021-02-01,2021-02-08,17:47:54,2021-02-05,initial_communication_success,3,0,,104,2021-02-10,9,0,0,0
232,104,1113,2021-02-01,2021-02-10,17:59:52,2021-02-08,approach_success,2,1,not answered,104,2021-02-10,9,0,0,0
234,101,956,2021-02-01,2021-02-01,17:01:34,,leads_registered,,0,,101,2021-02-01,0,1,0,0
265,101,1085,2021-02-09,2021-02-09,15:02:34,,leads_registered,,0,,107,2021-02-26,17,1,0,0
265,102,1147,2021-02-09,2021-02-12,16:47:01,2021-02-09,leads_qualification,3,0,,107,2021-02-26,17,0,0,0
