funnel_id,leads_id,stage,TimeStamp,reason,stage_id
5961,1254,approach_success,2021-11-17 12:09:23 UTC,,104
5985,1261,approach_success,2021-11-19 12:28:42 UTC,,104
6001,1267,approach_success,2021-11-22 11:53:12 UTC,,104
6013,1264,approach_success,2021-11-23 09:33:13 UTC,,104
6044,1270,approach_success,2021-11-25 10:36:07 UTC,,104
6051,1271,approach_success,2021-11-25 12:17:50 UTC,,104
6080,1274,approach_success,2021-11-26 16:53:36 UTC,,104
6091,1269,approach_success,2021-11-29 13:27:29 UTC,,104
6092,1278,approach_success,2021-11-29 13:27:57 UTC,,104
6122,1281,approach_success,2021-11-30 13:13:55 UTC,,104
6123,1283,approach_success,2021-11-30 13:40:33 UTC,,104
6124,1282,approach_success,2021-11-30 13:47:08 UTC,,104
6152,1284,approach_success,2021-12-01 14:07:36 UTC,,104
6153,1298,approach_success,2021-12-01 14:09:25 UTC,,104
6164,1285,approach_success,2021-12-02 09:21:43 UTC,,104
6193,1290,approach_success,2021-12-03 11:55:30 UTC,,104
6198,1291,approach_success,2021-12-03 12:44:06 UTC,,104
6231,1295,approach_success,2021-12-06 10:11:39 UTC,,104
6238,1302,approach_success,2021-12-06 10:50:41 UTC,,104
6247,1292,approach_success,2021-12-06 11:50:18 UTC,,104
6249,1288,approach_success,2021-12-06 12:15:13 UTC,,104
6255,1289,approach_success,2021-12-06 13:13:59 UTC,,104
6257,1293,approach_success,2021-12-06 13:33:12 UTC,,104
6259,1286,approach_success,2021-12-06 13:44:54 UTC,,104
6281,1326,approach_success,2021-12-07 10:03:52 UTC,,104
6294,1317,approach_success,2021-12-07 12:47:15 UTC,,104
6296,1323,approach_success,2021-12-07 13:01:40 UTC,,104
6304,1304,approach_success,2021-12-07 14:39:58 UTC,,104
6306,1299,approach_success,2021-12-07 14:56:05 UTC,,104
6310,1324,approach_success,2021-12-07 16:38:18 UTC,,104
6321,1327,approach_success,2021-12-08 09:46:36 UTC,,104
6323,1341,approach_success,2021-12-08 10:25:15 UTC,,104
6326,1309,approach_success,2021-12-08 11:01:38 UTC,,104
6333,1301,approach_success,2021-12-08 15:04:31 UTC,,104
6338,1325,approach_success,2021-12-08 16:26:21 UTC,,104
6342,1332,approach_success,2021-12-08 17:28:03 UTC,,104
6344,1307,approach_success,2021-12-08 17:29:04 UTC,,104
6362,1328,approach_success,2021-12-09 13:05:36 UTC,,104
6369,1345,approach_success,2021-12-09 15:54:02 UTC,,104
6370,1318,approach_success,2021-12-09 15:55:44 UTC,,104
6371,1310,approach_success,2021-12-09 15:56:48 UTC,,104
6374,1352,approach_success,2021-12-09 16:56:20 UTC,,104
6398,1361,approach_success,2021-12-10 12:05:37 UTC,,104
6399,1343,approach_success,2021-12-10 12:17:32 UTC,,104
6400,1351,approach_success,2021-12-10 12:25:04 UTC,,104
6402,1356,approach_success,2021-12-10 12:47:40 UTC,,104
6404,1365,approach_success,2021-12-10 12:58:59 UTC,,104
6405,1354,approach_success,2021-12-10 13:30:15 UTC,,104
6406,1329,approach_success,2021-12-10 13:37:22 UTC,,104
6409,1306,approach_success,2021-12-10 14:14:58 UTC,,104
6423,1362,approach_success,2021-12-10 16:41:48 UTC,,104
6428,1359,approach_success,2021-12-13 09:08:44 UTC,,104
6441,1358,approach_success,2021-12-13 10:52:29 UTC,,104
6445,1353,approach_success,2021-12-13 11:33:13 UTC,,104
6451,1340,approach_success,2021-12-13 13:51:15 UTC,,104
6452,1348,approach_success,2021-12-13 13:56:08 UTC,,104
6455,1344,approach_success,2021-12-13 14:51:33 UTC,,104
6473,1319,approach_success,2021-12-13 17:15:24 UTC,,104
6479,1339,approach_success,2021-12-13 17:57:57 UTC,,104
6481,1388,approach_success,2021-12-14 09:11:35 UTC,,104
6488,1355,approach_success,2021-12-14 11:01:25 UTC,,104
6490,1373,approach_success,2021-12-14 11:31:43 UTC,,104
6491,1380,approach_success,2021-12-14 11:34:09 UTC,,104
6493,1377,approach_success,2021-12-14 11:44:14 UTC,,104
6497,1381,approach_success,2021-12-14 13:04:41 UTC,,104
6504,1391,approach_success,2021-12-14 15:56:21 UTC,,104
6506,1375,approach_success,2021-12-14 16:03:36 UTC,,104
6526,1383,approach_success,2021-12-15 10:49:20 UTC,,104
6527,1376,approach_success,2021-12-15 10:53:54 UTC,,104
6531,1390,approach_success,2021-12-15 13:00:56 UTC,,104
6549,1384,approach_success,2021-12-16 10:10:53 UTC,,104
6559,1371,approach_success,2021-12-16 15:07:45 UTC,,104
6568,1401,approach_success,2021-12-17 09:13:19 UTC,,104
6575,1411,approach_success,2021-12-17 10:09:39 UTC,,104
6582,1366,approach_success,2021-12-17 11:08:49 UTC,,104
6588,1409,approach_success,2021-12-17 13:20:18 UTC,,104
6593,1379,approach_success,2021-12-17 14:40:15 UTC,,104
6595,1398,approach_success,2021-12-17 15:47:00 UTC,,104
6596,1393,approach_success,2021-12-17 16:17:30 UTC,,104
6607,1417,approach_success,2021-12-20 09:02:00 UTC,,104
6625,1423,approach_success,2021-12-20 10:52:00 UTC,,104
6681,1428,approach_success,2021-12-21 14:41:48 UTC,,104
6690,1422,approach_success,2021-12-21 16:19:40 UTC,,104
6703,1432,approach_success,2021-12-22 10:14:34 UTC,,104
6706,1431,approach_success,2021-12-22 11:13:31 UTC,,104
6709,1419,approach_success,2021-12-22 12:19:03 UTC,,104
6716,1416,approach_success,2021-12-22 15:15:11 UTC,,104
6736,1414,approach_success,2021-12-23 11:33:41 UTC,,104
6741,1418,approach_success,2021-12-23 12:48:23 UTC,,104
6742,1415,approach_success,2021-12-23 13:30:24 UTC,,104
6768,1436,approach_success,2021-12-24 14:08:26 UTC,,104
6769,1429,approach_success,2021-12-24 14:11:40 UTC,,104
6793,1425,approach_success,2021-12-27 09:17:03 UTC,,104
6809,1435,approach_success,2021-12-27 12:09:06 UTC,,104
6833,1456,approach_success,2021-12-27 16:51:10 UTC,,104
6853,1447,approach_success,2021-12-28 11:51:16 UTC,,104
6855,1462,approach_success,2021-12-28 13:21:13 UTC,,104
6860,1450,approach_success,2021-12-28 14:07:30 UTC,,104
6861,1444,approach_success,2021-12-28 14:13:30 UTC,,104
6868,1441,approach_success,2021-12-28 15:45:59 UTC,,104
6869,1440,approach_success,2021-12-28 16:06:58 UTC,,104
6881,1460,approach_success,2021-12-28 17:32:43 UTC,,104
6884,1457,approach_success,2021-12-29 09:11:52 UTC,,104
6897,1464,approach_success,2021-12-29 13:37:13 UTC,,104
6961,1452,approach_success,2021-12-31 11:30:59 UTC,,104
6964,1459,approach_success,2021-12-31 11:47:34 UTC,,104
6977,1467,approach_success,2021-12-31 14:06:31 UTC,,104
6980,1445,approach_success,2021-12-31 15:27:49 UTC,,104
7005,1471,approach_success,2022-01-03 09:20:27 UTC,,104
7017,1472,approach_success,2022-01-03 11:01:15 UTC,,104
7035,1474,approach_success,2022-01-03 12:46:38 UTC,,104
7044,1478,approach_success,2022-01-03 14:09:30 UTC,,104
7051,1476,approach_success,2022-01-03 15:47:25 UTC,,104
7068,1469,approach_success,2022-01-03 17:47:30 UTC,,104
7082,1477,approach_success,2022-01-04 10:08:18 UTC,,104
7092,1491,approach_success,2022-01-04 12:25:51 UTC,,104
7096,1473,approach_success,2022-01-04 12:55:53 UTC,,104
7115,1507,approach_success,2022-01-04 17:38:50 UTC,,104
7125,1506,approach_success,2022-01-05 09:20:54 UTC,,104
7137,1500,approach_success,2022-01-05 10:55:10 UTC,,104
7138,1508,approach_success,2022-01-05 10:59:43 UTC,,104
7144,1475,approach_success,2022-01-05 13:07:38 UTC,,104
7147,1519,approach_success,2022-01-05 13:52:52 UTC,,104
7149,1487,approach_success,2022-01-05 14:06:06 UTC,,104
7179,1502,approach_success,2022-01-06 10:29:58 UTC,,104
7183,1486,approach_success,2022-01-06 11:03:34 UTC,,104
7186,1493,approach_success,2022-01-06 11:28:03 UTC,,104
7187,1501,approach_success,2022-01-06 11:50:11 UTC,,104
7188,1511,approach_success,2022-01-06 12:30:06 UTC,,104
7190,1482,approach_success,2022-01-06 12:51:52 UTC,,104
7192,1492,approach_success,2022-01-06 13:40:19 UTC,,104
7225,1555,approach_success,2022-01-07 11:35:44 UTC,,104
7226,1532,approach_success,2022-01-07 11:59:20 UTC,,104
7245,1522,approach_success,2022-01-07 15:50:54 UTC,,104
7247,1503,approach_success,2022-01-07 16:18:16 UTC,,104
7254,1526,approach_success,2022-01-07 16:58:29 UTC,,104
7281,1518,approach_success,2022-01-10 12:41:06 UTC,,104
7283,1539,approach_success,2022-01-10 12:44:47 UTC,,104
7285,1544,approach_success,2022-01-10 13:38:28 UTC,,104
7288,1523,approach_success,2022-01-10 13:53:52 UTC,,104
7295,1515,approach_success,2022-01-10 15:44:44 UTC,,104
7298,1516,approach_success,2022-01-10 16:07:36 UTC,,104
7307,1554,approach_success,2022-01-10 17:08:31 UTC,,104
7314,1496,approach_success,2022-01-10 17:38:25 UTC,,104
7320,1541,approach_success,2022-01-11 10:05:17 UTC,,104
7323,1542,approach_success,2022-01-11 11:47:31 UTC,,104
7325,1546,approach_success,2022-01-11 12:34:55 UTC,,104
7328,1558,approach_success,2022-01-11 13:00:57 UTC,,104
7330,1528,approach_success,2022-01-11 13:32:18 UTC,,104
7338,1553,approach_success,2022-01-11 15:44:00 UTC,,104
7347,1530,approach_success,2022-01-11 16:55:19 UTC,,104
7358,1550,approach_success,2022-01-12 10:03:51 UTC,,104
7363,1547,approach_success,2022-01-12 12:13:09 UTC,,104
7364,1551,approach_success,2022-01-12 12:23:21 UTC,,104
7365,1571,approach_success,2022-01-12 12:25:46 UTC,,104
7366,1563,approach_success,2022-01-12 12:42:08 UTC,,104
7367,1561,approach_success,2022-01-12 13:04:35 UTC,,104
7369,1562,approach_success,2022-01-12 13:17:36 UTC,,104
7370,1536,approach_success,2022-01-12 13:28:58 UTC,,104
7374,1538,approach_success,2022-01-12 13:57:01 UTC,,104
7381,1567,approach_success,2022-01-12 16:16:54 UTC,,104
7383,1564,approach_success,2022-01-12 16:57:05 UTC,,104
7391,1589,approach_success,2022-01-13 12:07:37 UTC,,104
7393,1543,approach_success,2022-01-13 12:27:00 UTC,,104
7404,1586,approach_success,2022-01-13 17:05:03 UTC,,104
7408,1579,approach_success,2022-01-13 17:39:30 UTC,,104
7420,1570,approach_success,2022-01-14 12:04:54 UTC,,104
7434,1583,approach_success,2022-01-14 17:30:36 UTC,,104
7463,1594,approach_success,2022-01-17 16:19:59 UTC,,104
7464,1582,approach_success,2022-01-17 16:25:57 UTC,,104
7487,1597,approach_success,2022-01-18 11:51:18 UTC,,104
7498,1601,approach_success,2022-01-18 15:38:53 UTC,,104
7502,1592,approach_success,2022-01-18 17:05:04 UTC,,104
7505,1605,approach_success,2022-01-18 17:43:42 UTC,,104
7508,1603,approach_success,2022-01-19 09:20:01 UTC,,104
7519,1598,approach_success,2022-01-19 12:02:53 UTC,,104
7542,1606,approach_success,2022-01-20 11:33:07 UTC,,104
7545,1599,approach_success,2022-01-20 13:51:52 UTC,,104
7554,1602,approach_success,2022-01-21 10:30:48 UTC,,104
7565,1604,approach_success,2022-01-21 12:10:21 UTC,,104
7584,1608,approach_success,2022-01-24 09:00:08 UTC,,104
7593,1607,approach_success,2022-01-24 11:55:20 UTC,,104
7614,1618,approach_success,2022-01-25 09:25:51 UTC,,104
7621,1609,approach_success,2022-01-25 11:52:09 UTC,,104
7643,1628,approach_success,2022-01-26 12:27:41 UTC,,104
7644,1621,approach_success,2022-01-26 13:54:05 UTC,,104
7669,1616,approach_success,2022-01-27 14:02:54 UTC,,104
7714,1619,approach_success,2022-01-28 17:52:03 UTC,,104
7718,1620,approach_success,2022-01-31 09:23:08 UTC,,104
7732,1636,approach_success,2022-01-31 11:51:20 UTC,,104
7737,1614,approach_success,2022-01-31 13:30:35 UTC,,104
7738,1623,approach_success,2022-01-31 13:46:36 UTC,,104
7756,1622,approach_success,2022-01-31 17:59:26 UTC,,104
7762,1627,approach_success,2022-02-01 11:32:34 UTC,,104
7780,1640,approach_success,2022-02-02 09:01:36 UTC,,104
7798,1625,approach_success,2022-02-02 16:46:20 UTC,,104
7802,1649,approach_success,2022-02-03 09:21:50 UTC,,104
7809,1631,approach_success,2022-02-03 13:56:26 UTC,,104
7838,1634,approach_success,2022-02-04 13:50:47 UTC,,104
7845,1656,approach_success,2022-02-04 16:39:39 UTC,,104
7851,1645,approach_success,2022-02-07 09:18:58 UTC,,104
7852,1646,approach_success,2022-02-07 09:41:50 UTC,,104
7864,1638,approach_success,2022-02-07 11:48:19 UTC,,104
7867,1650,approach_success,2022-02-07 12:55:55 UTC,,104
7869,1643,approach_success,2022-02-07 13:33:04 UTC,,104
7870,1639,approach_success,2022-02-07 14:07:21 UTC,,104
7876,1648,approach_success,2022-02-07 15:56:47 UTC,,104
7879,1654,approach_success,2022-02-07 16:45:03 UTC,,104
7893,1671,approach_success,2022-02-08 09:35:18 UTC,,104
7895,1674,approach_success,2022-02-08 10:54:22 UTC,,104
7896,1662,approach_success,2022-02-08 11:08:04 UTC,,104
7899,1675,approach_success,2022-02-08 12:48:07 UTC,,104
7900,1663,approach_success,2022-02-08 12:54:43 UTC,,104
7901,1666,approach_success,2022-02-08 13:30:33 UTC,,104
7903,1652,approach_success,2022-02-08 13:45:44 UTC,,104
7905,1669,approach_success,2022-02-08 14:58:21 UTC,,104
7906,1672,approach_success,2022-02-08 15:48:33 UTC,,104
7912,1655,approach_success,2022-02-08 17:18:06 UTC,,104
7917,1670,approach_success,2022-02-09 09:48:52 UTC,,104
7918,1665,approach_success,2022-02-09 12:02:18 UTC,,104
7919,1660,approach_success,2022-02-09 12:06:34 UTC,,104
7920,1668,approach_success,2022-02-09 12:34:16 UTC,,104
7922,1677,approach_success,2022-02-09 13:59:39 UTC,,104
7925,1664,approach_success,2022-02-09 17:06:38 UTC,,104
7936,1667,approach_success,2022-02-10 15:09:57 UTC,,104
7942,1679,approach_success,2022-02-11 10:02:40 UTC,,104
7950,1678,approach_success,2022-02-11 14:58:17 UTC,,104
7980,1673,approach_success,2022-02-14 17:26:18 UTC,,104
8023,1695,approach_success,2022-02-17 10:12:39 UTC,,104
8040,1690,approach_success,2022-02-18 11:32:35 UTC,,104
8062,1692,approach_success,2022-02-21 13:12:46 UTC,,104
8074,1698,approach_success,2022-02-22 10:18:30 UTC,,104
8082,1693,approach_success,2022-02-22 12:58:47 UTC,,104
8093,1696,approach_success,2022-02-22 17:34:26 UTC,,104
8122,1707,approach_success,2022-02-24 13:52:51 UTC,,104
8140,1702,approach_success,2022-02-25 13:39:12 UTC,,104
8146,1699,approach_success,2022-02-25 15:22:51 UTC,,104
8147,1701,approach_success,2022-02-25 15:40:15 UTC,,104
8167,1706,approach_success,2022-02-28 11:35:03 UTC,,104
8189,1704,approach_success,2022-02-28 16:55:36 UTC,,104
8202,1718,approach_success,2022-03-01 12:23:36 UTC,,104
8210,1725,approach_success,2022-03-01 15:08:51 UTC,,104
8253,1721,approach_success,2022-03-03 11:31:15 UTC,,104
8257,1742,approach_success,2022-03-03 12:52:16 UTC,,104
8266,1738,approach_success,2022-03-03 16:56:38 UTC,,104
8295,1714,approach_success,2022-03-04 13:06:42 UTC,,104
8299,1739,approach_success,2022-03-04 14:35:31 UTC,,104
8306,1710,approach_success,2022-03-04 16:35:06 UTC,,104
8324,1727,approach_success,2022-03-07 09:59:14 UTC,,104
8331,1720,approach_success,2022-03-07 10:44:52 UTC,,104
8334,1726,approach_success,2022-03-07 11:15:18 UTC,,104
8337,1734,approach_success,2022-03-07 11:25:23 UTC,,104
8346,1724,approach_success,2022-03-07 12:50:46 UTC,,104
8359,1733,approach_success,2022-03-07 14:31:34 UTC,,104
8362,1767,approach_success,2022-03-07 15:18:13 UTC,,104
8367,1728,approach_success,2022-03-07 16:11:13 UTC,,104
8368,1730,approach_success,2022-03-07 16:16:53 UTC,,104
8374,1743,approach_success,2022-03-07 16:56:35 UTC,,104
8396,1776,approach_success,2022-03-08 10:31:46 UTC,,104
8402,1737,approach_success,2022-03-08 12:46:50 UTC,,104
8404,1752,approach_success,2022-03-08 12:47:12 UTC,,104
8413,1740,approach_success,2022-03-08 15:10:43 UTC,,104
8425,1744,approach_success,2022-03-08 16:51:35 UTC,,104
8428,1773,approach_success,2022-03-08 17:35:46 UTC,,104
8439,1784,approach_success,2022-03-09 10:04:44 UTC,,104
8450,1805,approach_success,2022-03-09 12:11:12 UTC,,104
8460,1755,approach_success,2022-03-09 15:22:29 UTC,,104
8465,1754,approach_success,2022-03-09 16:44:38 UTC,,104
8469,1749,approach_success,2022-03-09 17:52:41 UTC,,104
8474,1806,approach_success,2022-03-10 09:49:17 UTC,,104
8475,1791,approach_success,2022-03-10 09:51:13 UTC,,104
8476,1804,approach_success,2022-03-10 10:00:26 UTC,,104
8479,1781,approach_success,2022-03-10 10:57:46 UTC,,104
8481,1757,approach_success,2022-03-10 11:04:12 UTC,,104
8483,1777,approach_success,2022-03-10 12:20:43 UTC,,104
8485,1790,approach_success,2022-03-10 12:59:22 UTC,,104
8488,1797,approach_success,2022-03-10 13:54:17 UTC,,104
8490,1764,approach_success,2022-03-10 14:25:08 UTC,,104
8494,1770,approach_success,2022-03-10 16:32:00 UTC,,104
8502,1769,approach_success,2022-03-11 09:12:57 UTC,,104
8504,1763,approach_success,2022-03-11 09:41:44 UTC,,104
8509,1792,approach_success,2022-03-11 10:12:51 UTC,,104
8529,1756,approach_success,2022-03-11 13:40:07 UTC,,104
8530,1772,approach_success,2022-03-11 13:55:04 UTC,,104
8550,1811,approach_success,2022-03-14 09:24:51 UTC,,104
8556,1782,approach_success,2022-03-14 10:11:11 UTC,,104
8562,1783,approach_success,2022-03-14 11:23:02 UTC,,104
8565,1798,approach_success,2022-03-14 12:04:16 UTC,,104
8568,1774,approach_success,2022-03-14 12:42:56 UTC,,104
8571,1788,approach_success,2022-03-14 12:50:41 UTC,,104
8573,1816,approach_success,2022-03-14 13:05:46 UTC,,104
8619,1835,approach_success,2022-03-15 11:23:30 UTC,,104
8621,1800,approach_success,2022-03-15 11:44:15 UTC,,104
8623,1808,approach_success,2022-03-15 11:57:18 UTC,,104
8627,1802,approach_success,2022-03-15 12:57:47 UTC,,104
8628,1823,approach_success,2022-03-15 13:18:47 UTC,,104
8634,1813,approach_success,2022-03-15 14:59:45 UTC,,104
8649,1810,approach_success,2022-03-16 09:47:29 UTC,,104
8656,1820,approach_success,2022-03-16 11:26:28 UTC,,104
8657,1831,approach_success,2022-03-16 11:41:03 UTC,,104
8658,1821,approach_success,2022-03-16 12:38:23 UTC,,104
8659,1814,approach_success,2022-03-16 12:55:02 UTC,,104
8660,1827,approach_success,2022-03-16 12:55:39 UTC,,104
8663,1812,approach_success,2022-03-16 14:53:58 UTC,,104
8667,1837,approach_success,2022-03-16 16:21:03 UTC,,104
8675,1839,approach_success,2022-03-17 09:21:57 UTC,,104
8677,1833,approach_success,2022-03-17 09:26:02 UTC,,104
8684,1815,approach_success,2022-03-17 12:00:06 UTC,,104
8688,1841,approach_success,2022-03-17 13:23:56 UTC,,104
8690,1826,approach_success,2022-03-17 13:49:50 UTC,,104
8720,1845,approach_success,2022-03-18 11:26:04 UTC,,104
8721,1843,approach_success,2022-03-18 11:30:57 UTC,,104
8761,1851,approach_success,2022-03-21 12:54:21 UTC,,104
8763,1847,approach_success,2022-03-21 13:46:58 UTC,,104
8769,1853,approach_success,2022-03-21 15:31:08 UTC,,104
8770,1850,approach_success,2022-03-21 15:36:15 UTC,,104
8782,1862,approach_success,2022-03-22 09:00:47 UTC,,104
8783,1856,approach_success,2022-03-22 09:05:39 UTC,,104
8829,1865,approach_success,2022-03-23 11:16:33 UTC,,104
8830,1868,approach_success,2022-03-23 11:45:40 UTC,,104
8832,1855,approach_success,2022-03-23 11:48:23 UTC,,104
8859,1859,approach_success,2022-03-23 17:48:52 UTC,,104
8930,1864,approach_success,2022-03-25 16:48:00 UTC,,104
8937,1872,approach_success,2022-03-25 17:42:44 UTC,,104
8938,1860,approach_success,2022-03-25 17:43:12 UTC,,104
8943,1884,approach_success,2022-03-28 09:24:58 UTC,,104
8949,1875,approach_success,2022-03-28 11:19:57 UTC,,104
8982,1867,approach_success,2022-03-28 16:40:31 UTC,,104
8997,1866,approach_success,2022-03-28 17:54:46 UTC,,104
9013,1900,approach_success,2022-03-29 11:36:48 UTC,,104
9015,1897,approach_success,2022-03-29 11:48:06 UTC,,104
9017,1889,approach_success,2022-03-29 12:13:31 UTC,,104
9019,1887,approach_success,2022-03-29 12:28:26 UTC,,104
9029,1877,approach_success,2022-03-29 14:25:13 UTC,,104
9030,1878,approach_success,2022-03-29 14:36:28 UTC,,104
9060,1903,approach_success,2022-03-30 11:00:43 UTC,,104
9066,1909,approach_success,2022-03-30 12:47:44 UTC,,104
9067,1885,approach_success,2022-03-30 13:21:01 UTC,,104
9072,1876,approach_success,2022-03-30 15:01:17 UTC,,104
9092,1921,approach_success,2022-03-31 10:20:08 UTC,,104
9096,1892,approach_success,2022-03-31 11:24:58 UTC,,104
9099,1891,approach_success,2022-03-31 11:43:40 UTC,,104
9108,1881,approach_success,2022-03-31 14:42:07 UTC,,104
9114,1928,approach_success,2022-03-31 17:07:24 UTC,,104
9124,1890,approach_success,2022-04-01 09:20:22 UTC,,104
9134,1938,approach_success,2022-04-01 11:17:04 UTC,,104
9142,1934,approach_success,2022-04-01 12:16:34 UTC,,104
9144,1898,approach_success,2022-04-01 12:55:19 UTC,,104
9147,1907,approach_success,2022-04-01 13:13:23 UTC,,104
9162,1924,approach_success,2022-04-01 15:12:47 UTC,,104
9165,1915,approach_success,2022-04-01 15:25:54 UTC,,104
9188,1899,approach_success,2022-04-01 17:29:09 UTC,,104
9197,1908,approach_success,2022-04-04 09:04:59 UTC,,104
9219,1922,approach_success,2022-04-04 11:47:18 UTC,,104
9227,1953,approach_success,2022-04-04 13:18:20 UTC,,104
9234,1916,approach_success,2022-04-04 14:55:16 UTC,,104
9237,1929,approach_success,2022-04-04 15:12:02 UTC,,104
9239,1914,approach_success,2022-04-04 15:16:53 UTC,,104
9242,1902,approach_success,2022-04-04 15:42:53 UTC,,104
9252,1935,approach_success,2022-04-04 16:46:43 UTC,,104
9283,1930,approach_success,2022-04-05 11:27:21 UTC,,104
9284,1955,approach_success,2022-04-05 11:27:34 UTC,,104
9289,1925,approach_success,2022-04-05 11:57:21 UTC,,104
9296,1970,approach_success,2022-04-05 12:44:21 UTC,,104
9297,1936,approach_success,2022-04-05 13:00:39 UTC,,104
9302,1947,approach_success,2022-04-05 14:30:35 UTC,,104
9323,1990,approach_success,2022-04-06 11:28:03 UTC,,104
9324,1998,approach_success,2022-04-06 11:31:08 UTC,,104
9325,1957,approach_success,2022-04-06 11:56:48 UTC,,104
9328,1983,approach_success,2022-04-06 12:59:01 UTC,,104
9329,1950,approach_success,2022-04-06 13:04:30 UTC,,104
9330,1971,approach_success,2022-04-06 13:09:17 UTC,,104
9335,1954,approach_success,2022-04-06 13:55:47 UTC,,104
9336,1945,approach_success,2022-04-06 14:09:25 UTC,,104
9340,1972,approach_success,2022-04-06 16:25:53 UTC,,104
9345,1964,approach_success,2022-04-07 09:26:19 UTC,,104
9349,1951,approach_success,2022-04-07 09:45:35 UTC,,104
9358,1961,approach_success,2022-04-07 11:56:09 UTC,,104
9362,1932,approach_success,2022-04-07 13:58:43 UTC,,104
9363,1949,approach_success,2022-04-07 14:09:01 UTC,,104
9364,1958,approach_success,2022-04-07 14:15:59 UTC,,104
9386,1973,approach_success,2022-04-08 10:58:48 UTC,,104
9387,1986,approach_success,2022-04-08 11:03:45 UTC,,104
9395,1977,approach_success,2022-04-08 12:13:23 UTC,,104
9405,1942,approach_success,2022-04-08 14:49:09 UTC,,104
9441,1980,approach_success,2022-04-11 09:53:11 UTC,,104
9448,1965,approach_success,2022-04-11 11:05:19 UTC,,104
9457,1994,approach_success,2022-04-11 12:57:44 UTC,,104
9459,1968,approach_success,2022-04-11 13:16:48 UTC,,104
9461,1984,approach_success,2022-04-11 13:18:22 UTC,,104
9466,2004,approach_success,2022-04-11 14:40:47 UTC,,104
9490,1967,approach_success,2022-04-11 17:43:25 UTC,,104
9492,2010,approach_success,2022-04-12 09:14:53 UTC,,104
9497,2008,approach_success,2022-04-12 09:47:20 UTC,,104
9506,2002,approach_success,2022-04-12 11:21:23 UTC,,104
9512,1996,approach_success,2022-04-12 13:58:45 UTC,,104
9515,1992,approach_success,2022-04-12 15:07:47 UTC,,104
9517,2001,approach_success,2022-04-12 15:29:03 UTC,,104
9518,2005,approach_success,2022-04-12 15:29:43 UTC,,104
9523,2016,approach_success,2022-04-12 16:30:33 UTC,,104
9530,2000,approach_success,2022-04-13 10:05:09 UTC,,104
9535,2026,approach_success,2022-04-13 10:47:43 UTC,,104
9538,1985,approach_success,2022-04-13 11:38:27 UTC,,104
9540,1997,approach_success,2022-04-13 12:15:40 UTC,,104
9543,2021,approach_success,2022-04-13 12:59:02 UTC,,104
9545,1989,approach_success,2022-04-13 13:57:05 UTC,,104
9550,2024,approach_success,2022-04-13 17:57:22 UTC,,104
9565,2012,approach_success,2022-04-14 14:46:25 UTC,,104
9569,2007,approach_success,2022-04-14 15:17:30 UTC,,104
9591,2023,approach_success,2022-04-15 12:22:49 UTC,,104
9596,2029,approach_success,2022-04-15 15:09:57 UTC,,104
9613,2030,approach_success,2022-04-18 09:58:38 UTC,,104
9618,2028,approach_success,2022-04-18 11:06:15 UTC,,104
9620,2027,approach_success,2022-04-18 11:46:02 UTC,,104
9633,2033,approach_success,2022-04-18 15:57:53 UTC,,104
9651,2031,approach_success,2022-04-19 13:05:19 UTC,,104
9667,2038,approach_success,2022-04-20 10:16:52 UTC,,104
9672,2035,approach_success,2022-04-20 11:30:17 UTC,,104
9691,2034,approach_success,2022-04-20 17:53:43 UTC,,104
9742,2039,approach_success,2022-04-25 09:08:58 UTC,,104
9755,2044,approach_success,2022-04-25 13:31:53 UTC,,104
9797,2041,approach_success,2022-04-27 09:01:37 UTC,,104
9835,2048,approach_success,2022-04-28 14:56:28 UTC,,104
9837,2047,approach_success,2022-04-28 17:10:01 UTC,,104
9854,2049,approach_success,2022-04-29 13:49:59 UTC,,104
9856,2045,approach_success,2022-04-29 14:20:10 UTC,,104
9891,2058,approach_success,2022-05-02 14:11:31 UTC,,104
9921,2067,approach_success,2022-05-03 11:19:02 UTC,,104
9922,2057,approach_success,2022-05-03 11:46:31 UTC,,104
9923,2055,approach_success,2022-05-03 12:41:02 UTC,,104
9948,2075,approach_success,2022-05-04 10:13:36 UTC,,104
9950,2083,approach_success,2022-05-04 11:54:12 UTC,,104
9951,2076,approach_success,2022-05-04 12:02:10 UTC,,104
9966,2089,approach_success,2022-05-04 16:51:36 UTC,,104
9976,2074,approach_success,2022-05-05 12:11:24 UTC,,104
9985,2062,approach_success,2022-05-05 16:54:11 UTC,,104
9998,2082,approach_success,2022-05-06 10:24:39 UTC,,104
10001,2081,approach_success,2022-05-06 10:33:31 UTC,,104
10004,2097,approach_success,2022-05-06 11:10:35 UTC,,104
10014,2071,approach_success,2022-05-06 14:26:06 UTC,,104
10034,2072,approach_success,2022-05-09 11:03:00 UTC,,104
10044,2091,approach_success,2022-05-09 13:13:18 UTC,,104
10056,2104,approach_success,2022-05-09 15:41:29 UTC,,104
10057,2098,approach_success,2022-05-09 15:48:51 UTC,,104
10075,2125,approach_success,2022-05-10 10:54:24 UTC,,104
10078,2090,approach_success,2022-05-10 11:52:08 UTC,,104
10088,2115,approach_success,2022-05-10 15:24:37 UTC,,104
10101,2136,approach_success,2022-05-11 09:06:10 UTC,,104
10103,2096,approach_success,2022-05-11 09:48:19 UTC,,104
10110,2134,approach_success,2022-05-11 11:09:37 UTC,,104
