leads_id,step_id,start_of_week,month,starting_ts,ending_ts,open_weekly,open_monthly
1707,3,2022-02-28,2022-02-01,2022-02-22,2022-02-24,0,1
1707,4,2022-02-21,2022-02-01,2022-02-24,2022-03-04,1,1
1707,4,2022-02-28,2022-02-01,2022-02-24,2022-03-04,1,1
1707,4,2022-03-07,2022-03-01,2022-02-24,2022-03-04,0,1
1707,5,2022-02-28,2022-02-01,2022-03-04,2022-03-07,1,0
1707,5,2022-03-07,2022-03-01,2022-03-04,2022-03-07,1,1
1707,5,2022-03-14,2022-03-01,2022-03-04,2022-03-07,0,1
1708,0,2022-02-14,2022-02-01,2022-02-18,2022-02-18,1,1
1708,0,2022-02-21,2022-02-01,2022-02-18,2022-02-18,0,1
1708,1,2022-02-14,2022-02-01,2022-02-18,2022-02-25,1,1
1708,1,2022-02-21,2022-02-01,2022-02-18,2022-02-25,1,1
1708,1,2022-02-28,2022-02-01,2022-02-18,2022-02-25,0,1
1709,0,2022-02-21,2022-02-01,2022-02-21,2022-02-21,1,1
1709,0,2022-02-28,2022-02-01,2022-02-21,2022-02-21,0,1
1709,1,2022-02-21,2022-02-01,2022-02-21,2022-02-28,1,1
1709,1,2022-02-28,2022-02-01,2022-02-21,2022-02-28,1,1
1709,2,2022-02-28,2022-02-01,2022-02-28,2022-03-02,1,1
1709,2,2022-03-07,2022-03-01,2022-02-28,2022-03-02,0,1
1710,0,2022-02-21,2022-02-01,2022-02-21,2022-02-21,1,1
1710,0,2022-02-28,2022-02-01,2022-02-21,2022-02-21,0,1
1710,1,2022-02-21,2022-02-01,2022-02-21,2022-02-28,1,1
1710,1,2022-02-28,2022-02-01,2022-02-21,2022-02-28,1,1
1710,2,2022-02-28,2022-02-01,2022-02-28,2022-03-02,1,1
1710,2,2022-03-07,2022-03-01,2022-02-28,2022-03-02,0,1
1710,3,2022-02-28,2022-02-01,2022-03-02,2022-03-04,1,0
1710,3,2022-03-07,2022-03-01,2022-03-02,2022-03-04,0,1
1710,4,2022-02-28,2022-02-01,2022-03-04,2022-03-14,1,0
1710,4,2022-03-07,2022-03-01,2022-03-04,2022-03-14,1,1
1710,4,2022-03-14,2022-03-01,2022-03-04,2022-03-14,1,1
1710,4,2022-03-21,2022-03-01,2022-03-04,2022-03-14,0,1
1710,5,2022-03-14,2022-03-01,2022-03-14,2022-03-15,1,1
1710,5,2022-03-21,2022-03-01,2022-03-14,2022-03-15,0,1
1710,6,2022-03-14,2022-03-01,2022-03-15,2022-03-23,1,1
1710,6,2022-03-21,2022-03-01,2022-03-15,2022-03-23,1,1
1710,6,2022-03-28,2022-03-01,2022-03-15,2022-03-23,0,1
1710,7,2022-03-21,2022-03-01,2022-03-23,2022-04-01,1,1
1710,7,2022-03-28,2022-03-01,2022-03-23,2022-04-01,1,1
1710,7,2022-04-04,2022-04-01,2022-03-23,2022-04-01,0,1
1711,0,2022-02-21,2022-02-01,2022-02-21,2022-02-21,1,1
1711,0,2022-02-28,2022-02-01,2022-02-21,2022-02-21,0,1
1712,0,2022-02-21,2022-02-01,2022-02-21,2022-02-21,1,1
1712,0,2022-02-28,2022-02-01,2022-02-21,2022-02-21,0,1
1712,1,2022-02-21,2022-02-01,2022-02-21,2022-02-25,1,1
1712,1,2022-02-28,2022-02-01,2022-02-21,2022-02-25,0,1
1712,2,2022-02-21,2022-02-01,2022-02-25,2022-02-28,1,1
1712,2,2022-02-28,2022-02-01,2022-02-25,2022-02-28,1,1
1713,0,2022-02-21,2022-02-01,2022-02-21,2022-02-21,1,1
1713,0,2022-02-28,2022-02-01,2022-02-21,2022-02-21,0,1
1713,1,2022-02-21,2022-02-01,2022-02-21,2022-02-25,1,1
1713,1,2022-02-28,2022-02-01,2022-02-21,2022-02-25,0,1
1713,2,2022-02-21,2022-02-01,2022-02-25,2022-02-28,1,1
1713,2,2022-02-28,2022-02-01,2022-02-25,2022-02-28,1,1
1713,3,2022-02-28,2022-02-01,2022-02-28,2022-03-01,1,1
1713,3,2022-03-07,2022-03-01,2022-02-28,2022-03-01,0,1
1714,0,2022-02-21,2022-02-01,2022-02-22,2022-02-22,1,1
1714,0,2022-02-28,2022-02-01,2022-02-22,2022-02-22,0,1
1714,1,2022-02-21,2022-02-01,2022-02-22,2022-02-28,1,1
1714,1,2022-02-28,2022-02-01,2022-02-22,2022-02-28,1,1
1714,2,2022-02-28,2022-02-01,2022-02-28,2022-03-03,1,1
1714,2,2022-03-07,2022-03-01,2022-02-28,2022-03-03,0,1
1714,3,2022-02-28,2022-02-01,2022-03-03,2022-03-04,1,0
1714,3,2022-03-07,2022-03-01,2022-03-03,2022-03-04,0,1
1714,4,2022-02-28,2022-02-01,2022-03-04,2022-03-14,1,0
1714,4,2022-03-07,2022-03-01,2022-03-04,2022-03-14,1,1
1714,4,2022-03-14,2022-03-01,2022-03-04,2022-03-14,1,1
1714,4,2022-03-21,2022-03-01,2022-03-04,2022-03-14,0,1
1714,5,2022-03-14,2022-03-01,2022-03-14,2022-03-15,1,1
1714,5,2022-03-21,2022-03-01,2022-03-14,2022-03-15,0,1
1714,6,2022-03-14,2022-03-01,2022-03-15,2022-03-23,1,1
1714,6,2022-03-21,2022-03-01,2022-03-15,2022-03-23,1,1
1714,6,2022-03-28,2022-03-01,2022-03-15,2022-03-23,0,1
1715,0,2022-02-21,2022-02-01,2022-02-22,2022-02-22,1,1
1715,0,2022-02-28,2022-02-01,2022-02-22,2022-02-22,0,1
1715,1,2022-02-21,2022-02-01,2022-02-22,2022-02-28,1,1
1715,1,2022-02-28,2022-02-01,2022-02-22,2022-02-28,1,1
1716,0,2022-02-21,2022-02-01,2022-02-22,2022-02-22,1,1
1716,0,2022-02-28,2022-02-01,2022-02-22,2022-02-22,0,1
1717,0,2022-02-21,2022-02-01,2022-02-22,2022-02-22,1,1
1717,0,2022-02-28,2022-02-01,2022-02-22,2022-02-22,0,1
1718,0,2022-02-21,2022-02-01,2022-02-23,2022-02-23,1,1
1718,0,2022-02-28,2022-02-01,2022-02-23,2022-02-23,0,1
1718,1,2022-02-21,2022-02-01,2022-02-23,2022-02-25,1,1
1718,1,2022-02-28,2022-02-01,2022-02-23,2022-02-25,0,1
1718,2,2022-02-21,2022-02-01,2022-02-25,2022-02-28,1,1
1718,2,2022-02-28,2022-02-01,2022-02-25,2022-02-28,1,1
1718,3,2022-02-28,2022-02-01,2022-02-28,2022-03-01,1,1
1718,3,2022-03-07,2022-03-01,2022-02-28,2022-03-01,0,1
1718,4,2022-02-28,2022-02-01,2022-03-01,2022-03-07,1,0
1718,4,2022-03-07,2022-03-01,2022-03-01,2022-03-07,1,1
1718,4,2022-03-14,2022-03-01,2022-03-01,2022-03-07,0,1
1719,0,2022-02-21,2022-02-01,2022-02-23,2022-02-23,1,1
1719,0,2022-02-28,2022-02-01,2022-02-23,2022-02-23,0,1
1719,1,2022-02-21,2022-02-01,2022-02-23,2022-03-01,1,1
1719,1,2022-02-28,2022-02-01,2022-02-23,2022-03-01,1,1
1719,1,2022-03-07,2022-03-01,2022-02-23,2022-03-01,0,1
1719,2,2022-02-28,2022-02-01,2022-03-01,2022-03-04,1,0
1719,2,2022-03-07,2022-03-01,2022-03-01,2022-03-04,0,1
1719,3,2022-02-28,2022-02-01,2022-03-04,2022-03-07,1,0
1719,3,2022-03-07,2022-03-01,2022-03-04,2022-03-07,1,1
1719,3,2022-03-14,2022-03-01,2022-03-04,2022-03-07,0,1
1720,0,2022-02-21,2022-02-01,2022-02-23,2022-02-23,1,1
1720,0,2022-02-28,2022-02-01,2022-02-23,2022-02-23,0,1
1720,1,2022-02-21,2022-02-01,2022-02-23,2022-03-02,1,1
1720,1,2022-02-28,2022-02-01,2022-02-23,2022-03-02,1,1
1720,1,2022-03-07,2022-03-01,2022-02-23,2022-03-02,0,1
1720,2,2022-02-28,2022-02-01,2022-03-02,2022-03-04,1,0
1720,2,2022-03-07,2022-03-01,2022-03-02,2022-03-04,0,1
1720,3,2022-02-28,2022-02-01,2022-03-04,2022-03-07,1,0
1720,3,2022-03-07,2022-03-01,2022-03-04,2022-03-07,1,1
1720,3,2022-03-14,2022-03-01,2022-03-04,2022-03-07,0,1
1720,4,2022-03-07,2022-03-01,2022-03-07,2022-03-14,1,1
1720,4,2022-03-14,2022-03-01,2022-03-07,2022-03-14,1,1
1720,4,2022-03-21,2022-03-01,2022-03-07,2022-03-14,0,1
1721,0,2022-02-21,2022-02-01,2022-02-23,2022-02-23,1,1
1721,0,2022-02-28,2022-02-01,2022-02-23,2022-02-23,0,1
1721,1,2022-02-21,2022-02-01,2022-02-23,2022-02-28,1,1
1721,1,2022-02-28,2022-02-01,2022-02-23,2022-02-28,1,1
1721,2,2022-02-28,2022-02-01,2022-02-28,2022-03-01,1,1
1721,2,2022-03-07,2022-03-01,2022-02-28,2022-03-01,0,1
1721,3,2022-02-28,2022-02-01,2022-03-01,2022-03-03,1,0
1721,3,2022-03-07,2022-03-01,2022-03-01,2022-03-03,0,1
1721,4,2022-02-28,2022-02-01,2022-03-03,2022-03-14,1,0
1721,4,2022-03-07,2022-03-01,2022-03-03,2022-03-14,1,1
1721,4,2022-03-14,2022-03-01,2022-03-03,2022-03-14,1,1
1721,4,2022-03-21,2022-03-01,2022-03-03,2022-03-14,0,1
1721,5,2022-03-14,2022-03-01,2022-03-14,2022-03-15,1,1
1721,5,2022-03-21,2022-03-01,2022-03-14,2022-03-15,0,1
1721,6,2022-03-14,2022-03-01,2022-03-15,2022-03-21,1,1
1721,6,2022-03-21,2022-03-01,2022-03-15,2022-03-21,1,1
1721,6,2022-03-28,2022-03-01,2022-03-15,2022-03-21,0,1
1722,0,2022-02-21,2022-02-01,2022-02-23,2022-02-23,1,1
1722,0,2022-02-28,2022-02-01,2022-02-23,2022-02-23,0,1
1722,1,2022-02-21,2022-02-01,2022-02-23,2022-03-01,1,1
1722,1,2022-02-28,2022-02-01,2022-02-23,2022-03-01,1,1
1722,1,2022-03-07,2022-03-01,2022-02-23,2022-03-01,0,1
1723,0,2022-02-21,2022-02-01,2022-02-23,2022-02-23,1,1
1723,0,2022-02-28,2022-02-01,2022-02-23,2022-02-23,0,1
1723,1,2022-02-21,2022-02-01,2022-02-23,2022-03-01,1,1
1723,1,2022-02-28,2022-02-01,2022-02-23,2022-03-01,1,1
1723,1,2022-03-07,2022-03-01,2022-02-23,2022-03-01,0,1
1723,2,2022-02-28,2022-02-01,2022-03-01,2022-03-02,1,0
1723,2,2022-03-07,2022-03-01,2022-03-01,2022-03-02,0,1
1724,0,2022-02-21,2022-02-01,2022-02-23,2022-02-23,1,1
1724,0,2022-02-28,2022-02-01,2022-02-23,2022-02-23,0,1
1724,1,2022-02-21,2022-02-01,2022-02-23,2022-03-02,1,1
1724,1,2022-02-28,2022-02-01,2022-02-23,2022-03-02,1,1
1724,1,2022-03-07,2022-03-01,2022-02-23,2022-03-02,0,1
1724,2,2022-02-28,2022-02-01,2022-03-02,2022-03-04,1,0
1724,2,2022-03-07,2022-03-01,2022-03-02,2022-03-04,0,1
1724,3,2022-02-28,2022-02-01,2022-03-04,2022-03-07,1,0
1724,3,2022-03-07,2022-03-01,2022-03-04,2022-03-07,1,1
1724,3,2022-03-14,2022-03-01,2022-03-04,2022-03-07,0,1
1724,4,2022-03-07,2022-03-01,2022-03-07,2022-03-15,1,1
1724,4,2022-03-14,2022-03-01,2022-03-07,2022-03-15,1,1
1724,4,2022-03-21,2022-03-01,2022-03-07,2022-03-15,0,1
1724,5,2022-03-14,2022-03-01,2022-03-15,2022-03-18,1,1
1724,5,2022-03-21,2022-03-01,2022-03-15,2022-03-18,0,1
1724,6,2022-03-14,2022-03-01,2022-03-18,2022-03-28,1,1
1724,6,2022-03-21,2022-03-01,2022-03-18,2022-03-28,1,1
1724,6,2022-03-28,2022-03-01,2022-03-18,2022-03-28,1,1
1724,7,2022-03-28,2022-03-01,2022-03-28,2022-04-01,1,1
1724,7,2022-04-04,2022-04-01,2022-03-28,2022-04-01,0,1
1725,0,2022-02-21,2022-02-01,2022-02-23,2022-02-23,1,1
1725,0,2022-02-28,2022-02-01,2022-02-23,2022-02-23,0,1
1725,1,2022-02-21,2022-02-01,2022-02-23,2022-02-25,1,1
1725,1,2022-02-28,2022-02-01,2022-02-23,2022-02-25,0,1
1725,2,2022-02-21,2022-02-01,2022-02-25,2022-02-28,1,1
1725,2,2022-02-28,2022-02-01,2022-02-25,2022-02-28,1,1
1725,3,2022-02-28,2022-02-01,2022-02-28,2022-03-01,1,1
1725,3,2022-03-07,2022-03-01,2022-02-28,2022-03-01,0,1
1725,4,2022-02-28,2022-02-01,2022-03-01,2022-03-07,1,0
1725,4,2022-03-07,2022-03-01,2022-03-01,2022-03-07,1,1
1725,4,2022-03-14,2022-03-01,2022-03-01,2022-03-07,0,1
1725,5,2022-03-07,2022-03-01,2022-03-07,2022-03-09,1,1
1725,5,2022-03-14,2022-03-01,2022-03-07,2022-03-09,0,1
1726,0,2022-02-21,2022-02-01,2022-02-24,2022-02-24,1,1
1726,0,2022-02-28,2022-02-01,2022-02-24,2022-02-24,0,1
1726,1,2022-02-21,2022-02-01,2022-02-24,2022-03-02,1,1
1726,1,2022-02-28,2022-02-01,2022-02-24,2022-03-02,1,1
1726,1,2022-03-07,2022-03-01,2022-02-24,2022-03-02,0,1
1726,2,2022-02-28,2022-02-01,2022-03-02,2022-03-04,1,0
1726,2,2022-03-07,2022-03-01,2022-03-02,2022-03-04,0,1
1726,3,2022-02-28,2022-02-01,2022-03-04,2022-03-07,1,0
1726,3,2022-03-07,2022-03-01,2022-03-04,2022-03-07,1,1
1726,3,2022-03-14,2022-03-01,2022-03-04,2022-03-07,0,1
1726,4,2022-03-07,2022-03-01,2022-03-07,2022-03-14,1,1
1726,4,2022-03-14,2022-03-01,2022-03-07,2022-03-14,1,1
1726,4,2022-03-21,2022-03-01,2022-03-07,2022-03-14,0,1
1727,0,2022-02-21,2022-02-01,2022-02-24,2022-02-24,1,1
1727,0,2022-02-28,2022-02-01,2022-02-24,2022-02-24,0,1
1727,1,2022-02-21,2022-02-01,2022-02-24,2022-03-01,1,1
1727,1,2022-02-28,2022-02-01,2022-02-24,2022-03-01,1,1
1727,1,2022-03-07,2022-03-01,2022-02-24,2022-03-01,0,1
1727,2,2022-02-28,2022-02-01,2022-03-01,2022-03-04,1,0
1727,2,2022-03-07,2022-03-01,2022-03-01,2022-03-04,0,1
1727,3,2022-02-28,2022-02-01,2022-03-04,2022-03-07,1,0
1727,3,2022-03-07,2022-03-01,2022-03-04,2022-03-07,1,1
1727,3,2022-03-14,2022-03-01,2022-03-04,2022-03-07,0,1
1727,4,2022-03-07,2022-03-01,2022-03-07,2022-03-15,1,1
1727,4,2022-03-14,2022-03-01,2022-03-07,2022-03-15,1,1
1727,4,2022-03-21,2022-03-01,2022-03-07,2022-03-15,0,1
1727,5,2022-03-14,2022-03-01,2022-03-15,2022-03-17,1,1
1727,5,2022-03-21,2022-03-01,2022-03-15,2022-03-17,0,1
1727,6,2022-03-14,2022-03-01,2022-03-17,2022-03-25,1,1
1727,6,2022-03-21,2022-03-01,2022-03-17,2022-03-25,1,1
1727,6,2022-03-28,2022-03-01,2022-03-17,2022-03-25,0,1
1727,7,2022-03-21,2022-03-01,2022-03-25,2022-04-01,1,1
1727,7,2022-03-28,2022-03-01,2022-03-25,2022-04-01,1,1
1727,7,2022-04-04,2022-04-01,2022-03-25,2022-04-01,0,1
1728,0,2022-02-21,2022-02-01,2022-02-24,2022-02-24,1,1
1728,0,2022-02-28,2022-02-01,2022-02-24,2022-02-24,0,1
1728,1,2022-02-21,2022-02-01,2022-02-24,2022-03-02,1,1
1728,1,2022-02-28,2022-02-01,2022-02-24,2022-03-02,1,1
1728,1,2022-03-07,2022-03-01,2022-02-24,2022-03-02,0,1
1728,2,2022-02-28,2022-02-01,2022-03-02,2022-03-04,1,0
1728,2,2022-03-07,2022-03-01,2022-03-02,2022-03-04,0,1
1728,3,2022-02-28,2022-02-01,2022-03-04,2022-03-07,1,0
1728,3,2022-03-07,2022-03-01,2022-03-04,2022-03-07,1,1
1728,3,2022-03-14,2022-03-01,2022-03-04,2022-03-07,0,1
1728,4,2022-03-07,2022-03-01,2022-03-07,2022-03-16,1,1
1728,4,2022-03-14,2022-03-01,2022-03-07,2022-03-16,1,1
1728,4,2022-03-21,2022-03-01,2022-03-07,2022-03-16,0,1
1728,5,2022-03-14,2022-03-01,2022-03-16,2022-03-18,1,1
1728,5,2022-03-21,2022-03-01,2022-03-16,2022-03-18,0,1
1728,6,2022-03-14,2022-03-01,2022-03-18,2022-03-29,1,1
1728,6,2022-03-21,2022-03-01,2022-03-18,2022-03-29,1,1
1728,6,2022-03-28,2022-03-01,2022-03-18,2022-03-29,1,1
1728,7,2022-03-28,2022-03-01,2022-03-29,2022-04-04,1,1
1728,7,2022-04-04,2022-04-01,2022-03-29,2022-04-04,1,1
1728,7,2022-04-11,2022-04-01,2022-03-29,2022-04-04,0,1
1729,0,2022-02-21,2022-02-01,2022-02-24,2022-02-24,1,1
1729,0,2022-02-28,2022-02-01,2022-02-24,2022-02-24,0,1
1729,1,2022-02-21,2022-02-01,2022-02-24,2022-03-03,1,1
1729,1,2022-02-28,2022-02-01,2022-02-24,2022-03-03,1,1
1729,1,2022-03-07,2022-03-01,2022-02-24,2022-03-03,0,1
1730,0,2022-02-21,2022-02-01,2022-02-24,2022-02-24,1,1
1730,0,2022-02-28,2022-02-01,2022-02-24,2022-02-24,0,1
1730,1,2022-02-21,2022-02-01,2022-02-24,2022-03-02,1,1
1730,1,2022-02-28,2022-02-01,2022-02-24,2022-03-02,1,1
1730,1,2022-03-07,2022-03-01,2022-02-24,2022-03-02,0,1
1730,2,2022-02-28,2022-02-01,2022-03-02,2022-03-04,1,0
1730,2,2022-03-07,2022-03-01,2022-03-02,2022-03-04,0,1
1730,3,2022-02-28,2022-02-01,2022-03-04,2022-03-07,1,0
1730,3,2022-03-07,2022-03-01,2022-03-04,2022-03-07,1,1
1730,3,2022-03-14,2022-03-01,2022-03-04,2022-03-07,0,1
1730,4,2022-03-07,2022-03-01,2022-03-07,2022-03-15,1,1
1730,4,2022-03-14,2022-03-01,2022-03-07,2022-03-15,1,1
1730,4,2022-03-21,2022-03-01,2022-03-07,2022-03-15,0,1
1730,5,2022-03-14,2022-03-01,2022-03-15,2022-03-17,1,1
1730,5,2022-03-21,2022-03-01,2022-03-15,2022-03-17,0,1
1730,6,2022-03-14,2022-03-01,2022-03-17,2022-03-25,1,1
1730,6,2022-03-21,2022-03-01,2022-03-17,2022-03-25,1,1
1730,6,2022-03-28,2022-03-01,2022-03-17,2022-03-25,0,1
1730,7,2022-03-21,2022-03-01,2022-03-25,2022-04-01,1,1
1730,7,2022-03-28,2022-03-01,2022-03-25,2022-04-01,1,1
1730,7,2022-04-04,2022-04-01,2022-03-25,2022-04-01,0,1
1731,0,2022-02-21,2022-02-01,2022-02-24,2022-02-24,1,1
1731,0,2022-02-28,2022-02-01,2022-02-24,2022-02-24,0,1
1732,0,2022-02-21,2022-02-01,2022-02-24,2022-02-24,1,1
1732,0,2022-02-28,2022-02-01,2022-02-24,2022-02-24,0,1
1733,0,2022-02-21,2022-02-01,2022-02-24,2022-02-24,1,1
1733,0,2022-02-28,2022-02-01,2022-02-24,2022-02-24,0,1
1733,1,2022-02-21,2022-02-01,2022-02-24,2022-03-02,1,1
1733,1,2022-02-28,2022-02-01,2022-02-24,2022-03-02,1,1
1733,1,2022-03-07,2022-03-01,2022-02-24,2022-03-02,0,1
1733,2,2022-02-28,2022-02-01,2022-03-02,2022-03-04,1,0
1733,2,2022-03-07,2022-03-01,2022-03-02,2022-03-04,0,1
1733,3,2022-02-28,2022-02-01,2022-03-04,2022-03-07,1,0
1733,3,2022-03-07,2022-03-01,2022-03-04,2022-03-07,1,1
1733,3,2022-03-14,2022-03-01,2022-03-04,2022-03-07,0,1
1733,4,2022-03-07,2022-03-01,2022-03-07,2022-03-14,1,1
1733,4,2022-03-14,2022-03-01,2022-03-07,2022-03-14,1,1
1733,4,2022-03-21,2022-03-01,2022-03-07,2022-03-14,0,1
1733,5,2022-03-14,2022-03-01,2022-03-14,2022-03-16,1,1
1733,5,2022-03-21,2022-03-01,2022-03-14,2022-03-16,0,1
1734,0,2022-02-21,2022-02-01,2022-02-24,2022-02-24,1,1
1734,0,2022-02-28,2022-02-01,2022-02-24,2022-02-24,0,1
1734,1,2022-02-21,2022-02-01,2022-02-24,2022-03-02,1,1
1734,1,2022-02-28,2022-02-01,2022-02-24,2022-03-02,1,1
1734,1,2022-03-07,2022-03-01,2022-02-24,2022-03-02,0,1
1734,2,2022-02-28,2022-02-01,2022-03-02,2022-03-04,1,0
1734,2,2022-03-07,2022-03-01,2022-03-02,2022-03-04,0,1
1734,3,2022-02-28,2022-02-01,2022-03-04,2022-03-07,1,0
1734,3,2022-03-07,2022-03-01,2022-03-04,2022-03-07,1,1
1734,3,2022-03-14,2022-03-01,2022-03-04,2022-03-07,0,1
1734,4,2022-03-07,2022-03-01,2022-03-07,2022-03-14,1,1
1734,4,2022-03-14,2022-03-01,2022-03-07,2022-03-14,1,1
1734,4,2022-03-21,2022-03-01,2022-03-07,2022-03-14,0,1
1734,5,2022-03-14,2022-03-01,2022-03-14,2022-03-18,1,1
1734,5,2022-03-21,2022-03-01,2022-03-14,2022-03-18,0,1
1734,6,2022-03-14,2022-03-01,2022-03-18,2022-03-25,1,1
1734,6,2022-03-21,2022-03-01,2022-03-18,2022-03-25,1,1
1734,6,2022-03-28,2022-03-01,2022-03-18,2022-03-25,0,1
1735,0,2022-02-21,2022-02-01,2022-02-24,2022-02-24,1,1
1735,0,2022-02-28,2022-02-01,2022-02-24,2022-02-24,0,1
1736,0,2022-02-21,2022-02-01,2022-02-25,2022-02-25,1,1
1736,0,2022-02-28,2022-02-01,2022-02-25,2022-02-25,0,1
1736,1,2022-02-21,2022-02-01,2022-02-25,2022-03-04,1,1
1736,1,2022-02-28,2022-02-01,2022-02-25,2022-03-04,1,1
1736,1,2022-03-07,2022-03-01,2022-02-25,2022-03-04,0,1
1736,2,2022-02-28,2022-02-01,2022-03-04,2022-03-07,1,0
1736,2,2022-03-07,2022-03-01,2022-03-04,2022-03-07,1,1
1736,2,2022-03-14,2022-03-01,2022-03-04,2022-03-07,0,1
1736,3,2022-03-07,2022-03-01,2022-03-07,2022-03-09,1,1
1736,3,2022-03-14,2022-03-01,2022-03-07,2022-03-09,0,1
1737,0,2022-02-21,2022-02-01,2022-02-25,2022-02-25,1,1
1737,0,2022-02-28,2022-02-01,2022-02-25,2022-02-25,0,1
1737,1,2022-02-21,2022-02-01,2022-02-25,2022-03-04,1,1
1737,1,2022-02-28,2022-02-01,2022-02-25,2022-03-04,1,1
1737,1,2022-03-07,2022-03-01,2022-02-25,2022-03-04,0,1
1737,2,2022-02-28,2022-02-01,2022-03-04,2022-03-07,1,0
1737,2,2022-03-07,2022-03-01,2022-03-04,2022-03-07,1,1
1737,2,2022-03-14,2022-03-01,2022-03-04,2022-03-07,0,1
1737,3,2022-03-07,2022-03-01,2022-03-07,2022-03-08,1,1
1737,3,2022-03-14,2022-03-01,2022-03-07,2022-03-08,0,1
1737,4,2022-03-07,2022-03-01,2022-03-08,2022-03-15,1,1
1737,4,2022-03-14,2022-03-01,2022-03-08,2022-03-15,1,1
1737,4,2022-03-21,2022-03-01,2022-03-08,2022-03-15,0,1
1737,5,2022-03-14,2022-03-01,2022-03-15,2022-03-17,1,1
1737,5,2022-03-21,2022-03-01,2022-03-15,2022-03-17,0,1
1737,6,2022-03-14,2022-03-01,2022-03-17,2022-03-25,1,1
1737,6,2022-03-21,2022-03-01,2022-03-17,2022-03-25,1,1
1737,6,2022-03-28,2022-03-01,2022-03-17,2022-03-25,0,1
1737,7,2022-03-21,2022-03-01,2022-03-25,2022-04-01,1,1
1737,7,2022-03-28,2022-03-01,2022-03-25,2022-04-01,1,1
1737,7,2022-04-04,2022-04-01,2022-03-25,2022-04-01,0,1
1738,0,2022-02-21,2022-02-01,2022-02-25,2022-02-25,1,1
1738,0,2022-02-28,2022-02-01,2022-02-25,2022-02-25,0,1
1738,1,2022-02-21,2022-02-01,2022-02-25,2022-02-28,1,1
1738,1,2022-02-28,2022-02-01,2022-02-25,2022-02-28,1,1
1738,2,2022-02-28,2022-02-01,2022-02-28,2022-03-02,1,1
1738,2,2022-03-07,2022-03-01,2022-02-28,2022-03-02,0,1
1738,3,2022-02-28,2022-02-01,2022-03-02,2022-03-03,1,0
1738,3,2022-03-07,2022-03-01,2022-03-02,2022-03-03,0,1
1738,4,2022-02-28,2022-02-01,2022-03-03,2022-03-08,1,0
1738,4,2022-03-07,2022-03-01,2022-03-03,2022-03-08,1,1
1738,4,2022-03-14,2022-03-01,2022-03-03,2022-03-08,0,1
1739,0,2022-02-21,2022-02-01,2022-02-25,2022-02-25,1,1
1739,0,2022-02-28,2022-02-01,2022-02-25,2022-02-25,0,1
1739,1,2022-02-21,2022-02-01,2022-02-25,2022-03-02,1,1
1739,1,2022-02-28,2022-02-01,2022-02-25,2022-03-02,1,1
1739,1,2022-03-07,2022-03-01,2022-02-25,2022-03-02,0,1
1739,2,2022-02-28,2022-02-01,2022-03-02,2022-03-03,1,0
1739,2,2022-03-07,2022-03-01,2022-03-02,2022-03-03,0,1
1739,3,2022-02-28,2022-02-01,2022-03-03,2022-03-04,1,0
1739,3,2022-03-07,2022-03-01,2022-03-03,2022-03-04,0,1
1739,4,2022-02-28,2022-02-01,2022-03-04,2022-03-11,1,0
1739,4,2022-03-07,2022-03-01,2022-03-04,2022-03-11,1,1
1739,4,2022-03-14,2022-03-01,2022-03-04,2022-03-11,0,1
1739,5,2022-03-07,2022-03-01,2022-03-11,2022-03-15,1,1
1739,5,2022-03-14,2022-03-01,2022-03-11,2022-03-15,1,1
1739,5,2022-03-21,2022-03-01,2022-03-11,2022-03-15,0,1
1740,0,2022-02-21,2022-02-01,2022-02-25,2022-02-25,1,1
1740,0,2022-02-28,2022-02-01,2022-02-25,2022-02-25,0,1
1740,1,2022-02-21,2022-02-01,2022-02-25,2022-03-04,1,1
1740,1,2022-02-28,2022-02-01,2022-02-25,2022-03-04,1,1
1740,1,2022-03-07,2022-03-01,2022-02-25,2022-03-04,0,1
1740,2,2022-02-28,2022-02-01,2022-03-04,2022-03-07,1,0
1740,2,2022-03-07,2022-03-01,2022-03-04,2022-03-07,1,1
1740,2,2022-03-14,2022-03-01,2022-03-04,2022-03-07,0,1
1740,3,2022-03-07,2022-03-01,2022-03-07,2022-03-08,1,1
1740,3,2022-03-14,2022-03-01,2022-03-07,2022-03-08,0,1
1740,4,2022-03-07,2022-03-01,2022-03-08,2022-03-17,1,1
1740,4,2022-03-14,2022-03-01,2022-03-08,2022-03-17,1,1
1740,4,2022-03-21,2022-03-01,2022-03-08,2022-03-17,0,1
1740,5,2022-03-14,2022-03-01,2022-03-17,2022-03-21,1,1
1740,5,2022-03-21,2022-03-01,2022-03-17,2022-03-21,1,1
1740,5,2022-03-28,2022-03-01,2022-03-17,2022-03-21,0,1
1740,6,2022-03-21,2022-03-01,2022-03-21,2022-03-28,1,1
1740,6,2022-03-28,2022-03-01,2022-03-21,2022-03-28,1,1
1740,7,2022-03-28,2022-03-01,2022-03-28,2022-04-04,1,1
1740,7,2022-04-04,2022-04-01,2022-03-28,2022-04-04,1,1
1740,7,2022-04-11,2022-04-01,2022-03-28,2022-04-04,0,1
1741,0,2022-02-21,2022-02-01,2022-02-25,2022-02-25,1,1
1741,0,2022-02-28,2022-02-01,2022-02-25,2022-02-25,0,1
1742,0,2022-02-21,2022-02-01,2022-02-25,2022-02-25,1,1
1742,0,2022-02-28,2022-02-01,2022-02-25,2022-02-25,0,1
