contract_id,leads_id,date,subscription_type,no_of_employee,reten_flag,user_price,contract_value,discount_type_code,user_price_after,discount_percent
1413,2044,2023-05-16,Business,5,1,25000,125000,D0,25000,0
1416,2062,2023-05-20,Business,5,1,25000,125000,D0,25000,0
1417,2083,2023-05-23,Business,5,1,25000,125000,D0,25000,0
1465,2316,2023-07-04,Business,5,1,25000,125000,D0,25000,0
1623,2895,2023-10-11,Business,5,1,25000,125000,D0,25000,0
1666,2954,2023-10-28,Business,5,1,25000,125000,D0,25000,0
1707,3222,2023-11-22,Business,5,1,25000,125000,D0,25000,0
1732,3315,2023-12-08,Business,5,1,25000,125000,D0,25000,0
1746,3366,2023-12-22,Business,5,1,25000,125000,D0,25000,0
376,48,2022-01-05,Business,130,1,25000,3250000,D0,25000,0
1112,3140,2022-11-02,Business,130,0,25000,3250000,D0,25000,0
1467,2291,2023-07-04,Business,130,1,25000,3250000,D0,25000,0
1493,2369,2023-07-18,Business,130,1,25000,3250000,D0,25000,0
1606,2772,2023-10-05,Business,130,1,25000,3250000,D0,25000,0
1684,3140,2023-11-02,Business,130,1,25000,3250000,D0,25000,0
94,340,2021-04-07,Business,70,0,25000,1575000,D1,22500,10
103,379,2021-04-21,Business,15,0,25000,337500,D1,22500,10
115,416,2021-04-30,Business,15,0,25000,337500,D1,22500,10
170,630,2021-07-01,Business,15,0,25000,337500,D1,22500,10
283,1115,2021-10-27,Business,15,0,25000,337500,D1,22500,10
372,1409,2022-01-04,Business,35,0,25000,700000,D2,20000,20
564,1837,2022-04-05,Business,35,0,25000,700000,D2,20000,20
597,1899,2022-04-22,Business,35,0,25000,700000,D2,20000,20
765,2230,2022-07-05,Business,35,0,25000,700000,D2,20000,20
815,2514,2022-07-22,Business,35,0,25000,700000,D2,20000,20
1004,2859,2022-10-05,Business,35,0,25000,700000,D2,20000,20
1037,2993,2022-10-21,Business,35,0,25000,700000,D2,20000,20
1085,3118,2022-10-31,Business,35,0,25000,700000,D2,20000,20
1086,3122,2022-10-31,Business,35,0,25000,700000,D2,20000,20
64,269,2021-03-05,Business,60,0,25000,1500000,D0,25000,0
505,269,2022-03-05,Business,60,1,25000,1500000,D0,25000,0
1336,1730,2023-04-01,Business,60,1,25000,1500000,D0,25000,0
1377,1924,2023-04-25,Business,60,1,25000,1500000,D0,25000,0
50,186,2021-02-08,Business,25,0,25000,625000,D0,25000,0
68,272,2021-03-11,Business,25,0,25000,625000,D0,25000,0
139,533,2021-05-31,Business,25,0,25000,625000,D0,25000,0
156,617,2021-06-22,Business,25,0,25000,625000,D0,25000,0
302,1152,2021-11-03,Business,25,0,25000,625000,D0,25000,0
304,1161,2021-11-03,Business,25,0,25000,625000,D0,25000,0
328,1261,2021-12-06,Business,25,0,25000,625000,D0,25000,0
336,1304,2021-12-24,Business,25,0,25000,625000,D0,25000,0
348,36,2022-01-01,Business,25,1,25000,625000,D0,25000,0
365,24,2022-01-04,Business,25,1,25000,625000,D0,25000,0
390,63,2022-01-07,Business,25,1,25000,625000,D0,25000,0
461,186,2022-02-08,Business,25,1,25000,625000,D0,25000,0
503,1679,2022-03-04,Business,25,0,25000,625000,D0,25000,0
508,272,2022-03-11,Business,25,1,25000,625000,D0,25000,0
527,1791,2022-03-29,Business,25,0,25000,625000,D0,25000,0
648,2000,2022-05-05,Business,25,0,25000,625000,D0,25000,0
683,533,2022-05-31,Business,25,1,25000,625000,D0,25000,0
717,617,2022-06-22,Business,25,1,25000,625000,D0,25000,0
723,2204,2022-06-27,Business,25,0,25000,625000,D0,25000,0
821,751,2022-07-26,Business,25,1,25000,625000,D0,25000,0
866,2521,2022-08-03,Business,25,0,25000,625000,D0,25000,0
894,2585,2022-08-24,Business,25,0,25000,625000,D0,25000,0
1077,1120,2022-10-29,Business,25,1,25000,625000,D0,25000,0
1083,1146,2022-10-29,Business,25,1,25000,625000,D0,25000,0
1114,1152,2022-11-03,Business,25,1,25000,625000,D0,25000,0
1115,1161,2022-11-03,Business,25,1,25000,625000,D0,25000,0
1174,3256,2022-12-01,Business,25,0,25000,625000,D0,25000,0
1184,1261,2022-12-06,Business,25,1,25000,625000,D0,25000,0
1208,1304,2022-12-24,Business,25,1,25000,625000,D0,25000,0
1256,1444,2023-01-13,Business,25,1,25000,625000,D0,25000,0
1279,1543,2023-01-31,Business,25,1,25000,625000,D0,25000,0
1320,1679,2023-03-04,Business,25,1,25000,625000,D0,25000,0
1327,1791,2023-03-29,Business,25,1,25000,625000,D0,25000,0
1393,1994,2023-04-29,Business,25,1,25000,625000,D0,25000,0
1408,2000,2023-05-05,Business,25,1,25000,625000,D0,25000,0
1446,2204,2023-06-27,Business,25,1,25000,625000,D0,25000,0
1478,2285,2023-07-07,Business,25,1,25000,625000,D0,25000,0
1536,2521,2023-08-03,Business,25,1,25000,625000,D0,25000,0
1547,2585,2023-08-24,Business,25,1,25000,625000,D0,25000,0
1616,2871,2023-10-06,Business,25,1,25000,625000,D0,25000,0
1634,2929,2023-10-19,Business,25,1,25000,625000,D0,25000,0
1660,3085,2023-10-28,Business,25,1,25000,625000,D0,25000,0
1726,3256,2023-12-01,Business,25,1,25000,625000,D0,25000,0
130,492,2021-05-14,Business,150,0,25000,3750000,D0,25000,0
397,46,2022-01-11,Business,150,1,25000,3750000,D0,25000,0
622,410,2022-04-29,Business,150,1,25000,3750000,D0,25000,0
661,492,2022-05-14,Business,150,1,25000,3750000,D0,25000,0
806,715,2022-07-21,Business,150,1,25000,3750000,D0,25000,0
1229,1340,2023-01-03,Business,150,1,25000,3750000,D0,25000,0
1236,1327,2023-01-04,Business,150,1,25000,3750000,D0,25000,0
1249,1307,2023-01-05,Business,150,1,25000,3750000,D0,25000,0
1273,1452,2023-01-28,Business,150,1,25000,3750000,D0,25000,0
1358,1772,2023-04-07,Business,150,1,25000,3750000,D0,25000,0
1359,1770,2023-04-07,Business,150,1,25000,3750000,D0,25000,0
1462,2309,2023-07-01,Business,150,1,25000,3750000,D0,25000,0
1594,2811,2023-10-03,Business,150,1,25000,3750000,D0,25000,0
1600,2806,2023-10-04,Business,150,1,25000,3750000,D0,25000,0
1602,2823,2023-10-04,Business,150,1,25000,3750000,D0,25000,0
1607,2765,2023-10-05,Business,150,1,25000,3750000,D0,25000,0
1621,2816,2023-10-07,Business,150,1,25000,3750000,D0,25000,0
1644,2975,2023-10-25,Business,150,1,25000,3750000,D0,25000,0
1648,3073,2023-10-26,Business,150,1,25000,3750000,D0,25000,0
1650,3058,2023-10-26,Business,150,1,25000,3750000,D0,25000,0
1663,3015,2023-10-28,Business,150,1,25000,3750000,D0,25000,0
1665,3023,2023-10-28,Business,150,1,25000,3750000,D0,25000,0
1671,2999,2023-10-31,Business,150,1,25000,3750000,D0,25000,0
25,75,2021-01-14,Business,5,0,25000,112500,D1,22500,10
173,676,2021-07-02,Business,5,0,25000,112500,D1,22500,10
181,701,2021-07-13,Business,5,0,25000,112500,D1,22500,10
188,762,2021-07-26,Business,5,0,25000,112500,D1,22500,10
287,1127,2021-10-29,Business,5,0,25000,112500,D1,22500,10
429,1515,2022-01-31,Business,20,0,25000,400000,D2,20000,20
538,1808,2022-04-01,Business,20,0,25000,400000,D2,20000,20
550,1823,2022-04-04,Business,20,0,25000,400000,D2,20000,20
580,1862,2022-04-08,Business,20,0,25000,400000,D2,20000,20
586,1860,2022-04-14,Business,20,0,25000,400000,D2,20000,20
587,1892,2022-04-14,Business,20,0,25000,400000,D2,20000,20
825,2473,2022-07-26,Business,20,0,25000,400000,D2,20000,20
826,2481,2022-07-26,Business,20,0,25000,400000,D2,20000,20
989,2743,2022-10-04,Business,20,0,25000,400000,D2,20000,20
541,1730,2022-04-01,Business,60,0,25000,1200000,D2,20000,20
605,1924,2022-04-25,Business,60,0,25000,1200000,D2,20000,20
1038,2961,2022-10-21,Business,60,0,25000,1200000,D2,20000,20
165,661,2021-06-30,Business,80,0,25000,2000000,D0,25000,0
210,810,2021-08-06,Business,80,0,25000,2000000,D0,25000,0
548,1757,2022-04-04,Business,100,0,25000,2000000,D2,20000,20
562,1845,2022-04-05,Business,100,0,25000,2000000,D2,20000,20
578,372,2022-04-08,Business,80,1,25000,2000000,D0,25000,0
594,1877,2022-04-21,Business,100,0,25000,2000000,D2,20000,20
595,1884,2022-04-21,Business,100,0,25000,2000000,D2,20000,20
732,661,2022-06-30,Business,80,1,25000,2000000,D0,25000,0
780,2336,2022-07-07,Business,100,0,25000,2000000,D2,20000,20
795,2365,2022-07-13,Business,100,0,25000,2000000,D2,20000,20
872,810,2022-08-06,Business,80,1,25000,2000000,D0,25000,0
1366,1843,2023-04-14,Business,80,1,25000,2000000,D0,25000,0
1373,1950,2023-04-22,Business,80,1,25000,2000000,D0,25000,0
1381,1928,2023-04-26,Business,80,1,25000,2000000,D0,25000,0
1464,2330,2023-07-04,Business,80,1,25000,2000000,D0,25000,0
1498,2414,2023-07-20,Business,80,1,25000,2000000,D0,25000,0
1510,2416,2023-07-25,Business,80,1,25000,2000000,D0,25000,0
1591,2794,2023-10-03,Business,80,1,25000,2000000,D0,25000,0
1604,2795,2023-10-05,Business,80,1,25000,2000000,D0,25000,0
1626,2900,2023-10-12,Business,80,1,25000,2000000,D0,25000,0
993,991,2022-10-05,Business,400,1,25000,10000000,D0,25000,0
1339,1764,2023-04-04,Business,400,1,25000,10000000,D0,25000,0
1452,2179,2023-07-01,Business,400,1,25000,10000000,D0,25000,0
386,1390,2022-01-06,Business,140,0,25000,2800000,D2,20000,20
794,2360,2022-07-13,Business,140,0,25000,2800000,D2,20000,20
1074,2990,2022-10-28,Business,140,0,25000,2800000,D2,20000,20
1075,3012,2022-10-28,Business,140,0,25000,2800000,D2,20000,20
16,53,2021-01-06,Business,50,0,25000,1125000,D1,22500,10
39,139,2021-02-03,Business,45,0,25000,1125000,D0,25000,0
81,337,2021-04-01,Business,50,0,25000,1125000,D1,22500,10
102,401,2021-04-19,Business,50,0,25000,1125000,D1,22500,10
198,800,2021-07-30,Business,50,0,25000,1125000,D1,22500,10
211,833,2021-08-06,Business,45,0,25000,1125000,D0,25000,0
264,966,2021-10-04,Business,50,0,25000,1125000,D1,22500,10
276,1119,2021-10-22,Business,50,0,25000,1125000,D1,22500,10
296,1155,2021-11-01,Business,45,0,25000,1125000,D0,25000,0
308,1157,2021-11-08,Business,45,0,25000,1125000,D0,25000,0
332,1274,2021-12-14,Business,45,0,25000,1125000,D0,25000,0
341,1343,2021-12-29,Business,45,0,25000,1125000,D0,25000,0
353,2,2022-01-01,Business,45,1,25000,1125000,D0,25000,0
464,1589,2022-02-09,Business,45,0,25000,1125000,D0,25000,0
488,1664,2022-03-01,Business,45,0,25000,1125000,D0,25000,0
613,440,2022-04-27,Business,45,1,25000,1125000,D0,25000,0
692,2133,2022-06-01,Business,45,0,25000,1125000,D0,25000,0
752,693,2022-07-02,Business,45,1,25000,1125000,D0,25000,0
827,743,2022-07-27,Business,45,1,25000,1125000,D0,25000,0
845,793,2022-07-30,Business,45,1,25000,1125000,D0,25000,0
873,833,2022-08-06,Business,45,1,25000,1125000,D0,25000,0
911,2630,2022-08-31,Business,45,0,25000,1125000,D0,25000,0
942,2702,2022-09-08,Business,45,0,25000,1125000,D0,25000,0
957,2740,2022-09-27,Business,45,0,25000,1125000,D0,25000,0
959,2764,2022-09-28,Business,45,0,25000,1125000,D0,25000,0
1099,1155,2022-11-01,Business,45,1,25000,1125000,D0,25000,0
1129,1157,2022-11-08,Business,45,1,25000,1125000,D0,25000,0
1148,3230,2022-11-23,Business,45,0,25000,1125000,D0,25000,0
1190,3325,2022-12-13,Business,45,0,25000,1125000,D0,25000,0
1191,1274,2022-12-14,Business,45,1,25000,1125000,D0,25000,0
1216,1343,2022-12-29,Business,45,1,25000,1125000,D0,25000,0
1244,1432,2023-01-05,Business,45,1,25000,1125000,D0,25000,0
1270,1486,2023-01-27,Business,45,1,25000,1125000,D0,25000,0
1278,1541,2023-01-31,Business,45,1,25000,1125000,D0,25000,0
1280,1550,2023-01-31,Business,45,1,25000,1125000,D0,25000,0
1292,1589,2023-02-09,Business,45,1,25000,1125000,D0,25000,0
1311,1664,2023-03-01,Business,45,1,25000,1125000,D0,25000,0
1428,2133,2023-06-01,Business,45,1,25000,1125000,D0,25000,0
1504,2451,2023-07-22,Business,45,1,25000,1125000,D0,25000,0
1558,2630,2023-08-31,Business,45,1,25000,1125000,D0,25000,0
1579,2702,2023-09-08,Business,45,1,25000,1125000,D0,25000,0
1584,2740,2023-09-27,Business,45,1,25000,1125000,D0,25000,0
1586,2764,2023-09-28,Business,45,1,25000,1125000,D0,25000,0
1611,2858,2023-10-05,Business,45,1,25000,1125000,D0,25000,0
1709,3230,2023-11-23,Business,45,1,25000,1125000,D0,25000,0
1734,3325,2023-12-13,Business,45,1,25000,1125000,D0,25000,0
34,170,2021-02-01,Business,10,0,25000,250000,D0,25000,0
42,169,2021-02-04,Business,10,0,25000,250000,D0,25000,0
51,185,2021-02-10,Business,10,0,25000,250000,D0,25000,0
78,314,2021-03-29,Business,10,0,25000,250000,D0,25000,0
116,458,2021-05-03,Business,10,0,25000,250000,D0,25000,0
158,633,2021-06-23,Business,10,0,25000,250000,D0,25000,0
162,639,2021-06-29,Business,10,0,25000,250000,D0,25000,0
164,652,2021-06-30,Business,10,0,25000,250000,D0,25000,0
205,826,2021-08-02,Business,10,0,25000,250000,D0,25000,0
207,811,2021-08-03,Business,10,0,25000,250000,D0,25000,0
228,907,2021-08-31,Business,10,0,25000,250000,D0,25000,0
242,926,2021-09-16,Business,10,0,25000,250000,D0,25000,0
306,1162,2021-11-05,Business,10,0,25000,250000,D0,25000,0
322,1229,2021-12-01,Business,10,0,25000,250000,D0,25000,0
366,19,2022-01-04,Business,10,1,25000,250000,D0,25000,0
425,166,2022-01-28,Business,10,1,25000,250000,D0,25000,0
436,170,2022-02-01,Business,10,1,25000,250000,D0,25000,0
454,169,2022-02-04,Business,10,1,25000,250000,D0,25000,0
466,185,2022-02-10,Business,10,1,25000,250000,D0,25000,0
485,1652,2022-02-28,Business,10,0,25000,250000,D0,25000,0
522,1773,2022-03-25,Business,10,0,25000,250000,D0,25000,0
525,314,2022-03-29,Business,10,1,25000,250000,D0,25000,0
582,378,2022-04-09,Business,10,1,25000,250000,D0,25000,0
634,458,2022-05-03,Business,10,1,25000,250000,D0,25000,0
689,2138,2022-06-01,Business,10,0,25000,250000,D0,25000,0
719,633,2022-06-23,Business,10,1,25000,250000,D0,25000,0
729,639,2022-06-29,Business,10,1,25000,250000,D0,25000,0
733,652,2022-06-30,Business,10,1,25000,250000,D0,25000,0
855,826,2022-08-02,Business,10,1,25000,250000,D0,25000,0
864,811,2022-08-03,Business,10,1,25000,250000,D0,25000,0
887,2600,2022-08-22,Business,10,0,25000,250000,D0,25000,0
904,907,2022-08-31,Business,10,1,25000,250000,D0,25000,0
947,926,2022-09-16,Business,10,1,25000,250000,D0,25000,0
981,1041,2022-10-04,Business,10,1,25000,250000,D0,25000,0
1127,1162,2022-11-05,Business,10,1,25000,250000,D0,25000,0
1162,3278,2022-11-29,Business,10,0,25000,250000,D0,25000,0
1171,1229,2022-12-01,Business,10,1,25000,250000,D0,25000,0
1209,3375,2022-12-26,Business,10,0,25000,250000,D0,25000,0
1306,1652,2023-02-28,Business,10,1,25000,250000,D0,25000,0
1324,1773,2023-03-25,Business,10,1,25000,250000,D0,25000,0
1363,1878,2023-04-12,Business,10,1,25000,250000,D0,25000,0
1374,1889,2023-04-22,Business,10,1,25000,250000,D0,25000,0
1431,2138,2023-06-01,Business,10,1,25000,250000,D0,25000,0
1544,2600,2023-08-22,Business,10,1,25000,250000,D0,25000,0
1677,3067,2023-10-31,Business,10,1,25000,250000,D0,25000,0
1678,3153,2023-10-31,Business,10,1,25000,250000,D0,25000,0
1719,3278,2023-11-29,Business,10,1,25000,250000,D0,25000,0
1747,3375,2023-12-26,Business,10,1,25000,250000,D0,25000,0
24,46,2021-01-11,Business,150,0,25000,3375000,D1,22500,10
113,410,2021-04-29,Business,150,0,25000,3375000,D1,22500,10
183,715,2021-07-21,Business,150,0,25000,3375000,D1,22500,10
373,6,2022-01-05,Business,100,1,25000,2500000,D0,25000,0
836,771,2022-07-29,Business,100,1,25000,2500000,D0,25000,0
1059,1076,2022-10-27,Business,100,1,25000,2500000,D0,25000,0
1349,1757,2023-04-04,Business,100,1,25000,2500000,D0,25000,0
1350,1845,2023-04-05,Business,100,1,25000,2500000,D0,25000,0
1371,1877,2023-04-21,Business,100,1,25000,2500000,D0,25000,0
1372,1884,2023-04-21,Business,100,1,25000,2500000,D0,25000,0
1483,2336,2023-07-07,Business,100,1,25000,2500000,D0,25000,0
1492,2365,2023-07-13,Business,100,1,25000,2500000,D0,25000,0
614,1977,2022-04-27,Business,5,0,25000,100000,D2,20000,20
759,2316,2022-07-04,Business,5,0,25000,100000,D2,20000,20
1017,2895,2022-10-11,Business,5,0,25000,100000,D2,20000,20
1073,2954,2022-10-28,Business,5,0,25000,100000,D2,20000,20
27,128,2021-01-20,Business,40,0,25000,900000,D1,22500,10
166,684,2021-07-01,Business,40,0,25000,900000,D1,22500,10
382,1432,2022-01-05,Business,45,0,25000,900000,D2,20000,20
422,1486,2022-01-27,Business,45,0,25000,900000,D2,20000,20
431,1541,2022-01-31,Business,45,0,25000,900000,D2,20000,20
433,1550,2022-01-31,Business,45,0,25000,900000,D2,20000,20
813,2451,2022-07-22,Business,45,0,25000,900000,D2,20000,20
980,2745,2022-10-03,Business,45,0,25000,900000,D2,20000,20
1001,2858,2022-10-05,Business,45,0,25000,900000,D2,20000,20
3,54,2021-01-01,Business,140,0,25000,3150000,D1,22500,10
5,8,2021-01-01,Business,140,0,25000,3150000,D1,22500,10
190,754,2021-07-27,Business,140,0,25000,3150000,D1,22500,10
46,188,2021-02-05,Business,30,0,25000,750000,D0,25000,0
77,301,2021-03-26,Business,30,0,25000,750000,D0,25000,0
132,498,2021-05-21,Business,30,0,25000,750000,D0,25000,0
136,531,2021-05-26,Business,30,0,25000,750000,D0,25000,0
151,559,2021-06-04,Business,30,0,25000,750000,D0,25000,0
214,828,2021-08-13,Business,30,0,25000,750000,D0,25000,0
218,860,2021-08-20,Business,30,0,25000,750000,D0,25000,0
248,1005,2021-09-27,Business,30,0,25000,750000,D0,25000,0
347,1375,2021-12-31,Business,30,0,25000,750000,D0,25000,0
352,21,2022-01-01,Business,30,1,25000,750000,D0,25000,0
459,188,2022-02-05,Business,30,1,25000,750000,D0,25000,0
523,301,2022-03-26,Business,30,1,25000,750000,D0,25000,0
611,426,2022-04-27,Business,30,1,25000,750000,D0,25000,0
667,498,2022-05-21,Business,30,1,25000,750000,D0,25000,0
673,531,2022-05-26,Business,30,1,25000,750000,D0,25000,0
703,559,2022-06-04,Business,30,1,25000,750000,D0,25000,0
775,700,2022-07-07,Business,30,1,25000,750000,D0,25000,0
877,828,2022-08-13,Business,30,1,25000,750000,D0,25000,0
883,860,2022-08-20,Business,30,1,25000,750000,D0,25000,0
902,2626,2022-08-30,Business,30,0,25000,750000,D0,25000,0
955,1005,2022-09-27,Business,30,1,25000,750000,D0,25000,0
982,1024,2022-10-04,Business,30,1,25000,750000,D0,25000,0
1050,1100,2022-10-26,Business,30,1,25000,750000,D0,25000,0
1107,3075,2022-11-02,Business,30,0,25000,750000,D0,25000,0
1117,3167,2022-11-03,Business,30,0,25000,750000,D0,25000,0
1131,3182,2022-11-08,Business,30,0,25000,750000,D0,25000,0
1226,1375,2022-12-31,Business,30,1,25000,750000,D0,25000,0
1281,1561,2023-01-31,Business,30,1,25000,750000,D0,25000,0
1378,1890,2023-04-25,Business,30,1,25000,750000,D0,25000,0
1455,2234,2023-07-01,Business,30,1,25000,750000,D0,25000,0
1461,2254,2023-07-01,Business,30,1,25000,750000,D0,25000,0
1477,2332,2023-07-06,Business,30,1,25000,750000,D0,25000,0
1494,2424,2023-07-18,Business,30,1,25000,750000,D0,25000,0
1499,2440,2023-07-20,Business,30,1,25000,750000,D0,25000,0
1509,2462,2023-07-25,Business,30,1,25000,750000,D0,25000,0
1552,2626,2023-08-30,Business,30,1,25000,750000,D0,25000,0
1595,2812,2023-10-03,Business,30,1,25000,750000,D0,25000,0
1685,3075,2023-11-02,Business,30,1,25000,750000,D0,25000,0
1694,3167,2023-11-03,Business,30,1,25000,750000,D0,25000,0
1698,3182,2023-11-08,Business,30,1,25000,750000,D0,25000,0
1,21,2021-01-01,Business,30,0,25000,675000,D1,22500,10
107,426,2021-04-27,Business,30,0,25000,675000,D1,22500,10
178,700,2021-07-07,Business,30,0,25000,675000,D1,22500,10
263,1024,2021-10-04,Business,30,0,25000,675000,D1,22500,10
272,1049,2021-10-14,Business,30,0,25000,675000,D1,22500,10
280,1100,2021-10-26,Business,30,0,25000,675000,D1,22500,10
430,1561,2022-01-31,Business,30,0,25000,600000,D2,20000,20
606,1890,2022-04-25,Business,30,0,25000,600000,D2,20000,20
742,2234,2022-07-01,Business,30,0,25000,600000,D2,20000,20
743,2254,2022-07-01,Business,30,0,25000,600000,D2,20000,20
772,2332,2022-07-06,Business,30,0,25000,600000,D2,20000,20
797,2424,2022-07-18,Business,30,0,25000,600000,D2,20000,20
805,2440,2022-07-20,Business,30,0,25000,600000,D2,20000,20
817,2462,2022-07-25,Business,30,0,25000,600000,D2,20000,20
974,2812,2022-10-03,Business,30,0,25000,600000,D2,20000,20
533,1797,2022-04-01,Business,70,0,25000,1400000,D2,20000,20
584,1864,2022-04-13,Business,70,0,25000,1400000,D2,20000,20
767,2289,2022-07-05,Business,70,0,25000,1400000,D2,20000,20
788,2294,2022-07-08,Business,70,0,25000,1400000,D2,20000,20
819,2438,2022-07-25,Business,70,0,25000,1400000,D2,20000,20
1027,2945,2022-10-18,Business,70,0,25000,1400000,D2,20000,20
1071,3060,2022-10-28,Business,70,0,25000,1400000,D2,20000,20
404,1445,2022-01-19,Business,110,0,25000,2200000,D2,20000,20
843,2398,2022-07-29,Business,110,0,25000,2200000,D2,20000,20
1000,2803,2022-10-05,Business,110,0,25000,2200000,D2,20000,20
250,977,2021-09-28,Business,120,0,25000,3000000,D0,25000,0
357,1340,2022-01-03,Business,150,0,25000,3000000,D2,20000,20
369,1327,2022-01-04,Business,150,0,25000,3000000,D2,20000,20
379,1307,2022-01-05,Business,150,0,25000,3000000,D2,20000,20
427,1452,2022-01-28,Business,150,0,25000,3000000,D2,20000,20
465,1599,2022-02-09,Business,120,0,25000,3000000,D0,25000,0
576,1770,2022-04-07,Business,150,0,25000,3000000,D2,20000,20
577,1772,2022-04-07,Business,150,0,25000,3000000,D2,20000,20
747,2309,2022-07-01,Business,150,0,25000,3000000,D2,20000,20
756,2272,2022-07-04,Business,150,0,25000,3000000,D2,20000,20
977,2811,2022-10-03,Business,150,0,25000,3000000,D2,20000,20
985,2806,2022-10-04,Business,150,0,25000,3000000,D2,20000,20
987,2823,2022-10-04,Business,150,0,25000,3000000,D2,20000,20
1002,2765,2022-10-05,Business,150,0,25000,3000000,D2,20000,20
1013,2816,2022-10-07,Business,150,0,25000,3000000,D2,20000,20
1048,2975,2022-10-25,Business,150,0,25000,3000000,D2,20000,20
1052,3058,2022-10-26,Business,150,0,25000,3000000,D2,20000,20
1053,3073,2022-10-26,Business,150,0,25000,3000000,D2,20000,20
1070,3023,2022-10-28,Business,150,0,25000,3000000,D2,20000,20
1076,3015,2022-10-28,Business,150,0,25000,3000000,D2,20000,20
1089,2999,2022-10-31,Business,150,0,25000,3000000,D2,20000,20
1235,1371,2023-01-03,Business,120,1,25000,3000000,D0,25000,0
1294,1599,2023-02-09,Business,120,1,25000,3000000,D0,25000,0
13,48,2021-01-05,Business,130,0,25000,2925000,D1,22500,10
36,140,2021-02-01,Business,50,0,25000,1250000,D0,25000,0
52,218,2021-02-22,Business,50,0,25000,1250000,D0,25000,0
54,209,2021-02-24,Business,50,0,25000,1250000,D0,25000,0
59,231,2021-03-02,Business,50,0,25000,1250000,D0,25000,0
118,446,2021-05-03,Business,50,0,25000,1250000,D0,25000,0
161,665,2021-06-28,Business,50,0,25000,1250000,D0,25000,0
163,660,2021-06-29,Business,50,0,25000,1250000,D0,25000,0
238,927,2021-09-08,Business,50,0,25000,1250000,D0,25000,0
314,1188,2021-11-17,Business,50,0,25000,1250000,D0,25000,0
385,53,2022-01-06,Business,50,1,25000,1250000,D0,25000,0
437,140,2022-02-01,Business,50,1,25000,1250000,D0,25000,0
456,1597,2022-02-04,Business,50,0,25000,1250000,D0,25000,0
469,218,2022-02-22,Business,50,1,25000,1250000,D0,25000,0
476,209,2022-02-24,Business,50,1,25000,1250000,D0,25000,0
483,1675,2022-02-28,Business,50,0,25000,1250000,D0,25000,0
492,231,2022-03-02,Business,50,1,25000,1250000,D0,25000,0
530,337,2022-04-01,Business,50,1,25000,1250000,D0,25000,0
592,401,2022-04-19,Business,50,1,25000,1250000,D0,25000,0
633,446,2022-05-03,Business,50,1,25000,1250000,D0,25000,0
643,2029,2022-05-04,Business,50,0,25000,1250000,D0,25000,0
725,665,2022-06-28,Business,50,1,25000,1250000,D0,25000,0
730,660,2022-06-29,Business,50,1,25000,1250000,D0,25000,0
848,800,2022-07-30,Business,50,1,25000,1250000,D0,25000,0
906,2692,2022-08-31,Business,50,0,25000,1250000,D0,25000,0
915,2647,2022-09-01,Business,50,0,25000,1250000,D0,25000,0
933,2691,2022-09-06,Business,50,0,25000,1250000,D0,25000,0
939,927,2022-09-08,Business,50,1,25000,1250000,D0,25000,0
983,966,2022-10-04,Business,50,1,25000,1250000,D0,25000,0
1039,1119,2022-10-22,Business,50,1,25000,1250000,D0,25000,0
1140,1188,2022-11-17,Business,50,1,25000,1250000,D0,25000,0
1159,3260,2022-11-28,Business,50,0,25000,1250000,D0,25000,0
1173,3268,2022-12-01,Business,50,0,25000,1250000,D0,25000,0
1239,1341,2023-01-04,Business,50,1,25000,1250000,D0,25000,0
1290,1597,2023-02-04,Business,50,1,25000,1250000,D0,25000,0
1308,1675,2023-02-28,Business,50,1,25000,1250000,D0,25000,0
1353,1782,2023-04-05,Business,50,1,25000,1250000,D0,25000,0
1407,2029,2023-05-04,Business,50,1,25000,1250000,D0,25000,0
1501,2372,2023-07-21,Business,50,1,25000,1250000,D0,25000,0
1505,2439,2023-07-22,Business,50,1,25000,1250000,D0,25000,0
1516,2486,2023-07-27,Business,50,1,25000,1250000,D0,25000,0
1554,2692,2023-08-31,Business,50,1,25000,1250000,D0,25000,0
1564,2647,2023-09-01,Business,50,1,25000,1250000,D0,25000,0
1574,2691,2023-09-06,Business,50,1,25000,1250000,D0,25000,0
1624,2915,2023-10-12,Business,50,1,25000,1250000,D0,25000,0
1640,3037,2023-10-25,Business,50,1,25000,1250000,D0,25000,0
1655,3130,2023-10-27,Business,50,1,25000,1250000,D0,25000,0
1656,3038,2023-10-27,Business,50,1,25000,1250000,D0,25000,0
1670,3121,2023-10-31,Business,50,1,25000,1250000,D0,25000,0
1716,3260,2023-11-28,Business,50,1,25000,1250000,D0,25000,0
1724,3268,2023-12-01,Business,50,1,25000,1250000,D0,25000,0
85,350,2021-04-02,Business,20,0,25000,450000,D1,22500,10
91,355,2021-04-06,Business,20,0,25000,450000,D1,22500,10
101,395,2021-04-19,Business,20,0,25000,450000,D1,22500,10
109,433,2021-04-28,Business,20,0,25000,450000,D1,22500,10
289,1142,2021-10-29,Business,20,0,25000,450000,D1,22500,10
75,308,2021-03-24,Business,15,0,25000,375000,D0,25000,0
79,323,2021-03-31,Business,15,0,25000,375000,D0,25000,0
159,668,2021-06-28,Business,15,0,25000,375000,D0,25000,0
517,308,2022-03-24,Business,15,1,25000,375000,D0,25000,0
529,323,2022-03-31,Business,15,1,25000,375000,D0,25000,0
593,379,2022-04-21,Business,15,1,25000,375000,D0,25000,0
