leads_id,funnel_id,stage,stage_id,timestamp,step_id,prev_funnel_id,starting_ts,duration,drop_flag,reason
2177,10362,leads_qualification,102,"2022-05-27 16:09:46",1,10281,"2022-05-23 17:13:49",3.96,0,""
2177,10393,initial_communication_success,103,"2022-05-30 12:12:33",2,10362,"2022-05-27 16:09:46",2.84,0,""
2177,10482,approach_success,104,"2022-06-01 13:56:28",3,10393,"2022-05-30 12:12:33",2.07,0,""
2177,10714,discussion_success,105,"2022-06-07 13:51:58",4,10482,"2022-06-01 13:56:28",6.0,0,""
2177,10825,offer_sent,106,"2022-06-10 09:59:28",5,10714,"2022-06-07 13:51:58",2.84,0,""
2177,11175,quotation_recieved,107,"2022-06-20 15:14:35",6,10825,"2022-06-10 09:59:28",10.22,0,""
2177,11515,deal_won,108,"2022-06-29 11:48:35",7,11175,"2022-06-20 15:14:35",8.86,0,""
2178,10289,leads_registered,101,"2022-05-24 15:18:25",0,,,,0,""
2178,10415,leads_qualification,102,"2022-05-30 17:00:30",1,10289,"2022-05-24 15:18:25",6.07,0,""
2178,10442,initial_communication_success,103,"2022-05-31 12:32:53",2,10415,"2022-05-30 17:00:30",0.81,0,""
2178,10590,approach_success,104,"2022-06-03 16:36:04",3,10442,"2022-05-31 12:32:53",3.17,1,"not answered"
2179,10293,leads_registered,101,"2022-05-24 16:22:42",0,,,,0,""
2179,10388,leads_qualification,102,"2022-05-30 10:44:47",1,10293,"2022-05-24 16:22:42",5.77,0,""
2179,10428,initial_communication_success,103,"2022-05-31 09:50:19",2,10388,"2022-05-30 10:44:47",0.96,0,""
2179,10500,approach_success,104,"2022-06-01 17:38:01",3,10428,"2022-05-31 09:50:19",1.32,0,""
2179,10869,discussion_success,105,"2022-06-10 15:39:15",4,10500,"2022-06-01 17:38:01",8.92,0,""
2179,10993,offer_sent,106,"2022-06-14 13:29:59",5,10869,"2022-06-10 15:39:15",3.91,0,""
2179,11266,quotation_recieved,107,"2022-06-22 13:22:36",6,10993,"2022-06-14 13:29:59",7.99,0,""
2179,11624,deal_won,108,"2022-07-01 15:40:26",7,11266,"2022-06-22 13:22:36",9.1,0,""
2180,10295,leads_registered,101,"2022-05-24 16:57:39",0,,,,0,""
2180,10445,leads_qualification,102,"2022-05-31 13:54:20",1,10295,"2022-05-24 16:57:39",6.87,0,""
2180,10542,initial_communication_success,103,"2022-06-03 09:54:35",2,10445,"2022-05-31 13:54:20",2.83,0,""
2180,10657,approach_success,104,"2022-06-06 15:14:17",3,10542,"2022-06-03 09:54:35",3.22,0,""
2180,10892,discussion_success,105,"2022-06-13 09:16:26",4,10657,"2022-06-06 15:14:17",6.75,1,"not answered"
2181,10296,leads_registered,101,"2022-05-24 17:22:42",0,,,,0,""
2181,10459,leads_qualification,102,"2022-05-31 17:23:37",1,10296,"2022-05-24 17:22:42",7.0,0,""
2181,10537,initial_communication_success,103,"2022-06-03 09:31:07",2,10459,"2022-05-31 17:23:37",2.67,0,""
2181,10627,approach_success,104,"2022-06-06 11:02:28",3,10537,"2022-06-03 09:31:07",3.06,0,""
2181,11014,discussion_success,105,"2022-06-14 17:18:34",4,10627,"2022-06-06 11:02:28",8.26,0,""
2181,11067,offer_sent,106,"2022-06-16 10:44:58",5,11014,"2022-06-14 17:18:34",1.73,1,"price not fit"
2182,10297,leads_registered,101,"2022-05-24 17:45:16",0,,,,0,""
2182,10347,leads_qualification,102,"2022-05-27 10:32:20",1,10297,"2022-05-24 17:45:16",2.7,0,""
2182,10407,initial_communication_success,103,"2022-05-30 16:04:00",2,10347,"2022-05-27 10:32:20",3.23,0,""
2182,10519,approach_success,104,"2022-06-02 15:11:45",3,10407,"2022-05-30 16:04:00",2.96,0,""
2182,10735,discussion_success,105,"2022-06-07 17:20:00",4,10519,"2022-06-02 15:11:45",5.09,0,""
2182,10824,offer_sent,106,"2022-06-10 09:48:49",5,10735,"2022-06-07 17:20:00",2.69,1,"not answered"
2183,10301,leads_registered,101,"2022-05-25 10:23:17",0,,,,0,""
2183,10370,leads_qualification,102,"2022-05-30 09:02:13",1,10301,"2022-05-25 10:23:17",4.94,0,""
2183,10446,initial_communication_success,103,"2022-05-31 14:03:25",2,10370,"2022-05-30 09:02:13",1.21,0,""
2183,10495,approach_success,104,"2022-06-01 16:50:15",3,10446,"2022-05-31 14:03:25",1.12,0,""
2183,10680,discussion_success,105,"2022-06-06 17:47:59",4,10495,"2022-06-01 16:50:15",5.04,0,""
2183,10781,offer_sent,106,"2022-06-08 17:04:17",5,10680,"2022-06-06 17:47:59",1.97,0,""
2183,10968,quotation_recieved,107,"2022-06-13 17:34:09",6,10781,"2022-06-08 17:04:17",5.02,0,""
2183,11208,deal_won,108,"2022-06-21 10:31:55",7,10968,"2022-06-13 17:34:09",7.71,0,""
2184,10302,leads_registered,101,"2022-05-25 10:46:59",0,,,,0,""
2184,10394,leads_qualification,102,"2022-05-30 12:18:49",1,10302,"2022-05-25 10:46:59",5.06,0,""
2184,10487,initial_communication_success,103,"2022-06-01 15:41:57",2,10394,"2022-05-30 12:18:49",2.14,0,""
2184,10530,approach_success,104,"2022-06-02 17:49:11",3,10487,"2022-06-01 15:41:57",1.09,0,""
2184,10705,discussion_success,105,"2022-06-07 12:41:10",4,10530,"2022-06-02 17:49:11",4.79,1,"not interested"
2185,10303,leads_registered,101,"2022-05-25 10:52:20",0,,,,0,""
2185,10402,leads_qualification,102,"2022-05-30 15:00:18",1,10303,"2022-05-25 10:52:20",5.17,0,""
2185,10433,initial_communication_success,103,"2022-05-31 10:36:12",2,10402,"2022-05-30 15:00:18",0.82,0,""
2185,10504,approach_success,104,"2022-06-02 09:23:59",3,10433,"2022-05-31 10:36:12",1.95,1,"already use other products"
2186,10304,leads_registered,101,"2022-05-25 10:55:40",0,,,,0,""
2186,10434,leads_qualification,102,"2022-05-31 10:39:53",1,10304,"2022-05-25 10:55:40",5.99,0,""
2186,10493,initial_communication_success,103,"2022-06-01 16:43:17",2,10434,"2022-05-31 10:39:53",1.25,0,""
2186,10516,approach_success,104,"2022-06-02 14:22:59",3,10493,"2022-06-01 16:43:17",0.9,0,""
2186,10628,discussion_success,105,"2022-06-06 11:06:29",4,10516,"2022-06-02 14:22:59",3.86,1,"price not fit"
2187,10305,leads_registered,101,"2022-05-25 11:03:23",0,,,,0,""
2187,10378,leads_qualification,102,"2022-05-30 10:07:36",1,10305,"2022-05-25 11:03:23",4.96,0,""
2187,10460,initial_communication_success,103,"2022-05-31 17:35:03",2,10378,"2022-05-30 10:07:36",1.31,0,""
2187,10507,approach_success,104,"2022-06-02 11:51:14",3,10460,"2022-05-31 17:35:03",1.76,0,""
2187,10804,discussion_success,105,"2022-06-09 16:05:51",4,10507,"2022-06-02 11:51:14",7.18,0,""
2187,10954,offer_sent,106,"2022-06-13 16:32:41",5,10804,"2022-06-09 16:05:51",4.02,1,"not answered"
2188,10306,leads_registered,101,"2022-05-25 11:08:12",0,,,,0,""
2188,10430,leads_qualification,102,"2022-05-31 10:03:24",1,10306,"2022-05-25 11:08:12",5.96,1,"not selected"
2189,10307,leads_registered,101,"2022-05-25 11:10:03",0,,,,0,""
2189,10333,leads_qualification,102,"2022-05-27 09:08:42",1,10307,"2022-05-25 11:10:03",1.92,0,""
2189,10380,initial_communication_success,103,"2022-05-30 10:13:20",2,10333,"2022-05-27 09:08:42",3.04,0,""
2189,10453,approach_success,104,"2022-05-31 16:27:56",3,10380,"2022-05-30 10:13:20",1.26,0,""
2189,10729,discussion_success,105,"2022-06-07 16:39:52",4,10453,"2022-05-31 16:27:56",7.01,0,""
2189,10814,offer_sent,106,"2022-06-09 17:46:00",5,10729,"2022-06-07 16:39:52",2.05,0,""
2189,11087,quotation_recieved,107,"2022-06-16 16:08:08",6,10814,"2022-06-09 17:46:00",6.93,1,"not answered"
2190,10309,leads_registered,101,"2022-05-25 12:12:33",0,,,,0,""
2190,10340,leads_qualification,102,"2022-05-27 09:42:12",1,10309,"2022-05-25 12:12:33",1.9,0,""
2190,10372,initial_communication_success,103,"2022-05-30 09:10:16",2,10340,"2022-05-27 09:42:12",2.98,0,""
2190,10439,approach_success,104,"2022-05-31 11:42:01",3,10372,"2022-05-30 09:10:16",1.11,1,"not answered"
2191,10310,leads_registered,101,"2022-05-25 12:18:05",0,,,,0,""
2191,10438,leads_qualification,102,"2022-05-31 11:33:43",1,10310,"2022-05-25 12:18:05",5.97,0,""
2191,10505,initial_communication_success,103,"2022-06-02 09:41:03",2,10438,"2022-05-31 11:33:43",1.92,0,""
2191,10570,approach_success,104,"2022-06-03 13:46:11",3,10505,"2022-06-02 09:41:03",1.17,0,""
2191,10845,discussion_success,105,"2022-06-10 11:55:27",4,10570,"2022-06-03 13:46:11",6.92,0,""
2191,10983,offer_sent,106,"2022-06-14 11:14:15",5,10845,"2022-06-10 11:55:27",3.97,0,""
2191,11240,quotation_recieved,107,"2022-06-21 17:33:01",6,10983,"2022-06-14 11:14:15",7.26,1,"not answered"
2192,10311,leads_registered,101,"2022-05-25 12:40:29",0,,,,0,""
2192,10409,leads_qualification,102,"2022-05-30 16:15:56",1,10311,"2022-05-25 12:40:29",5.15,0,""
2192,10437,initial_communication_success,103,"2022-05-31 11:22:41",2,10409,"2022-05-30 16:15:56",0.8,0,""
2192,10538,approach_success,104,"2022-06-03 09:39:30",3,10437,"2022-05-31 11:22:41",2.93,0,""
2192,10684,discussion_success,105,"2022-06-07 09:05:00",4,10538,"2022-06-03 09:39:30",3.98,0,""
2192,10793,offer_sent,106,"2022-06-09 11:29:25",5,10684,"2022-06-07 09:05:00",2.1,0,""
2192,11126,quotation_recieved,107,"2022-06-17 15:55:16",6,10793,"2022-06-09 11:29:25",8.18,0,""
2192,11184,deal_won,108,"2022-06-20 16:10:37",7,11126,"2022-06-17 15:55:16",3.01,0,""
2193,10312,leads_registered,101,"2022-05-25 14:40:57",0,,,,0,""
2193,10359,leads_qualification,102,"2022-05-27 15:39:38",1,10312,"2022-05-25 14:40:57",2.04,0,""
2193,10411,initial_communication_success,103,"2022-05-30 16:25:48",2,10359,"2022-05-27 15:39:38",3.03,0,""
2193,10425,approach_success,104,"2022-05-31 09:09:56",3,10411,"2022-05-30 16:25:48",0.7,0,""
2193,10816,discussion_success,105,"2022-06-10 09:16:07",4,10425,"2022-05-31 09:09:56",10.0,0,""
2193,10901,offer_sent,106,"2022-06-13 10:26:44",5,10816,"2022-06-10 09:16:07",3.05,0,""
2193,11342,quotation_recieved,107,"2022-06-24 12:53:20",6,10901,"2022-06-13 10:26:44",11.1,0,""
2193,11693,deal_won,108,"2022-07-04 13:50:20",7,11342,"2022-06-24 12:53:20",10.04,0,""
2194,10315,leads_registered,101,"2022-05-25 16:42:35",0,,,,0,""
2194,10351,leads_qualification,102,"2022-05-27 12:20:14",1,10315,"2022-05-25 16:42:35",1.82,0,""
2194,10379,initial_communication_success,103,"2022-05-30 10:12:16",2,10351,"2022-05-27 12:20:14",2.91,0,""
2194,10475,approach_success,104,"2022-06-01 12:03:47",3,10379,"2022-05-30 10:12:16",2.08,1,"not interested"
2195,10316,leads_registered,101,"2022-05-25 17:26:58",0,,,,0,""
2195,10352,leads_qualification,102,"2022-05-27 12:45:15",1,10316,"2022-05-25 17:26:58",1.8,0,""
2195,10382,initial_communication_success,103,"2022-05-30 10:22:59",2,10352,"2022-05-27 12:45:15",2.9,0,""
2195,10513,approach_success,104,"2022-06-02 13:14:36",3,10382,"2022-05-30 10:22:59",3.12,0,""
2195,10857,discussion_success,105,"2022-06-10 14:15:27",4,10513,"2022-06-02 13:14:36",8.04,0,""
2195,10940,offer_sent,106,"2022-06-13 15:07:30",5,10857,"2022-06-10 14:15:27",3.04,0,""
2195,11276,quotation_recieved,107,"2022-06-22 16:55:12",6,10940,"2022-06-13 15:07:30",9.07,0,""
2195,11554,deal_won,108,"2022-06-30 13:54:14",7,11276,"2022-06-22 16:55:12",7.87,0,""
2196,10325,leads_registered,101,"2022-05-26 13:03:46",0,,,,0,""
2196,10488,leads_qualification,102,"2022-06-01 15:44:38",1,10325,"2022-05-26 13:03:46",6.11,0,""
2196,10564,initial_communication_success,103,"2022-06-03 13:12:51",2,10488,"2022-06-01 15:44:38",1.89,0,""
2196,10615,approach_success,104,"2022-06-06 10:17:28",3,10564,"2022-06-03 13:12:51",2.88,0,""
2196,10853,discussion_success,105,"2022-06-10 13:02:07",4,10615,"2022-06-06 10:17:28",4.11,1,"price not fit"
2197,10326,leads_registered,101,"2022-05-26 13:06:07",0,,,,0,""
2197,10396,leads_qualification,102,"2022-05-30 13:44:29",1,10326,"2022-05-26 13:06:07",4.03,0,""
2197,10456,initial_communication_success,103,"2022-05-31 17:00:10",2,10396,"2022-05-30 13:44:29",1.14,0,""
2197,10527,approach_success,104,"2022-06-02 17:07:32",3,10456,"2022-05-31 17:00:10",2.01,0,""
2197,10898,discussion_success,105,"2022-06-13 09:59:45",4,10527,"2022-06-02 17:07:32",10.7,0,""
2197,11001,offer_sent,106,"2022-06-14 15:11:05",5,10898,"2022-06-13 09:59:45",1.22,0,""
2197,11359,quotation_recieved,107,"2022-06-24 16:05:58",6,11001,"2022-06-14 15:11:05",10.04,0,""
2197,11632,deal_won,108,"2022-07-01 16:24:32",7,11359,"2022-06-24 16:05:58",7.01,0,""
2198,10327,leads_registered,101,"2022-05-26 13:12:10",0,,,,0,""
2198,10374,leads_qualification,102,"2022-05-30 09:11:36",1,10327,"2022-05-26 13:12:10",3.83,0,""
2198,10478,initial_communication_success,103,"2022-06-01 12:48:13",2,10374,"2022-05-30 09:11:36",2.15,0,""
2198,10508,approach_success,104,"2022-06-02 12:04:53",3,10478,"2022-06-01 12:48:13",0.97,0,""
2198,10724,discussion_success,105,"2022-06-07 16:04:25",4,10508,"2022-06-02 12:04:53",5.17,0,""
2198,10788,offer_sent,106,"2022-06-09 09:58:32",5,10724,"2022-06-07 16:04:25",1.75,1,"not interested"
2199,10328,leads_registered,101,"2022-05-26 14:55:20",0,,,,0,""
2199,10440,leads_qualification,102,"2022-05-31 11:58:15",1,10328,"2022-05-26 14:55:20",4.88,0,""
2199,10563,initial_communication_success,103,"2022-06-03 12:45:28",2,10440,"2022-05-31 11:58:15",3.03,0,""
2199,10678,approach_success,104,"2022-06-06 17:34:48",3,10563,"2022-06-03 12:45:28",3.2,0,""
2199,10991,discussion_success,105,"2022-06-14 12:49:51",4,10678,"2022-06-06 17:34:48",7.8,0,""
2199,11049,offer_sent,106,"2022-06-15 16:42:02",5,10991,"2022-06-14 12:49:51",1.16,0,""
2199,11274,quotation_recieved,107,"2022-06-22 16:28:41",6,11049,"2022-06-15 16:42:02",6.99,0,""
2199,11451,deal_won,108,"2022-06-28 09:25:39",7,11274,"2022-06-22 16:28:41",5.71,0,""
2200,10335,leads_registered,101,"2022-05-27 09:19:14",0,,,,0,""
2200,10575,leads_qualification,102,"2022-06-03 15:06:23",1,10335,"2022-05-27 09:19:14",7.24,0,""
2200,10632,initial_communication_success,103,"2022-06-06 11:39:49",2,10575,"2022-06-03 15:06:23",2.86,0,""
2200,10809,approach_success,104,"2022-06-09 16:55:59",3,10632,"2022-06-06 11:39:49",3.22,0,""
2200,11083,discussion_success,105,"2022-06-16 15:24:54",4,10809,"2022-06-09 16:55:59",6.94,0,""
2200,11198,offer_sent,106,"2022-06-20 17:33:14",5,11083,"2022-06-16 15:24:54",4.09,1,"not answered"
2201,10337,leads_registered,101,"2022-05-27 09:25:34",0,,,,0,""
2201,10441,leads_qualification,102,"2022-05-31 12:15:03",1,10337,"2022-05-27 09:25:34",4.12,1,"not selected"
2202,10345,leads_registered,101,"2022-05-27 10:17:03",0,,,,0,""
2202,10455,leads_qualification,102,"2022-05-31 16:50:41",1,10345,"2022-05-27 10:17:03",4.27,0,""
2202,10567,initial_communication_success,103,"2022-06-03 13:30:57",2,10455,"2022-05-31 16:50:41",2.86,0,""
2202,10630,approach_success,104,"2022-06-06 11:08:15",3,10567,"2022-06-03 13:30:57",2.9,0,""
2202,10965,discussion_success,105,"2022-06-13 17:22:55",4,10630,"2022-06-06 11:08:15",7.26,1,"not interested"
2203,10346,leads_registered,101,"2022-05-27 10:32:05",0,,,,0,""
2203,10547,leads_qualification,102,"2022-06-03 10:17:27",1,10346,"2022-05-27 10:32:05",6.99,0,""
2203,10608,initial_communication_success,103,"2022-06-06 09:32:11",2,10547,"2022-06-03 10:17:27",2.97,0,""
2203,10703,approach_success,104,"2022-06-07 11:56:41",3,10608,"2022-06-06 09:32:11",1.1,0,""
2203,10919,discussion_success,105,"2022-06-13 12:20:16",4,10703,"2022-06-07 11:56:41",6.02,0,""
2203,11114,offer_sent,106,"2022-06-17 12:30:58",5,10919,"2022-06-13 12:20:16",4.01,1,"not answered"
2204,10348,leads_registered,101,"2022-05-27 10:33:30",0,,,,0,""
2204,10535,leads_qualification,102,"2022-06-03 09:13:12",1,10348,"2022-05-27 10:33:30",6.94,0,""
2204,10637,initial_communication_success,103,"2022-06-06 12:41:24",2,10535,"2022-06-03 09:13:12",3.14,0,""
2204,10811,approach_success,104,"2022-06-09 17:20:02",3,10637,"2022-06-06 12:41:24",3.19,0,""
2204,10915,discussion_success,105,"2022-06-13 11:30:42",4,10811,"2022-06-09 17:20:02",3.76,0,""
2204,11085,offer_sent,106,"2022-06-16 16:05:13",5,10915,"2022-06-13 11:30:42",3.19,0,""
2204,11317,quotation_recieved,107,"2022-06-24 09:01:29",6,11085,"2022-06-16 16:05:13",7.71,0,""
2204,11433,deal_won,108,"2022-06-27 16:52:22",7,11317,"2022-06-24 09:01:29",3.33,0,""
2205,10350,leads_registered,101,"2022-05-27 12:16:36",0,,,,0,""
2205,10558,leads_qualification,102,"2022-06-03 11:45:36",1,10350,"2022-05-27 12:16:36",6.98,0,""
2205,10652,initial_communication_success,103,"2022-06-06 14:39:25",2,10558,"2022-06-03 11:45:36",3.12,0,""
2205,10711,approach_success,104,"2022-06-07 13:17:38",3,10652,"2022-06-06 14:39:25",0.94,0,""
2205,10900,discussion_success,105,"2022-06-13 10:19:12",4,10711,"2022-06-07 13:17:38",5.88,0,""
2205,11024,offer_sent,106,"2022-06-15 09:04:48",5,10900,"2022-06-13 10:19:12",1.95,0,""
2205,11347,quotation_recieved,107,"2022-06-24 13:42:55",6,11024,"2022-06-15 09:04:48",9.19,0,""
2205,11644,deal_won,108,"2022-07-01 17:29:00",7,11347,"2022-06-24 13:42:55",7.16,0,""
2206,10355,leads_registered,101,"2022-05-27 13:56:23",0,,,,0,""
2206,10576,leads_qualification,102,"2022-06-03 15:16:59",1,10355,"2022-05-27 13:56:23",7.06,1,"not selected"
2207,10356,leads_registered,101,"2022-05-27 14:07:34",0,,,,0,""
2207,10476,leads_qualification,102,"2022-06-01 12:21:14",1,10356,"2022-05-27 14:07:34",4.93,1,"not selected"
2208,10358,leads_registered,101,"2022-05-27 14:41:37",0,,,,0,""
2208,10424,leads_qualification,102,"2022-05-30 17:53:57",1,10358,"2022-05-27 14:41:37",3.13,0,""
2208,10484,initial_communication_success,103,"2022-06-01 15:13:28",2,10424,"2022-05-30 17:53:57",1.89,0,""
2208,10572,approach_success,104,"2022-06-03 14:20:10",3,10484,"2022-06-01 15:13:28",1.96,0,""
2208,10921,discussion_success,105,"2022-06-13 12:24:25",4,10572,"2022-06-03 14:20:10",9.92,1,"price not fit"
2209,10360,leads_registered,101,"2022-05-27 15:49:00",0,,,,0,""
2209,10552,leads_qualification,102,"2022-06-03 10:52:40",1,10360,"2022-05-27 15:49:00",6.79,0,""
2209,10659,initial_communication_success,103,"2022-06-06 16:07:20",2,10552,"2022-06-03 10:52:40",3.22,0,""
2209,10697,approach_success,104,"2022-06-07 11:11:42",3,10659,"2022-06-06 16:07:20",0.79,1,"not answered"
2210,10361,leads_registered,101,"2022-05-27 16:02:59",0,,,,0,""
2210,10596,leads_qualification,102,"2022-06-03 17:02:19",1,10361,"2022-05-27 16:02:59",7.04,0,""
2210,10679,initial_communication_success,103,"2022-06-06 17:38:14",2,10596,"2022-06-03 17:02:19",3.02,0,""
2210,10710,approach_success,104,"2022-06-07 13:12:30",3,10679,"2022-06-06 17:38:14",0.82,1,"not answered"
2211,10368,leads_registered,101,"2022-05-27 17:47:38",0,,,,0,""
2211,10592,leads_qualification,102,"2022-06-03 16:43:40",1,10368,"2022-05-27 17:47:38",6.96,1,"not selected"
2212,10373,leads_registered,101,"2022-05-30 09:10:43",0,,,,0,""
2213,10375,leads_registered,101,"2022-05-30 09:25:10",0,,,,0,""
2214,10376,leads_registered,101,"2022-05-30 09:33:18",0,,,,0,""
2214,10573,leads_qualification,102,"2022-06-03 14:30:56",1,10376,"2022-05-30 09:33:18",4.21,0,""
2214,10669,initial_communication_success,103,"2022-06-06 16:44:34",2,10573,"2022-06-03 14:30:56",3.09,0,""
2214,10796,approach_success,104,"2022-06-09 12:00:43",3,10669,"2022-06-06 16:44:34",2.8,0,""
2214,11138,discussion_success,105,"2022-06-17 17:43:16",4,10796,"2022-06-09 12:00:43",8.24,1,"price not fit"
2215,10377,leads_registered,101,"2022-05-30 10:05:43",0,,,,0,""
2215,10555,leads_qualification,102,"2022-06-03 11:31:52",1,10377,"2022-05-30 10:05:43",4.06,0,""
2215,10674,initial_communication_success,103,"2022-06-06 17:22:41",2,10555,"2022-06-03 11:31:52",3.24,0,""
2215,10696,approach_success,104,"2022-06-07 11:05:29",3,10674,"2022-06-06 17:22:41",0.74,0,""
2215,10939,discussion_success,105,"2022-06-13 14:17:27",4,10696,"2022-06-07 11:05:29",6.13,1,"not answered"
2216,10381,leads_registered,101,"2022-05-30 10:19:03",0,,,,0,""
2216,10532,leads_qualification,102,"2022-06-03 09:03:08",1,10381,"2022-05-30 10:19:03",3.95,0,""
2216,10670,initial_communication_success,103,"2022-06-06 17:07:07",2,10532,"2022-06-03 09:03:08",3.34,0,""
2216,10769,approach_success,104,"2022-06-08 15:22:34",3,10670,"2022-06-06 17:07:07",1.93,0,""
2216,11100,discussion_success,105,"2022-06-17 09:45:11",4,10769,"2022-06-08 15:22:34",8.77,0,""
2216,11146,offer_sent,106,"2022-06-20 09:21:17",5,11100,"2022-06-17 09:45:11",2.98,0,""
2216,11463,quotation_recieved,107,"2022-06-28 12:24:44",6,11146,"2022-06-20 09:21:17",8.13,1,"not answered"
2217,10384,leads_registered,101,"2022-05-30 10:32:48",0,,,,0,""
2217,10582,leads_qualification,102,"2022-06-03 16:10:04",1,10384,"2022-05-30 10:32:48",4.23,0,""
2217,10639,initial_communication_success,103,"2022-06-06 13:01:57",2,10582,"2022-06-03 16:10:04",2.87,0,""
2217,10708,approach_success,104,"2022-06-07 12:55:15",3,10639,"2022-06-06 13:01:57",1.0,0,""
2217,11090,discussion_success,105,"2022-06-16 16:22:24",4,10708,"2022-06-07 12:55:15",9.14,0,""
2217,11163,offer_sent,106,"2022-06-20 12:21:57",5,11090,"2022-06-16 16:22:24",3.83,0,""
2217,11526,quotation_recieved,107,"2022-06-29 14:51:49",6,11163,"2022-06-20 12:21:57",9.1,0,""
2217,11825,deal_won,108,"2022-07-06 17:08:45",7,11526,"2022-06-29 14:51:49",7.1,0,""
2218,10385,leads_registered,101,"2022-05-30 10:35:18",0,,,,0,""
2218,10571,leads_qualification,102,"2022-06-03 13:56:57",1,10385,"2022-05-30 10:35:18",4.14,0,""
2218,10623,initial_communication_success,103,"2022-06-06 10:47:13",2,10571,"2022-06-03 13:56:57",2.87,0,""
2218,10709,approach_success,104,"2022-06-07 13:06:24",3,10623,"2022-06-06 10:47:13",1.1,1,"not interested"
2219,10386,leads_registered,101,"2022-05-30 10:37:57",0,,,,0,""
2219,10676,leads_qualification,102,"2022-06-06 17:26:43",1,10386,"2022-05-30 10:37:57",7.28,0,""
2219,10739,initial_communication_success,103,"2022-06-07 17:50:39",2,10676,"2022-06-06 17:26:43",1.02,0,""
2219,10795,approach_success,104,"2022-06-09 11:57:57",3,10739,"2022-06-07 17:50:39",1.76,0,""
2219,11148,discussion_success,105,"2022-06-20 09:43:03",4,10795,"2022-06-09 11:57:57",10.91,1,"not answered"
2220,10387,leads_registered,101,"2022-05-30 10:43:01",0,,,,0,""
2220,10550,leads_qualification,102,"2022-06-03 10:40:21",1,10387,"2022-05-30 10:43:01",4.0,0,""
2220,10647,initial_communication_success,103,"2022-06-06 13:54:02",2,10550,"2022-06-03 10:40:21",3.13,1,"not answered"
2221,10389,leads_registered,101,"2022-05-30 10:57:12",0,,,,0,""
2222,10392,leads_registered,101,"2022-05-30 12:03:10",0,,,,0,""
2222,10581,leads_qualification,102,"2022-06-03 16:07:04",1,10392,"2022-05-30 12:03:10",4.17,0,""
2222,10672,initial_communication_success,103,"2022-06-06 17:10:31",2,10581,"2022-06-03 16:07:04",3.04,1,"not answered"
2223,10397,leads_registered,101,"2022-05-30 13:57:48",0,,,,0,""
2223,10595,leads_qualification,102,"2022-06-03 17:01:24",1,10397,"2022-05-30 13:57:48",4.13,0,""
2223,10648,initial_communication_success,103,"2022-06-06 13:58:21",2,10595,"2022-06-03 17:01:24",2.87,0,""
2223,10712,approach_success,104,"2022-06-07 13:24:23",3,10648,"2022-06-06 13:58:21",0.98,0,""
2223,11093,discussion_success,105,"2022-06-16 17:18:22",4,10712,"2022-06-07 13:24:23",9.16,1,"price not fit"
2224,10399,leads_registered,101,"2022-05-30 14:38:40",0,,,,0,""
2225,10401,leads_registered,101,"2022-05-30 14:57:48",0,,,,0,""
2225,10580,leads_qualification,102,"2022-06-03 16:02:14",1,10401,"2022-05-30 14:57:48",4.04,0,""
2225,10635,initial_communication_success,103,"2022-06-06 12:30:08",2,10580,"2022-06-03 16:02:14",2.85,0,""
2225,10706,approach_success,104,"2022-06-07 12:44:39",3,10635,"2022-06-06 12:30:08",1.01,1,"not answered"
2226,10403,leads_registered,101,"2022-05-30 15:01:26",0,,,,0,""
2227,10405,leads_registered,101,"2022-05-30 15:17:20",0,,,,0,""
2227,10541,leads_qualification,102,"2022-06-03 09:48:11",1,10405,"2022-05-30 15:17:20",3.77,0,""
2227,10611,initial_communication_success,103,"2022-06-06 10:05:05",2,10541,"2022-06-03 09:48:11",3.01,0,""
2227,10737,approach_success,104,"2022-06-07 17:29:25",3,10611,"2022-06-06 10:05:05",1.31,0,""
2227,10909,discussion_success,105,"2022-06-13 10:52:57",4,10737,"2022-06-07 17:29:25",5.72,0,""
2227,11104,offer_sent,106,"2022-06-17 10:18:09",5,10909,"2022-06-13 10:52:57",3.98,0,""
2227,11252,quotation_recieved,107,"2022-06-22 10:12:38",6,11104,"2022-06-17 10:18:09",5.0,0,""
2227,11430,deal_won,108,"2022-06-27 16:31:44",7,11252,"2022-06-22 10:12:38",5.26,0,""
2228,10408,leads_registered,101,"2022-05-30 16:04:28",0,,,,0,""
2228,10600,leads_qualification,102,"2022-06-03 17:49:57",1,10408,"2022-05-30 16:04:28",4.07,0,""
2228,10629,initial_communication_success,103,"2022-06-06 11:07:29",2,10600,"2022-06-03 17:49:57",2.72,1,"not answered"
2229,10412,leads_registered,101,"2022-05-30 16:31:58",0,,,,0,""
2229,10524,leads_qualification,102,"2022-06-02 16:40:54",1,10412,"2022-05-30 16:31:58",3.01,0,""
2229,10556,initial_communication_success,103,"2022-06-03 11:34:21",2,10524,"2022-06-02 16:40:54",0.79,0,""
2229,10634,approach_success,104,"2022-06-06 12:15:52",3,10556,"2022-06-03 11:34:21",3.03,0,""
2229,10990,discussion_success,105,"2022-06-14 12:36:10",4,10634,"2022-06-06 12:15:52",8.01,0,""
2229,11071,offer_sent,106,"2022-06-16 11:55:43",5,10990,"2022-06-14 12:36:10",1.97,0,""
2229,11339,quotation_recieved,107,"2022-06-24 12:13:20",6,11071,"2022-06-16 11:55:43",8.01,0,""
