leads_id,ga_id,Page_Name,page_ts,seq_id,time_spent,form_page,info_page
1841,6441,/features,"2022-03-10 12:49:13",2,30.0,0,1
1841,6442,/testimonials,"2022-03-10 12:49:43",3,26.0,0,1
1841,6443,/form/brochure,"2022-03-10 12:50:09",4,,1,0
1842,6444,/testimonials,"2022-03-10 13:32:52",1,48.0,0,1
1842,6445,/form/demo,"2022-03-10 13:33:40",2,,1,0
1843,6446,/studycase,"2022-03-10 14:03:17",1,44.0,0,1
1843,6447,/testimonials,"2022-03-10 14:04:01",2,21.0,0,1
1843,6448,/portofolio,"2022-03-10 14:04:22",3,23.0,0,1
1843,6449,/form/demo,"2022-03-10 14:04:45",4,15.0,1,0
1843,6450,/portofolio,"2022-03-10 14:05:00",5,21.0,0,1
1843,6451,/form/demo,"2022-03-10 14:05:21",6,,1,0
1844,6452,/portofolio,"2022-03-10 16:49:20",1,46.0,0,1
1844,6453,/form/demo,"2022-03-10 16:50:06",2,,1,0
1845,6454,/home,"2022-03-11 09:47:30",1,32.0,0,0
1845,6455,/testimonials,"2022-03-11 09:48:02",2,24.0,0,1
1845,6456,/studycase,"2022-03-11 09:48:26",3,30.0,0,1
1845,6457,/features,"2022-03-11 09:48:56",4,27.0,0,1
1845,6458,/testimonials,"2022-03-11 09:49:23",5,24.0,0,1
1845,6459,/form/demo,"2022-03-11 09:49:47",6,,1,0
1846,6460,/features,"2022-03-11 10:14:42",1,40.0,0,1
1846,6461,/studycase,"2022-03-11 10:15:22",2,28.0,0,1
1846,6462,/form/set-a-meeting,"2022-03-11 10:15:50",3,20.0,1,0
1846,6463,/form/brochure,"2022-03-11 10:16:10",4,,1,0
1847,6464,/home,"2022-03-11 10:38:38",1,36.0,0,0
1847,6465,/features,"2022-03-11 10:39:14",2,29.0,0,1
1847,6466,/studycase,"2022-03-11 10:39:43",3,20.0,0,1
1847,6467,/features,"2022-03-11 10:40:03",4,20.0,0,1
1847,6468,/form/brochure,"2022-03-11 10:40:23",5,,1,0
1848,6469,/testimonials,"2022-03-11 12:16:25",1,40.0,0,1
1848,6470,/home,"2022-03-11 12:17:05",2,15.0,0,0
1848,6471,/form/brochure,"2022-03-11 12:17:20",3,,1,0
1849,6472,/portofolio,"2022-03-11 13:09:54",1,46.0,0,1
1849,6473,/features,"2022-03-11 13:10:40",2,24.0,0,1
1849,6474,/form/brochure,"2022-03-11 13:11:04",3,,1,0
1850,6475,/features,"2022-03-11 15:54:07",1,44.0,0,1
1850,6476,/testimonials,"2022-03-11 15:54:51",2,28.0,0,1
1850,6477,/portofolio,"2022-03-11 15:55:19",3,29.0,0,1
1850,6478,/form/demo,"2022-03-11 15:55:48",4,,1,0
1851,6479,/features,"2022-03-11 16:24:41",1,50.0,0,1
1851,6480,/studycase,"2022-03-11 16:25:31",2,24.0,0,1
1851,6481,/form/demo,"2022-03-11 16:25:55",3,14.0,1,0
1851,6482,/form/brochure,"2022-03-11 16:26:09",4,,1,0
1852,6483,/features,"2022-03-11 16:30:07",1,50.0,0,1
1852,6484,/portofolio,"2022-03-11 16:30:57",2,29.0,0,1
1852,6485,/studycase,"2022-03-11 16:31:26",3,24.0,0,1
1852,6486,/portofolio,"2022-03-11 16:31:50",4,25.0,0,1
1852,6487,/testimonials,"2022-03-11 16:32:15",5,22.0,0,1
1852,6488,/form/set-a-meeting,"2022-03-11 16:32:37",6,,1,0
1853,6489,/portofolio,"2022-03-11 17:22:01",1,43.0,0,1
1853,6490,/form/brochure,"2022-03-11 17:22:44",2,,1,0
1854,6491,/home,"2022-03-14 10:05:33",1,32.0,0,0
1854,6492,/form/demo,"2022-03-14 10:06:05",2,,1,0
1855,6493,/home,"2022-03-14 13:49:40",1,36.0,0,0
1855,6494,/portofolio,"2022-03-14 13:50:16",2,21.0,0,1
1855,6495,/studycase,"2022-03-14 13:50:37",3,23.0,0,1
1855,6496,/form/demo,"2022-03-14 13:51:00",4,,1,0
1856,6497,/home,"2022-03-14 14:17:10",1,40.0,0,0
1856,6498,/form/set-a-meeting,"2022-03-14 14:17:50",2,20.0,1,0
1856,6499,/portofolio,"2022-03-14 14:18:10",3,28.0,0,1
1856,6500,/studycase,"2022-03-14 14:18:38",4,27.0,0,1
1856,6501,/form/demo,"2022-03-14 14:19:05",5,,1,0
1857,6502,/portofolio,"2022-03-15 09:51:03",1,47.0,0,1
1857,6503,/form/brochure,"2022-03-15 09:51:50",2,18.0,1,0
1857,6504,/home,"2022-03-15 09:52:08",3,12.0,0,0
1857,6505,/features,"2022-03-15 09:52:20",4,30.0,0,1
1857,6506,/form/set-a-meeting,"2022-03-15 09:52:50",5,,1,0
1858,6507,/studycase,"2022-03-15 10:26:21",1,46.0,0,1
1858,6508,/testimonials,"2022-03-15 10:27:07",2,25.0,0,1
1858,6509,/form/brochure,"2022-03-15 10:27:32",3,18.0,1,0
1858,6510,/form/brochure,"2022-03-15 10:27:50",4,,1,0
1859,6511,/testimonials,"2022-03-15 11:28:11",1,41.0,0,1
1859,6512,/form/publications,"2022-03-15 11:28:52",2,16.0,1,0
1859,6513,/studycase,"2022-03-15 11:29:08",3,20.0,0,1
1859,6514,/features,"2022-03-15 11:29:28",4,21.0,0,1
1859,6515,/form/set-a-meeting,"2022-03-15 11:29:49",5,20.0,1,0
1859,6516,/form/brochure,"2022-03-15 11:30:09",6,,1,0
1860,6517,/features,"2022-03-15 15:02:39",1,40.0,0,1
1860,6518,/studycase,"2022-03-15 15:03:19",2,26.0,0,1
1860,6519,/features,"2022-03-15 15:03:45",3,28.0,0,1
1860,6520,/form/brochure,"2022-03-15 15:04:13",4,,1,0
1861,6521,/features,"2022-03-15 17:02:39",1,50.0,0,1
1861,6522,/studycase,"2022-03-15 17:03:29",2,23.0,0,1
1861,6523,/testimonials,"2022-03-15 17:03:52",3,24.0,0,1
1861,6524,/form/brochure,"2022-03-15 17:04:16",4,,1,0
1862,6525,/features,"2022-03-15 17:16:35",1,42.0,0,1
1862,6526,/testimonials,"2022-03-15 17:17:17",2,23.0,0,1
1862,6527,/form/brochure,"2022-03-15 17:17:40",3,,1,0
1863,6528,/testimonials,"2022-03-16 10:13:38",1,50.0,0,1
1863,6529,/form/publications,"2022-03-16 10:14:28",2,16.0,1,0
1863,6530,/testimonials,"2022-03-16 10:14:44",3,28.0,0,1
1863,6531,/portofolio,"2022-03-16 10:15:12",4,27.0,0,1
1863,6532,/studycase,"2022-03-16 10:15:39",5,29.0,0,1
1863,6533,/form/set-a-meeting,"2022-03-16 10:16:08",6,,1,0
1864,6534,/testimonials,"2022-03-16 10:23:29",1,42.0,0,1
1864,6535,/features,"2022-03-16 10:24:11",2,24.0,0,1
1864,6536,/studycase,"2022-03-16 10:24:35",3,26.0,0,1
1864,6537,/form/demo,"2022-03-16 10:25:01",4,,1,0
1865,6538,/home,"2022-03-16 15:06:37",1,37.0,0,0
1865,6539,/portofolio,"2022-03-16 15:07:14",2,24.0,0,1
1865,6540,/form/demo,"2022-03-16 15:07:38",3,15.0,1,0
1865,6541,/studycase,"2022-03-16 15:07:53",4,25.0,0,1
1865,6542,/form/demo,"2022-03-16 15:08:18",5,10.0,1,0
1865,6543,/form/brochure,"2022-03-16 15:08:28",6,,1,0
1866,6544,/testimonials,"2022-03-16 15:43:57",1,48.0,0,1
1866,6545,/form/set-a-meeting,"2022-03-16 15:44:45",2,,1,0
1867,6546,/form/set-a-meeting,"2022-03-17 09:45:51",1,,1,0
1868,6547,/home,"2022-03-17 13:18:00",1,31.0,0,0
1868,6548,/form/demo,"2022-03-17 13:18:31",2,15.0,1,0
1868,6549,/studycase,"2022-03-17 13:18:46",3,24.0,0,1
1868,6550,/form/set-a-meeting,"2022-03-17 13:19:10",4,,1,0
1869,6551,/features,"2022-03-17 13:29:07",1,45.0,0,1
1869,6552,/form/brochure,"2022-03-17 13:29:52",2,,1,0
1870,6553,/home,"2022-03-17 14:05:16",1,34.0,0,0
1870,6554,/studycase,"2022-03-17 14:05:50",2,30.0,0,1
1870,6555,/portofolio,"2022-03-17 14:06:20",3,24.0,0,1
1870,6556,/form/brochure,"2022-03-17 14:06:44",4,,1,0
1871,6557,/studycase,"2022-03-18 09:06:30",1,49.0,0,1
1871,6558,/form/brochure,"2022-03-18 09:07:19",2,13.0,1,0
1871,6559,/portofolio,"2022-03-18 09:07:32",3,29.0,0,1
1871,6560,/features,"2022-03-18 09:08:01",4,28.0,0,1
1871,6561,/testimonials,"2022-03-18 09:08:29",5,24.0,0,1
1871,6562,/form/set-a-meeting,"2022-03-18 09:08:53",6,,1,0
1872,6563,/portofolio,"2022-03-18 09:37:42",1,41.0,0,1
1872,6564,/testimonials,"2022-03-18 09:38:23",2,20.0,0,1
1872,6565,/studycase,"2022-03-18 09:38:43",3,20.0,0,1
1872,6566,/features,"2022-03-18 09:39:03",4,22.0,0,1
1872,6567,/form/demo,"2022-03-18 09:39:25",5,,1,0
1873,6568,/studycase,"2022-03-18 10:01:32",1,45.0,0,1
1873,6569,/form/set-a-meeting,"2022-03-18 10:02:17",2,,1,0
1874,6570,/form/set-a-meeting,"2022-03-18 10:57:18",1,,1,0
1875,6571,/form/set-a-meeting,"2022-03-18 12:27:04",1,,1,0
1876,6572,/testimonials,"2022-03-18 16:58:07",1,47.0,0,1
1876,6573,/studycase,"2022-03-18 16:58:54",2,20.0,0,1
1876,6574,/testimonials,"2022-03-18 16:59:14",3,24.0,0,1
1876,6575,/form/set-a-meeting,"2022-03-18 16:59:38",4,,1,0
1877,6576,/studycase,"2022-03-21 09:08:56",1,43.0,0,1
1877,6577,/home,"2022-03-21 09:09:39",2,20.0,0,0
1877,6578,/features,"2022-03-21 09:09:59",3,20.0,0,1
1877,6579,/testimonials,"2022-03-21 09:10:19",4,30.0,0,1
1877,6580,/form/demo,"2022-03-21 09:10:49",5,,1,0
1878,6581,/testimonials,"2022-03-21 10:21:57",1,45.0,0,1
1878,6582,/features,"2022-03-21 10:22:42",2,30.0,0,1
1878,6583,/form/brochure,"2022-03-21 10:23:12",3,,1,0
1879,6584,/home,"2022-03-21 11:05:03",1,34.0,0,0
1879,6585,/features,"2022-03-21 11:05:37",2,22.0,0,1
1879,6586,/form/set-a-meeting,"2022-03-21 11:05:59",3,12.0,1,0
1879,6587,/form/brochure,"2022-03-21 11:06:11",4,,1,0
1880,6588,/studycase,"2022-03-21 12:02:35",1,49.0,0,1
1880,6589,/form/brochure,"2022-03-21 12:03:24",2,20.0,1,0
1880,6590,/testimonials,"2022-03-21 12:03:44",3,24.0,0,1
1880,6591,/features,"2022-03-21 12:04:08",4,29.0,0,1
1880,6592,/portofolio,"2022-03-21 12:04:37",5,22.0,0,1
1880,6593,/form/demo,"2022-03-21 12:04:59",6,,1,0
1881,6594,/form/brochure,"2022-03-21 13:35:10",1,,1,0
1882,6595,/form/set-a-meeting,"2022-03-21 13:53:11",1,,1,0
1883,6596,/form/set-a-meeting,"2022-03-21 15:23:35",1,,1,0
1884,6597,/home,"2022-03-21 16:43:34",1,38.0,0,0
1884,6598,/portofolio,"2022-03-21 16:44:12",2,21.0,0,1
1884,6599,/features,"2022-03-21 16:44:33",3,29.0,0,1
1884,6600,/form/demo,"2022-03-21 16:45:02",4,17.0,1,0
1884,6601,/studycase,"2022-03-21 16:45:19",5,28.0,0,1
1884,6602,/form/set-a-meeting,"2022-03-21 16:45:47",6,,1,0
1885,6603,/form/demo,"2022-03-21 17:22:43",1,,1,0
1886,6604,/home,"2022-03-22 09:09:15",1,37.0,0,0
1886,6605,/portofolio,"2022-03-22 09:09:52",2,26.0,0,1
1886,6606,/form/demo,"2022-03-22 09:10:18",3,,1,0
1887,6607,/testimonials,"2022-03-22 09:52:50",1,42.0,0,1
1887,6608,/form/set-a-meeting,"2022-03-22 09:53:32",2,,1,0
1888,6609,/home,"2022-03-22 14:10:08",1,36.0,0,0
1888,6610,/features,"2022-03-22 14:10:44",2,28.0,0,1
1888,6611,/studycase,"2022-03-22 14:11:12",3,25.0,0,1
1888,6612,/portofolio,"2022-03-22 14:11:37",4,24.0,0,1
1888,6613,/form/demo,"2022-03-22 14:12:01",5,,1,0
1889,6614,/home,"2022-03-22 15:26:19",1,34.0,0,0
1889,6615,/portofolio,"2022-03-22 15:26:53",2,28.0,0,1
1889,6616,/studycase,"2022-03-22 15:27:21",3,29.0,0,1
1889,6617,/form/brochure,"2022-03-22 15:27:50",4,,1,0
1890,6618,/home,"2022-03-22 16:02:43",1,31.0,0,0
1890,6619,/form/demo,"2022-03-22 16:03:14",2,,1,0
1891,6620,/studycase,"2022-03-22 16:45:25",1,40.0,0,1
1891,6621,/features,"2022-03-22 16:46:05",2,25.0,0,1
1891,6622,/form/set-a-meeting,"2022-03-22 16:46:30",3,16.0,1,0
1891,6623,/form/demo,"2022-03-22 16:46:46",4,,1,0
1892,6624,/home,"2022-03-23 09:18:26",1,38.0,0,0
1892,6626,/testimonials,"2022-03-23 09:19:04",2,21.0,0,1
1892,6628,/form/brochure,"2022-03-23 09:19:25",3,,1,0
1893,6625,/studycase,"2022-03-23 09:18:30",1,41.0,0,1
1893,6627,/features,"2022-03-23 09:19:11",2,28.0,0,1
1893,6629,/form/brochure,"2022-03-23 09:19:39",3,,1,0
1894,6630,/portofolio,"2022-03-23 09:42:53",1,44.0,0,1
1894,6631,/testimonials,"2022-03-23 09:43:37",2,27.0,0,1
1894,6632,/portofolio,"2022-03-23 09:44:04",3,30.0,0,1
1894,6633,/studycase,"2022-03-23 09:44:34",4,21.0,0,1
1894,6634,/features,"2022-03-23 09:44:55",5,22.0,0,1
1894,6635,/form/brochure,"2022-03-23 09:45:17",6,,1,0
1895,6636,/form/brochure,"2022-03-23 10:22:07",1,,1,0
1896,6637,/home,"2022-03-23 10:28:58",1,31.0,0,0
1896,6638,/form/brochure,"2022-03-23 10:29:29",2,17.0,1,0
1896,6639,/home,"2022-03-23 10:29:46",3,12.0,0,0
1896,6640,/form/brochure,"2022-03-23 10:29:58",4,15.0,1,0
1896,6641,/form/set-a-meeting,"2022-03-23 10:30:13",5,,1,0
1897,6642,/form/set-a-meeting,"2022-03-23 13:13:18",1,,1,0
1898,6643,/portofolio,"2022-03-23 14:31:58",1,46.0,0,1
1898,6644,/studycase,"2022-03-23 14:32:44",2,28.0,0,1
1898,6645,/portofolio,"2022-03-23 14:33:12",3,26.0,0,1
1898,6646,/form/brochure,"2022-03-23 14:33:38",4,12.0,1,0
1898,6647,/form/brochure,"2022-03-23 14:33:50",5,,1,0
1899,6648,/home,"2022-03-23 14:50:46",1,38.0,0,0
1899,6649,/form/brochure,"2022-03-23 14:51:24",2,,1,0
1900,6650,/form/set-a-meeting,"2022-03-23 15:41:39",1,,1,0
1901,6651,/home,"2022-03-23 15:52:19",1,36.0,0,0
1901,6652,/portofolio,"2022-03-23 15:52:55",2,21.0,0,1
1901,6653,/form/set-a-meeting,"2022-03-23 15:53:16",3,19.0,1,0
1901,6654,/form/demo,"2022-03-23 15:53:35",4,,1,0
1902,6655,/features,"2022-03-23 16:31:33",1,47.0,0,1
1902,6656,/portofolio,"2022-03-23 16:32:20",2,20.0,0,1
1902,6657,/form/set-a-meeting,"2022-03-23 16:32:40",3,11.0,1,0
1902,6658,/form/set-a-meeting,"2022-03-23 16:32:51",4,,1,0
1903,6659,/studycase,"2022-03-23 16:40:41",1,43.0,0,1
1903,6660,/features,"2022-03-23 16:41:24",2,21.0,0,1
1903,6661,/studycase,"2022-03-23 16:41:45",3,30.0,0,1
1903,6662,/testimonials,"2022-03-23 16:42:15",4,22.0,0,1
1903,6663,/form/brochure,"2022-03-23 16:42:37",5,,1,0
1904,6664,/features,"2022-03-23 17:15:10",1,45.0,0,1
1904,6665,/form/set-a-meeting,"2022-03-23 17:15:55",2,,1,0
1905,6666,/features,"2022-03-23 17:27:06",1,47.0,0,1
1905,6667,/form/set-a-meeting,"2022-03-23 17:27:53",2,,1,0
1906,6668,/studycase,"2022-03-23 17:38:20",1,41.0,0,1
1906,6669,/portofolio,"2022-03-23 17:39:01",2,30.0,0,1
1906,6670,/features,"2022-03-23 17:39:31",3,23.0,0,1
1906,6671,/testimonials,"2022-03-23 17:39:54",4,29.0,0,1
1906,6672,/form/brochure,"2022-03-23 17:40:23",5,16.0,1,0
1906,6673,/form/demo,"2022-03-23 17:40:39",6,,1,0
1907,6674,/portofolio,"2022-03-23 17:42:28",1,46.0,0,1
1907,6675,/form/set-a-meeting,"2022-03-23 17:43:14",2,15.0,1,0
1907,6676,/studycase,"2022-03-23 17:43:29",3,29.0,0,1
1907,6677,/features,"2022-03-23 17:43:58",4,24.0,0,1
1907,6678,/form/publications,"2022-03-23 17:44:22",5,20.0,1,0
1907,6680,/form/demo,"2022-03-23 17:44:42",6,,1,0
1908,6679,/testimonials,"2022-03-23 17:44:42",1,47.0,0,1
1908,6681,/features,"2022-03-23 17:45:29",2,20.0,0,1
1908,6682,/testimonials,"2022-03-23 17:45:49",3,23.0,0,1
1908,6683,/form/set-a-meeting,"2022-03-23 17:46:12",4,,1,0
1909,6684,/home,"2022-03-23 17:56:50",1,38.0,0,0
1909,6685,/portofolio,"2022-03-23 17:57:28",2,26.0,0,1
1909,6686,/features,"2022-03-23 17:57:54",3,29.0,0,1
1909,6687,/form/demo,"2022-03-23 17:58:23",4,12.0,1,0
1909,6688,/form/demo,"2022-03-23 17:58:35",5,,1,0
1910,6689,/studycase,"2022-03-24 09:03:12",1,44.0,0,1
1910,6691,/form/brochure,"2022-03-24 09:03:56",2,16.0,1,0
1910,6692,/form/demo,"2022-03-24 09:04:12",3,10.0,1,0
1910,6693,/form/set-a-meeting,"2022-03-24 09:04:22",4,16.0,1,0
1910,6695,/form/brochure,"2022-03-24 09:04:38",5,11.0,1,0
1910,6697,/form/demo,"2022-03-24 09:04:49",6,,1,0
1911,6690,/portofolio,"2022-03-24 09:03:43",1,45.0,0,1
1911,6694,/form/publications,"2022-03-24 09:04:28",2,15.0,1,0
1911,6696,/testimonials,"2022-03-24 09:04:43",3,23.0,0,1
1911,6698,/features,"2022-03-24 09:05:06",4,23.0,0,1
1911,6699,/form/brochure,"2022-03-24 09:05:29",5,,1,0
1912,6700,/home,"2022-03-24 10:27:56",1,34.0,0,0
1912,6701,/testimonials,"2022-03-24 10:28:30",2,22.0,0,1
1912,6702,/portofolio,"2022-03-24 10:28:52",3,24.0,0,1
1912,6703,/form/brochure,"2022-03-24 10:29:16",4,,1,0
1913,6704,/home,"2022-03-24 10:58:22",1,40.0,0,0
1913,6705,/features,"2022-03-24 10:59:02",2,29.0,0,1
1913,6706,/testimonials,"2022-03-24 10:59:31",3,27.0,0,1
1913,6707,/studycase,"2022-03-24 10:59:58",4,26.0,0,1
1913,6708,/testimonials,"2022-03-24 11:00:24",5,30.0,0,1
1913,6709,/form/demo,"2022-03-24 11:00:54",6,,1,0
1914,6710,/studycase,"2022-03-24 12:59:26",1,40.0,0,1
1914,6711,/form/set-a-meeting,"2022-03-24 13:00:06",2,16.0,1,0
1914,6712,/form/publications,"2022-03-24 13:00:22",3,12.0,1,0
1914,6713,/form/set-a-meeting,"2022-03-24 13:00:34",4,,1,0
1915,6714,/portofolio,"2022-03-24 14:37:40",1,41.0,0,1
1915,6715,/features,"2022-03-24 14:38:21",2,30.0,0,1
1915,6716,/home,"2022-03-24 14:38:51",3,15.0,0,0
1915,6717,/form/set-a-meeting,"2022-03-24 14:39:06",4,,1,0
1916,6718,/form/brochure,"2022-03-24 14:41:05",1,,1,0
1917,6719,/studycase,"2022-03-24 14:57:01",1,42.0,0,1
1917,6720,/portofolio,"2022-03-24 14:57:43",2,26.0,0,1
1917,6721,/testimonials,"2022-03-24 14:58:09",3,24.0,0,1
1917,6722,/form/set-a-meeting,"2022-03-24 14:58:33",4,,1,0
1918,6723,/home,"2022-03-24 15:09:24",1,38.0,0,0
1918,6724,/studycase,"2022-03-24 15:10:02",2,27.0,0,1
1918,6725,/testimonials,"2022-03-24 15:10:29",3,27.0,0,1
1918,6726,/studycase,"2022-03-24 15:10:56",4,21.0,0,1
1918,6727,/home,"2022-03-24 15:11:17",5,17.0,0,0
1918,6728,/form/set-a-meeting,"2022-03-24 15:11:34",6,,1,0
1919,6729,/studycase,"2022-03-24 15:44:48",1,49.0,0,1
1919,6730,/features,"2022-03-24 15:45:37",2,28.0,0,1
1919,6731,/portofolio,"2022-03-24 15:46:05",3,21.0,0,1
1919,6732,/form/set-a-meeting,"2022-03-24 15:46:26",4,,1,0
1920,6733,/form/set-a-meeting,"2022-03-24 17:01:53",1,,1,0
1921,6734,/home,"2022-03-24 17:44:20",1,36.0,0,0
1921,6735,/portofolio,"2022-03-24 17:44:56",2,26.0,0,1
1921,6736,/form/brochure,"2022-03-24 17:45:22",3,14.0,1,0
1921,6737,/features,"2022-03-24 17:45:36",4,27.0,0,1
1921,6738,/form/brochure,"2022-03-24 17:46:03",5,,1,0
1922,6739,/portofolio,"2022-03-25 09:17:38",1,45.0,0,1
1922,6740,/home,"2022-03-25 09:18:23",2,14.0,0,0
1922,6741,/form/demo,"2022-03-25 09:18:37",3,14.0,1,0
1922,6742,/form/demo,"2022-03-25 09:18:51",4,,1,0
1923,6743,/home,"2022-03-25 09:21:45",1,37.0,0,0
1923,6744,/portofolio,"2022-03-25 09:22:22",2,30.0,0,1
1923,6745,/home,"2022-03-25 09:22:52",3,14.0,0,0
1923,6746,/form/set-a-meeting,"2022-03-25 09:23:06",4,,1,0
1924,6747,/portofolio,"2022-03-25 09:23:44",1,42.0,0,1
1924,6748,/testimonials,"2022-03-25 09:24:26",2,30.0,0,1
1924,6749,/home,"2022-03-25 09:24:56",3,17.0,0,0
1924,6750,/studycase,"2022-03-25 09:25:13",4,24.0,0,1
1924,6751,/testimonials,"2022-03-25 09:25:37",5,29.0,0,1
1924,6752,/form/set-a-meeting,"2022-03-25 09:26:06",6,,1,0
1925,6753,/features,"2022-03-25 09:27:45",1,45.0,0,1
1925,6754,/portofolio,"2022-03-25 09:28:30",2,26.0,0,1
1925,6755,/form/publications,"2022-03-25 09:28:56",3,15.0,1,0
1925,6756,/features,"2022-03-25 09:29:11",4,25.0,0,1
1925,6757,/form/set-a-meeting,"2022-03-25 09:29:36",5,,1,0
1926,6758,/testimonials,"2022-03-25 09:33:49",1,46.0,0,1
1926,6759,/portofolio,"2022-03-25 09:34:35",2,27.0,0,1
1926,6760,/features,"2022-03-25 09:35:02",3,24.0,0,1
1926,6761,/form/publications,"2022-03-25 09:35:26",4,16.0,1,0
1926,6762,/studycase,"2022-03-25 09:35:42",5,30.0,0,1
1926,6763,/form/set-a-meeting,"2022-03-25 09:36:12",6,,1,0
1927,6764,/home,"2022-03-25 10:08:19",1,31.0,0,0
1927,6765,/testimonials,"2022-03-25 10:08:50",2,20.0,0,1
1927,6766,/form/brochure,"2022-03-25 10:09:10",3,,1,0
1928,6767,/features,"2022-03-25 10:48:26",1,42.0,0,1
1928,6768,/form/brochure,"2022-03-25 10:49:08",2,17.0,1,0
1928,6769,/features,"2022-03-25 10:49:25",3,27.0,0,1
1928,6770,/form/publications,"2022-03-25 10:49:52",4,14.0,1,0
1928,6771,/form/demo,"2022-03-25 10:50:06",5,,1,0
1929,6772,/home,"2022-03-25 10:59:54",1,35.0,0,0
1929,6773,/portofolio,"2022-03-25 11:00:29",2,21.0,0,1
1929,6774,/features,"2022-03-25 11:00:50",3,27.0,0,1
1929,6775,/home,"2022-03-25 11:01:17",4,16.0,0,0
1929,6776,/form/publications,"2022-03-25 11:01:33",5,14.0,1,0
1929,6777,/form/demo,"2022-03-25 11:01:47",6,,1,0
1930,6778,/testimonials,"2022-03-25 11:11:40",1,50.0,0,1
1930,6779,/portofolio,"2022-03-25 11:12:30",2,24.0,0,1
1930,6780,/form/demo,"2022-03-25 11:12:54",3,,1,0
1931,6781,/home,"2022-03-25 13:19:24",1,40.0,0,0
1931,6782,/features,"2022-03-25 13:20:04",2,22.0,0,1
1931,6783,/testimonials,"2022-03-25 13:20:26",3,25.0,0,1
1931,6784,/portofolio,"2022-03-25 13:20:51",4,21.0,0,1
1931,6785,/studycase,"2022-03-25 13:21:12",5,28.0,0,1
1931,6786,/form/set-a-meeting,"2022-03-25 13:21:40",6,,1,0
1932,6787,/testimonials,"2022-03-25 16:04:33",1,49.0,0,1
1932,6788,/studycase,"2022-03-25 16:05:22",2,22.0,0,1
1932,6789,/features,"2022-03-25 16:05:44",3,25.0,0,1
1932,6790,/form/set-a-meeting,"2022-03-25 16:06:09",4,,1,0
1933,6791,/home,"2022-03-25 16:31:44",1,33.0,0,0
1933,6792,/form/demo,"2022-03-25 16:32:17",2,12.0,1,0
1933,6793,/features,"2022-03-25 16:32:29",3,27.0,0,1
1933,6794,/form/demo,"2022-03-25 16:32:56",4,,1,0
1934,6795,/home,"2022-03-25 16:34:04",1,37.0,0,0
1934,6796,/form/set-a-meeting,"2022-03-25 16:34:41",2,,1,0
1935,6800,/form/set-a-meeting,"2022-03-25 16:37:04",1,,1,0
1936,6797,/home,"2022-03-25 16:36:16",1,30.0,0,0
1936,6798,/form/set-a-meeting,"2022-03-25 16:36:46",2,12.0,1,0
1936,6799,/form/publications,"2022-03-25 16:36:58",3,15.0,1,0
1936,6801,/studycase,"2022-03-25 16:37:13",4,29.0,0,1
1936,6802,/features,"2022-03-25 16:37:42",5,29.0,0,1
1936,6803,/form/set-a-meeting,"2022-03-25 16:38:11",6,,1,0
1937,6804,/home,"2022-03-25 16:44:05",1,32.0,0,0
1937,6805,/portofolio,"2022-03-25 16:44:37",2,24.0,0,1
1937,6806,/studycase,"2022-03-25 16:45:01",3,24.0,0,1
1937,6807,/form/demo,"2022-03-25 16:45:25",4,,1,0
1938,6808,/home,"2022-03-25 16:50:33",1,34.0,0,0
1938,6809,/features,"2022-03-25 16:51:07",2,24.0,0,1
1938,6810,/form/set-a-meeting,"2022-03-25 16:51:31",3,19.0,1,0
1938,6811,/form/set-a-meeting,"2022-03-25 16:51:50",4,,1,0
1939,6812,/home,"2022-03-25 17:16:01",1,33.0,0,0
1939,6813,/portofolio,"2022-03-25 17:16:34",2,23.0,0,1
1939,6814,/testimonials,"2022-03-25 17:16:57",3,24.0,0,1
1939,6815,/form/brochure,"2022-03-25 17:17:21",4,,1,0
1940,6816,/form/set-a-meeting,"2022-03-28 09:08:33",1,,1,0
1941,6817,/portofolio,"2022-03-28 09:53:56",1,44.0,0,1
1941,6818,/studycase,"2022-03-28 09:54:40",2,24.0,0,1
1941,6819,/form/set-a-meeting,"2022-03-28 09:55:04",3,16.0,1,0
1941,6820,/form/set-a-meeting,"2022-03-28 09:55:20",4,,1,0
1942,6821,/portofolio,"2022-03-28 10:02:57",1,45.0,0,1
1942,6822,/form/brochure,"2022-03-28 10:03:42",2,10.0,1,0
1942,6823,/testimonials,"2022-03-28 10:03:52",3,20.0,0,1
1942,6824,/portofolio,"2022-03-28 10:04:12",4,24.0,0,1
1942,6825,/form/demo,"2022-03-28 10:04:36",5,,1,0
1943,6826,/portofolio,"2022-03-28 13:58:09",1,48.0,0,1
1943,6827,/testimonials,"2022-03-28 13:58:57",2,21.0,0,1
1943,6828,/features,"2022-03-28 13:59:18",3,24.0,0,1
1943,6829,/form/set-a-meeting,"2022-03-28 13:59:42",4,,1,0
1944,6830,/features,"2022-03-28 14:20:24",1,48.0,0,1
1944,6831,/form/publications,"2022-03-28 14:21:12",2,20.0,1,0
1944,6832,/form/set-a-meeting,"2022-03-28 14:21:32",3,19.0,1,0
1944,6833,/form/demo,"2022-03-28 14:21:51",4,,1,0
1945,6834,/form/brochure,"2022-03-28 16:14:05",1,,1,0
1946,6835,/form/set-a-meeting,"2022-03-28 16:16:19",1,,1,0
1947,6836,/home,"2022-03-28 16:16:25",1,32.0,0,0
1947,6837,/testimonials,"2022-03-28 16:16:57",2,25.0,0,1
