leads_id,month_period,current_contract_id,starting_date,expired_date,active_flag,subscription_type,number_of_employee,reten_flag,user_price,contract_value,prev_subscription_type,changing_flag
314,2021-11-01,78,2021-03-29,2022-03-29,1,Business,10,0,25000,250000,Business,0
314,2021-12-01,78,2021-03-29,2022-03-29,1,Business,10,0,25000,250000,Business,0
314,2022-01-01,78,2021-03-29,2022-03-29,1,Business,10,0,25000,250000,Business,0
314,2022-02-01,78,2021-03-29,2022-03-29,1,Business,10,0,25000,250000,Business,0
314,2022-03-01,525,2022-03-29,2023-03-29,1,Business,10,1,25000,250000,Business,0
314,2022-04-01,525,2022-03-29,2023-03-29,1,Business,10,1,25000,250000,Business,0
314,2022-05-01,525,2022-03-29,2023-03-29,1,Business,10,1,25000,250000,Business,0
314,2022-06-01,525,2022-03-29,2023-03-29,1,Business,10,1,25000,250000,Business,0
314,2022-07-01,525,2022-03-29,2023-03-29,1,Business,10,1,25000,250000,Business,0
314,2022-08-01,525,2022-03-29,2023-03-29,1,Business,10,1,25000,250000,Business,0
314,2022-09-01,525,2022-03-29,2023-03-29,1,Business,10,1,25000,250000,Business,0
314,2022-10-01,525,2022-03-29,2023-03-29,1,Business,10,1,25000,250000,Business,0
314,2022-11-01,525,2022-03-29,2023-03-29,1,Business,10,1,25000,250000,Business,0
314,2022-12-01,525,2022-03-29,2023-03-29,1,Business,10,1,25000,250000,Business,0
3140,2022-11-01,1112,2022-11-02,2023-11-02,1,Business,130,0,25000,3250000,,
3140,2022-12-01,1112,2022-11-02,2023-11-02,1,Business,130,0,25000,3250000,Business,0
3151,2022-11-01,1123,2022-11-03,2023-11-03,1,Startup,90,0,20000,1800000,,
3151,2022-12-01,1123,2022-11-03,2023-11-03,1,Startup,90,0,20000,1800000,Startup,0
3152,2022-10-01,1095,2022-10-31,2023-10-31,1,Enterprise,300,0,15000,3600000,,
3152,2022-11-01,1095,2022-10-31,2023-10-31,1,Enterprise,300,0,15000,3600000,Enterprise,0
3152,2022-12-01,1095,2022-10-31,2023-10-31,1,Enterprise,300,0,15000,3600000,Enterprise,0
3153,2022-10-01,1092,2022-10-31,2023-10-31,1,Business,10,0,25000,200000,,
3153,2022-11-01,1092,2022-10-31,2023-10-31,1,Business,10,0,25000,200000,Business,0
3153,2022-12-01,1092,2022-10-31,2023-10-31,1,Business,10,0,25000,200000,Business,0
3159,2022-11-01,1126,2022-11-04,2023-11-04,1,Startup,150,0,20000,3000000,,
3159,2022-12-01,1126,2022-11-04,2023-11-04,1,Startup,150,0,20000,3000000,Startup,0
3164,2022-11-01,1133,2022-11-08,2023-11-08,1,Startup,120,0,20000,2400000,,
3164,2022-12-01,1133,2022-11-08,2023-11-08,1,Startup,120,0,20000,2400000,Startup,0
3167,2022-11-01,1117,2022-11-03,2023-11-03,1,Business,30,0,25000,750000,,
3167,2022-12-01,1117,2022-11-03,2023-11-03,1,Business,30,0,25000,750000,Business,0
3168,2022-11-01,1136,2022-11-10,2023-11-10,1,Enterprise,200,0,15000,3000000,,
3168,2022-12-01,1136,2022-11-10,2023-11-10,1,Enterprise,200,0,15000,3000000,Enterprise,0
318,2021-04-01,93,2021-04-06,2022-04-06,1,Startup,140,0,20000,2520000,,
318,2021-05-01,93,2021-04-06,2022-04-06,1,Startup,140,0,20000,2520000,Startup,0
318,2021-06-01,93,2021-04-06,2022-04-06,1,Startup,140,0,20000,2520000,Startup,0
318,2021-07-01,93,2021-04-06,2022-04-06,1,Startup,140,0,20000,2520000,Startup,0
318,2021-08-01,93,2021-04-06,2022-04-06,1,Startup,140,0,20000,2520000,Startup,0
318,2021-09-01,93,2021-04-06,2022-04-06,1,Startup,140,0,20000,2520000,Startup,0
318,2021-10-01,93,2021-04-06,2022-04-06,1,Startup,140,0,20000,2520000,Startup,0
318,2021-11-01,93,2021-04-06,2022-04-06,1,Startup,140,0,20000,2520000,Startup,0
318,2021-12-01,93,2021-04-06,2022-04-06,1,Startup,140,0,20000,2520000,Startup,0
318,2022-01-01,93,2021-04-06,2022-04-06,1,Startup,140,0,20000,2520000,Startup,0
318,2022-02-01,93,2021-04-06,2022-04-06,1,Startup,140,0,20000,2520000,Startup,0
318,2022-03-01,93,2021-04-06,2022-04-06,1,Startup,140,0,20000,2520000,Startup,0
318,2022-04-01,567,2022-04-06,2023-04-06,1,Startup,140,1,20000,2800000,Startup,0
318,2022-05-01,567,2022-04-06,2023-04-06,1,Startup,140,1,20000,2800000,Startup,0
318,2022-06-01,567,2022-04-06,2023-04-06,1,Startup,140,1,20000,2800000,Startup,0
318,2022-07-01,567,2022-04-06,2023-04-06,1,Startup,140,1,20000,2800000,Startup,0
318,2022-08-01,567,2022-04-06,2023-04-06,1,Startup,140,1,20000,2800000,Startup,0
318,2022-09-01,567,2022-04-06,2023-04-06,1,Startup,140,1,20000,2800000,Startup,0
318,2022-10-01,567,2022-04-06,2023-04-06,1,Startup,140,1,20000,2800000,Startup,0
318,2022-11-01,567,2022-04-06,2023-04-06,1,Startup,140,1,20000,2800000,Startup,0
318,2022-12-01,567,2022-04-06,2023-04-06,1,Startup,140,1,20000,2800000,Startup,0
3182,2022-11-01,1131,2022-11-08,2023-11-08,1,Business,30,0,25000,750000,,
3182,2022-12-01,1131,2022-11-08,2023-11-08,1,Business,30,0,25000,750000,Business,0
3185,2022-11-01,1141,2022-11-18,2023-11-18,1,Enterprise,425,0,15000,6375000,,
3185,2022-12-01,1141,2022-11-18,2023-11-18,1,Enterprise,425,0,15000,6375000,Enterprise,0
3187,2022-11-01,1147,2022-11-22,2023-11-22,1,Enterprise,325,0,15000,4875000,,
3187,2022-12-01,1147,2022-11-22,2023-11-22,1,Enterprise,325,0,15000,4875000,Enterprise,0
3188,2022-11-01,1154,2022-11-24,2023-11-24,1,Enterprise,250,0,15000,3750000,,
3188,2022-12-01,1154,2022-11-24,2023-11-24,1,Enterprise,250,0,15000,3750000,Enterprise,0
3193,2022-11-01,1153,2022-11-24,2023-11-24,1,Enterprise,450,0,15000,6750000,,
3193,2022-12-01,1153,2022-11-24,2023-11-24,1,Enterprise,450,0,15000,6750000,Enterprise,0
3194,2022-11-01,1146,2022-11-22,2023-11-22,1,Startup,80,0,20000,1600000,,
3194,2022-12-01,1146,2022-11-22,2023-11-22,1,Startup,80,0,20000,1600000,Startup,0
3198,2022-11-01,1143,2022-11-21,2023-11-21,1,Startup,70,0,20000,1400000,,
3198,2022-12-01,1143,2022-11-21,2023-11-21,1,Startup,70,0,20000,1400000,Startup,0
3199,2022-11-01,1132,2022-11-08,2023-11-08,1,Business,70,0,25000,1750000,,
3199,2022-12-01,1132,2022-11-08,2023-11-08,1,Business,70,0,25000,1750000,Business,0
3200,2022-11-01,1156,2022-11-25,2023-11-25,1,Enterprise,175,0,15000,2625000,,
3200,2022-12-01,1156,2022-11-25,2023-11-25,1,Enterprise,175,0,15000,2625000,Enterprise,0
3201,2022-11-01,1142,2022-11-21,2023-11-21,1,Startup,375,0,20000,7500000,,
3201,2022-12-01,1142,2022-11-21,2023-11-21,1,Startup,375,0,20000,7500000,Startup,0
3203,2022-11-01,1152,2022-11-24,2023-11-24,1,Enterprise,450,0,15000,6750000,,
3203,2022-12-01,1152,2022-11-24,2023-11-24,1,Enterprise,450,0,15000,6750000,Enterprise,0
3204,2022-11-01,1149,2022-11-23,2023-11-23,1,Enterprise,150,0,15000,2250000,,
3204,2022-12-01,1149,2022-11-23,2023-11-23,1,Enterprise,150,0,15000,2250000,Enterprise,0
3207,2022-11-01,1144,2022-11-21,2023-11-21,1,Startup,140,0,20000,2800000,,
3207,2022-12-01,1144,2022-11-21,2023-11-21,1,Startup,140,0,20000,2800000,Startup,0
3217,2022-12-01,1172,2022-12-01,2023-12-01,1,Enterprise,200,0,15000,3000000,,
3222,2022-11-01,1145,2022-11-22,2023-11-22,1,Business,5,0,25000,125000,,
3222,2022-12-01,1145,2022-11-22,2023-11-22,1,Business,5,0,25000,125000,Business,0
3224,2022-11-01,1169,2022-11-30,2023-11-30,1,Enterprise,200,0,15000,3000000,,
3224,2022-12-01,1169,2022-11-30,2023-11-30,1,Enterprise,200,0,15000,3000000,Enterprise,0
3228,2022-11-01,1167,2022-11-30,2023-11-30,1,Business,35,0,25000,875000,,
3228,2022-12-01,1167,2022-11-30,2023-11-30,1,Business,35,0,25000,875000,Business,0
3229,2022-11-01,1163,2022-11-29,2023-11-29,1,Enterprise,300,0,15000,4500000,,
3229,2022-12-01,1163,2022-11-29,2023-11-29,1,Enterprise,300,0,15000,4500000,Enterprise,0
323,2021-03-01,79,2021-03-31,2022-03-31,1,Business,15,0,25000,375000,,
323,2021-04-01,79,2021-03-31,2022-03-31,1,Business,15,0,25000,375000,Business,0
323,2021-05-01,79,2021-03-31,2022-03-31,1,Business,15,0,25000,375000,Business,0
323,2021-06-01,79,2021-03-31,2022-03-31,1,Business,15,0,25000,375000,Business,0
323,2021-07-01,79,2021-03-31,2022-03-31,1,Business,15,0,25000,375000,Business,0
323,2021-08-01,79,2021-03-31,2022-03-31,1,Business,15,0,25000,375000,Business,0
323,2021-09-01,79,2021-03-31,2022-03-31,1,Business,15,0,25000,375000,Business,0
323,2021-10-01,79,2021-03-31,2022-03-31,1,Business,15,0,25000,375000,Business,0
323,2021-11-01,79,2021-03-31,2022-03-31,1,Business,15,0,25000,375000,Business,0
323,2021-12-01,79,2021-03-31,2022-03-31,1,Business,15,0,25000,375000,Business,0
323,2022-01-01,79,2021-03-31,2022-03-31,1,Business,15,0,25000,375000,Business,0
323,2022-02-01,79,2021-03-31,2022-03-31,1,Business,15,0,25000,375000,Business,0
323,2022-03-01,529,2022-03-31,2023-03-31,1,Business,15,1,25000,375000,Business,0
323,2022-04-01,529,2022-03-31,2023-03-31,1,Business,15,1,25000,375000,Business,0
323,2022-05-01,529,2022-03-31,2023-03-31,1,Business,15,1,25000,375000,Business,0
323,2022-06-01,529,2022-03-31,2023-03-31,1,Business,15,1,25000,375000,Business,0
323,2022-07-01,529,2022-03-31,2023-03-31,1,Business,15,1,25000,375000,Business,0
323,2022-08-01,529,2022-03-31,2023-03-31,1,Business,15,1,25000,375000,Business,0
323,2022-09-01,529,2022-03-31,2023-03-31,1,Business,15,1,25000,375000,Business,0
323,2022-10-01,529,2022-03-31,2023-03-31,1,Business,15,1,25000,375000,Business,0
323,2022-11-01,529,2022-03-31,2023-03-31,1,Business,15,1,25000,375000,Business,0
323,2022-12-01,529,2022-03-31,2023-03-31,1,Business,15,1,25000,375000,Business,0
3230,2022-11-01,1148,2022-11-23,2023-11-23,1,Business,45,0,25000,1125000,,
3230,2022-12-01,1148,2022-11-23,2023-11-23,1,Business,45,0,25000,1125000,Business,0
3241,2022-11-01,1158,2022-11-28,2023-11-28,1,Enterprise,200,0,15000,3000000,,
3241,2022-12-01,1158,2022-11-28,2023-11-28,1,Enterprise,200,0,15000,3000000,Enterprise,0
3243,2022-11-01,1166,2022-11-30,2023-11-30,1,Business,40,0,25000,1000000,,
3243,2022-12-01,1166,2022-11-30,2023-11-30,1,Business,40,0,25000,1000000,Business,0
3245,2022-12-01,1183,2022-12-05,2023-12-05,1,Enterprise,425,0,15000,6375000,,
3251,2022-12-01,1176,2022-12-01,2023-12-01,1,Enterprise,150,0,15000,2250000,,
3252,2022-12-01,1182,2022-12-05,2023-12-05,1,Enterprise,275,0,15000,4125000,,
3256,2022-12-01,1174,2022-12-01,2023-12-01,1,Business,25,0,25000,625000,,
3260,2022-11-01,1159,2022-11-28,2023-11-28,1,Business,50,0,25000,1250000,,
3260,2022-12-01,1159,2022-11-28,2023-11-28,1,Business,50,0,25000,1250000,Business,0
3268,2022-12-01,1173,2022-12-01,2023-12-01,1,Business,50,0,25000,1250000,,
3278,2022-11-01,1162,2022-11-29,2023-11-29,1,Business,10,0,25000,250000,,
3278,2022-12-01,1162,2022-11-29,2023-11-29,1,Business,10,0,25000,250000,Business,0
3282,2022-12-01,1175,2022-12-01,2023-12-01,1,Enterprise,275,0,15000,4125000,,
329,2021-04-01,86,2021-04-02,2022-04-02,1,Enterprise,200,0,15000,2700000,,
329,2021-05-01,86,2021-04-02,2022-04-02,1,Enterprise,200,0,15000,2700000,Enterprise,0
329,2021-06-01,86,2021-04-02,2022-04-02,1,Enterprise,200,0,15000,2700000,Enterprise,0
329,2021-07-01,86,2021-04-02,2022-04-02,1,Enterprise,200,0,15000,2700000,Enterprise,0
329,2021-08-01,86,2021-04-02,2022-04-02,1,Enterprise,200,0,15000,2700000,Enterprise,0
329,2021-09-01,86,2021-04-02,2022-04-02,1,Enterprise,200,0,15000,2700000,Enterprise,0
329,2021-10-01,86,2021-04-02,2022-04-02,1,Enterprise,200,0,15000,2700000,Enterprise,0
329,2021-11-01,86,2021-04-02,2022-04-02,1,Enterprise,200,0,15000,2700000,Enterprise,0
329,2021-12-01,86,2021-04-02,2022-04-02,1,Enterprise,200,0,15000,2700000,Enterprise,0
329,2022-01-01,86,2021-04-02,2022-04-02,1,Enterprise,200,0,15000,2700000,Enterprise,0
329,2022-02-01,86,2021-04-02,2022-04-02,1,Enterprise,200,0,15000,2700000,Enterprise,0
329,2022-03-01,86,2021-04-02,2022-04-02,1,Enterprise,200,0,15000,2700000,Enterprise,0
329,2022-04-01,543,2022-04-02,2023-04-02,1,Enterprise,200,1,15000,3000000,Enterprise,0
329,2022-05-01,543,2022-04-02,2023-04-02,1,Enterprise,200,1,15000,3000000,Enterprise,0
329,2022-06-01,543,2022-04-02,2023-04-02,1,Enterprise,200,1,15000,3000000,Enterprise,0
329,2022-07-01,543,2022-04-02,2023-04-02,1,Enterprise,200,1,15000,3000000,Enterprise,0
329,2022-08-01,543,2022-04-02,2023-04-02,1,Enterprise,200,1,15000,3000000,Enterprise,0
329,2022-09-01,543,2022-04-02,2023-04-02,1,Enterprise,200,1,15000,3000000,Enterprise,0
329,2022-10-01,543,2022-04-02,2023-04-02,1,Enterprise,200,1,15000,3000000,Enterprise,0
329,2022-11-01,543,2022-04-02,2023-04-02,1,Enterprise,200,1,15000,3000000,Enterprise,0
329,2022-12-01,543,2022-04-02,2023-04-02,1,Enterprise,200,1,15000,3000000,Enterprise,0
3293,2022-11-01,1168,2022-11-30,2023-11-30,1,Business,40,0,25000,1000000,,
3293,2022-12-01,1168,2022-11-30,2023-11-30,1,Business,40,0,25000,1000000,Business,0
3300,2022-11-01,1160,2022-11-28,2023-11-28,1,Business,15,0,25000,375000,,
3300,2022-12-01,1160,2022-11-28,2023-11-28,1,Business,15,0,25000,375000,Business,0
3306,2022-12-01,1178,2022-12-02,2023-12-02,1,Startup,110,0,20000,2200000,,
3315,2022-12-01,1189,2022-12-08,2023-12-08,1,Business,5,0,25000,125000,,
3316,2022-12-01,1188,2022-12-08,2023-12-08,1,Enterprise,140,0,15000,2100000,,
3317,2022-12-01,1185,2022-12-06,2023-12-06,1,Startup,150,0,20000,3000000,,
3318,2022-12-01,1192,2022-12-15,2023-12-15,1,Startup,120,0,20000,2400000,,
3320,2022-12-01,1193,2022-12-16,2023-12-16,1,Enterprise,175,0,15000,2625000,,
3325,2022-12-01,1190,2022-12-13,2023-12-13,1,Business,45,0,25000,1125000,,
3328,2022-12-01,1195,2022-12-20,2023-12-20,1,Startup,90,0,20000,1800000,,
3329,2022-12-01,1196,2022-12-20,2023-12-20,1,Enterprise,150,0,15000,2250000,,
333,2021-04-01,90,2021-04-05,2022-04-05,1,Startup,60,0,20000,1080000,,
333,2021-05-01,90,2021-04-05,2022-04-05,1,Startup,60,0,20000,1080000,Startup,0
333,2021-06-01,90,2021-04-05,2022-04-05,1,Startup,60,0,20000,1080000,Startup,0
333,2021-07-01,90,2021-04-05,2022-04-05,1,Startup,60,0,20000,1080000,Startup,0
333,2021-08-01,90,2021-04-05,2022-04-05,1,Startup,60,0,20000,1080000,Startup,0
333,2021-09-01,90,2021-04-05,2022-04-05,1,Startup,60,0,20000,1080000,Startup,0
333,2021-10-01,90,2021-04-05,2022-04-05,1,Startup,60,0,20000,1080000,Startup,0
333,2021-11-01,90,2021-04-05,2022-04-05,1,Startup,60,0,20000,1080000,Startup,0
333,2021-12-01,90,2021-04-05,2022-04-05,1,Startup,60,0,20000,1080000,Startup,0
333,2022-01-01,90,2021-04-05,2022-04-05,1,Startup,60,0,20000,1080000,Startup,0
333,2022-02-01,90,2021-04-05,2022-04-05,1,Startup,60,0,20000,1080000,Startup,0
333,2022-03-01,90,2021-04-05,2022-04-05,1,Startup,60,0,20000,1080000,Startup,0
333,2022-04-01,559,2022-04-05,2023-04-05,1,Startup,60,1,20000,1200000,Startup,0
333,2022-05-01,559,2022-04-05,2023-04-05,1,Startup,60,1,20000,1200000,Startup,0
333,2022-06-01,559,2022-04-05,2023-04-05,1,Startup,60,1,20000,1200000,Startup,0
333,2022-07-01,559,2022-04-05,2023-04-05,1,Startup,60,1,20000,1200000,Startup,0
333,2022-08-01,559,2022-04-05,2023-04-05,1,Startup,60,1,20000,1200000,Startup,0
333,2022-09-01,559,2022-04-05,2023-04-05,1,Startup,60,1,20000,1200000,Startup,0
333,2022-10-01,559,2022-04-05,2023-04-05,1,Startup,60,1,20000,1200000,Startup,0
333,2022-11-01,559,2022-04-05,2023-04-05,1,Startup,60,1,20000,1200000,Startup,0
333,2022-12-01,559,2022-04-05,2023-04-05,1,Startup,60,1,20000,1200000,Startup,0
3336,2022-12-01,1201,2022-12-22,2023-12-22,1,Startup,325,0,20000,6500000,,
3337,2022-12-01,1200,2022-12-22,2023-12-22,1,Startup,150,0,20000,3000000,,
3338,2022-12-01,1194,2022-12-19,2023-12-19,1,Startup,15,0,20000,300000,,
3340,2022-12-01,1214,2022-12-27,2023-12-27,1,Enterprise,175,0,15000,2625000,,
3343,2022-12-01,1197,2022-12-21,2023-12-21,1,Enterprise,150,0,15000,2250000,,
3345,2022-12-01,1212,2022-12-27,2023-12-27,1,Startup,70,0,20000,1400000,,
3347,2022-12-01,1205,2022-12-22,2023-12-22,1,Business,140,0,25000,3500000,,
3351,2022-12-01,1204,2022-12-22,2023-12-22,1,Business,20,0,25000,500000,,
3355,2022-12-01,1202,2022-12-22,2023-12-22,1,Enterprise,275,0,15000,4125000,,
3359,2022-12-01,1221,2022-12-30,2023-12-30,1,Startup,140,0,20000,2800000,,
3366,2022-12-01,1203,2022-12-22,2023-12-22,1,Business,5,0,25000,125000,,
3368,2022-12-01,1211,2022-12-27,2023-12-27,1,Enterprise,275,0,15000,4125000,,
337,2021-04-01,81,2021-04-01,2022-04-01,1,Business,50,0,25000,1125000,,
337,2021-05-01,81,2021-04-01,2022-04-01,1,Business,50,0,25000,1125000,Business,0
337,2021-06-01,81,2021-04-01,2022-04-01,1,Business,50,0,25000,1125000,Business,0
337,2021-07-01,81,2021-04-01,2022-04-01,1,Business,50,0,25000,1125000,Business,0
337,2021-08-01,81,2021-04-01,2022-04-01,1,Business,50,0,25000,1125000,Business,0
337,2021-09-01,81,2021-04-01,2022-04-01,1,Business,50,0,25000,1125000,Business,0
337,2021-10-01,81,2021-04-01,2022-04-01,1,Business,50,0,25000,1125000,Business,0
337,2021-11-01,81,2021-04-01,2022-04-01,1,Business,50,0,25000,1125000,Business,0
337,2021-12-01,81,2021-04-01,2022-04-01,1,Business,50,0,25000,1125000,Business,0
337,2022-01-01,81,2021-04-01,2022-04-01,1,Business,50,0,25000,1125000,Business,0
337,2022-02-01,81,2021-04-01,2022-04-01,1,Business,50,0,25000,1125000,Business,0
337,2022-03-01,81,2021-04-01,2022-04-01,1,Business,50,0,25000,1125000,Business,0
337,2022-04-01,530,2022-04-01,2023-04-01,1,Business,50,1,25000,1250000,Business,0
337,2022-05-01,530,2022-04-01,2023-04-01,1,Business,50,1,25000,1250000,Business,0
337,2022-06-01,530,2022-04-01,2023-04-01,1,Business,50,1,25000,1250000,Business,0
337,2022-07-01,530,2022-04-01,2023-04-01,1,Business,50,1,25000,1250000,Business,0
337,2022-08-01,530,2022-04-01,2023-04-01,1,Business,50,1,25000,1250000,Business,0
337,2022-09-01,530,2022-04-01,2023-04-01,1,Business,50,1,25000,1250000,Business,0
337,2022-10-01,530,2022-04-01,2023-04-01,1,Business,50,1,25000,1250000,Business,0
337,2022-11-01,530,2022-04-01,2023-04-01,1,Business,50,1,25000,1250000,Business,0
337,2022-12-01,530,2022-04-01,2023-04-01,1,Business,50,1,25000,1250000,Business,0
3372,2022-12-01,1220,2022-12-30,2023-12-30,1,Startup,100,0,20000,2000000,,
3375,2022-12-01,1209,2022-12-26,2023-12-26,1,Business,10,0,25000,250000,,
338,2021-04-01,84,2021-04-02,2022-04-02,1,Enterprise,150,0,15000,2025000,,
338,2021-05-01,84,2021-04-02,2022-04-02,1,Enterprise,150,0,15000,2025000,Enterprise,0
338,2021-06-01,84,2021-04-02,2022-04-02,1,Enterprise,150,0,15000,2025000,Enterprise,0
338,2021-07-01,84,2021-04-02,2022-04-02,1,Enterprise,150,0,15000,2025000,Enterprise,0
338,2021-08-01,84,2021-04-02,2022-04-02,1,Enterprise,150,0,15000,2025000,Enterprise,0
338,2021-09-01,84,2021-04-02,2022-04-02,1,Enterprise,150,0,15000,2025000,Enterprise,0
338,2021-10-01,84,2021-04-02,2022-04-02,1,Enterprise,150,0,15000,2025000,Enterprise,0
338,2021-11-01,84,2021-04-02,2022-04-02,1,Enterprise,150,0,15000,2025000,Enterprise,0
338,2021-12-01,84,2021-04-02,2022-04-02,1,Enterprise,150,0,15000,2025000,Enterprise,0
338,2022-01-01,84,2021-04-02,2022-04-02,1,Enterprise,150,0,15000,2025000,Enterprise,0
338,2022-02-01,84,2021-04-02,2022-04-02,1,Enterprise,150,0,15000,2025000,Enterprise,0
338,2022-03-01,84,2021-04-02,2022-04-02,1,Enterprise,150,0,15000,2025000,Enterprise,0
338,2022-04-01,544,2022-04-02,2023-04-02,1,Enterprise,150,1,15000,2250000,Enterprise,0
338,2022-05-01,544,2022-04-02,2023-04-02,1,Enterprise,150,1,15000,2250000,Enterprise,0
338,2022-06-01,544,2022-04-02,2023-04-02,1,Enterprise,150,1,15000,2250000,Enterprise,0
338,2022-07-01,544,2022-04-02,2023-04-02,1,Enterprise,150,1,15000,2250000,Enterprise,0
338,2022-08-01,544,2022-04-02,2023-04-02,1,Enterprise,150,1,15000,2250000,Enterprise,0
338,2022-09-01,544,2022-04-02,2023-04-02,1,Enterprise,150,1,15000,2250000,Enterprise,0
338,2022-10-01,544,2022-04-02,2023-04-02,1,Enterprise,150,1,15000,2250000,Enterprise,0
338,2022-11-01,544,2022-04-02,2023-04-02,1,Enterprise,150,1,15000,2250000,Enterprise,0
338,2022-12-01,544,2022-04-02,2023-04-02,1,Enterprise,150,1,15000,2250000,Enterprise,0
3386,2022-12-01,1215,2022-12-28,2023-12-28,1,Business,35,0,25000,875000,,
339,2021-04-01,80,2021-04-01,2022-04-01,1,Startup,90,0,20000,1620000,,
339,2021-05-01,80,2021-04-01,2022-04-01,1,Startup,90,0,20000,1620000,Startup,0
339,2021-06-01,80,2021-04-01,2022-04-01,1,Startup,90,0,20000,1620000,Startup,0
339,2021-07-01,80,2021-04-01,2022-04-01,1,Startup,90,0,20000,1620000,Startup,0
339,2021-08-01,80,2021-04-01,2022-04-01,1,Startup,90,0,20000,1620000,Startup,0
339,2021-09-01,80,2021-04-01,2022-04-01,1,Startup,90,0,20000,1620000,Startup,0
339,2021-10-01,80,2021-04-01,2022-04-01,1,Startup,90,0,20000,1620000,Startup,0
339,2021-11-01,80,2021-04-01,2022-04-01,1,Startup,90,0,20000,1620000,Startup,0
339,2021-12-01,80,2021-04-01,2022-04-01,1,Startup,90,0,20000,1620000,Startup,0
339,2022-01-01,80,2021-04-01,2022-04-01,1,Startup,90,0,20000,1620000,Startup,0
339,2022-02-01,80,2021-04-01,2022-04-01,1,Startup,90,0,20000,1620000,Startup,0
339,2022-03-01,80,2021-04-01,2022-04-01,1,Startup,90,0,20000,1620000,Startup,0
339,2022-04-01,80,2021-04-01,2022-04-01,1,Startup,90,0,20000,1620000,Startup,0
339,2022-05-01,80,2021-04-01,2022-04-01,0,Startup,90,0,20000,1620000,Startup,0
3392,2022-12-01,1222,2022-12-30,2023-12-30,1,Enterprise,150,0,15000,2250000,,
3393,2022-12-01,1213,2022-12-27,2023-12-27,1,Business,20,0,25000,500000,,
3394,2022-12-01,1219,2022-12-30,2023-12-30,1,Startup,90,0,20000,1800000,,
340,2021-04-01,94,2021-04-07,2022-04-07,1,Business,70,0,25000,1575000,,
340,2021-05-01,94,2021-04-07,2022-04-07,1,Business,70,0,25000,1575000,Business,0
340,2021-06-01,94,2021-04-07,2022-04-07,1,Business,70,0,25000,1575000,Business,0
340,2021-07-01,94,2021-04-07,2022-04-07,1,Business,70,0,25000,1575000,Business,0
340,2021-08-01,94,2021-04-07,2022-04-07,1,Business,70,0,25000,1575000,Business,0
340,2021-09-01,94,2021-04-07,2022-04-07,1,Business,70,0,25000,1575000,Business,0
340,2021-10-01,94,2021-04-07,2022-04-07,1,Business,70,0,25000,1575000,Business,0
340,2021-11-01,94,2021-04-07,2022-04-07,1,Business,70,0,25000,1575000,Business,0
340,2021-12-01,94,2021-04-07,2022-04-07,1,Business,70,0,25000,1575000,Business,0
340,2022-01-01,94,2021-04-07,2022-04-07,1,Business,70,0,25000,1575000,Business,0
340,2022-02-01,94,2021-04-07,2022-04-07,1,Business,70,0,25000,1575000,Business,0
340,2022-03-01,94,2021-04-07,2022-04-07,1,Business,70,0,25000,1575000,Business,0
340,2022-04-01,573,2022-04-07,2023-04-07,1,Business,70,1,25000,1750000,Business,0
340,2022-05-01,573,2022-04-07,2023-04-07,1,Business,70,1,25000,1750000,Business,0
340,2022-06-01,573,2022-04-07,2023-04-07,1,Business,70,1,25000,1750000,Business,0
340,2022-07-01,573,2022-04-07,2023-04-07,1,Business,70,1,25000,1750000,Business,0
340,2022-08-01,573,2022-04-07,2023-04-07,1,Business,70,1,25000,1750000,Business,0
340,2022-09-01,573,2022-04-07,2023-04-07,1,Business,70,1,25000,1750000,Business,0
340,2022-10-01,573,2022-04-07,2023-04-07,1,Business,70,1,25000,1750000,Business,0
340,2022-11-01,573,2022-04-07,2023-04-07,1,Business,70,1,25000,1750000,Business,0
340,2022-12-01,573,2022-04-07,2023-04-07,1,Business,70,1,25000,1750000,Business,0
345,2021-04-01,95,2021-04-07,2022-04-07,1,Enterprise,350,0,15000,4725000,,
345,2021-05-01,95,2021-04-07,2022-04-07,1,Enterprise,350,0,15000,4725000,Enterprise,0
345,2021-06-01,95,2021-04-07,2022-04-07,1,Enterprise,350,0,15000,4725000,Enterprise,0
345,2021-07-01,95,2021-04-07,2022-04-07,1,Enterprise,350,0,15000,4725000,Enterprise,0
345,2021-08-01,95,2021-04-07,2022-04-07,1,Enterprise,350,0,15000,4725000,Enterprise,0
345,2021-09-01,95,2021-04-07,2022-04-07,1,Enterprise,350,0,15000,4725000,Enterprise,0
345,2021-10-01,95,2021-04-07,2022-04-07,1,Enterprise,350,0,15000,4725000,Enterprise,0
345,2021-11-01,95,2021-04-07,2022-04-07,1,Enterprise,350,0,15000,4725000,Enterprise,0
345,2021-12-01,95,2021-04-07,2022-04-07,1,Enterprise,350,0,15000,4725000,Enterprise,0
345,2022-01-01,95,2021-04-07,2022-04-07,1,Enterprise,350,0,15000,4725000,Enterprise,0
345,2022-02-01,95,2021-04-07,2022-04-07,1,Enterprise,350,0,15000,4725000,Enterprise,0
345,2022-03-01,95,2021-04-07,2022-04-07,1,Enterprise,350,0,15000,4725000,Enterprise,0
345,2022-04-01,572,2022-04-07,2023-04-07,1,Enterprise,350,1,15000,5250000,Enterprise,0
345,2022-05-01,572,2022-04-07,2023-04-07,1,Enterprise,350,1,15000,5250000,Enterprise,0
